instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
14073,3,1,8,13,0.8,0.7273,0.46,0.0896,83,286,74
14074,3,1,8,14,0.82,0.7424,0.41,0.2239,80,255,8
14075,3,1,8,15,0.82,0.7576,0.46,0.2239,84,283,31
14076,3,1,8,16,0.82,0.7424,0.43,0.2239,95,458,73
14077,3,1,8,17,0.76,0.7273,0.66,0.2537,78,812,78
14078,3,1,8,18,0.76,0.7121,0.62,0.2836,97,854,24
14079,3,1,8,19,0.76,0.7273,0.66,0.194,94,627,5
14080,3,1,8,20,0.74,0.7121,0.74,0.2239,65,436,13
14081,3,1,8,21,0.74,0.6818,0.62,0.2239,56,308,26
14082,3,1,8,22,0.72,0.6818,0.66,0.0896,28,189,7
14083,3,1,8,23,0.72,0.6818,0.66,0.1642,53,167,43
14084,3,1,8,0,0.7,0.6515,0.61,0.194,8,60,21
14085,3,1,8,1,0.7,0.6515,0.61,0,6,37,55
14086,3,1,8,2,0.68,0.6364,0.65,0,1,8,26
14087,3,1,8,3,0.66,0.6212,0.74,0.1045,1,11,94
14088,3,1,8,4,0.64,0.5758,0.83,0.1045,0,4,18
14089,3,1,8,5,0.64,0.5909,0.78,0.1045,4,39,6
14090,3,1,8,6,0.64,0.5909,0.78,0.1045,12,172,82
14091,3,1,8,7,0.66,0.6212,0.69,0.194,25,492,58
14092,3,1,8,8,0.7,0.6515,0.65,0.2836,40,682,18
14093,3,1,8,9,0.72,0.6818,0.62,0.194,57,367,60
14094,3,1,8,10,0.72,0.6818,0.62,0.194,70,233,90
14095,3,1,8,11,0.74,0.6818,0.58,0.194,80,235,13
14096,3,1,8,12,0.74,0.6818,0.55,0.2239,77,307,0
14097,3,1,8,13,0.78,0.7121,0.49,0.194,88,294,92
14098,3,1,8,14,0.76,0.697,0.52,0.2985,94,255,89
14099,3,1,8,15,0.76,0.697,0.52,0.2537,70,266,59
14100,3,1,8,16,0.76,0.6818,0.48,0.194,91,431,24
14101,3,1,8,17,0.74,0.6818,0.55,0.2836,102,851,46
14102,3,1,8,18,0.74,0.6667,0.51,0.2239,80,848,8
14103,3,1,8,19,0.7,0.6515,0.61,0.1343,124,649,9
14104,3,1,8,20,0.7,0.6515,0.61,0.1343,72,427,48
14105,3,1,8,21,0.7,0.6515,0.61,0.194,49,315,6
14106,3,1,8,22,0.7,0.6515,0.61,0.1642,29,226,0
14107,3,1,8,23,0.68,0.6364,0.65,0.1045,18,138,55
14108,3,1,8,0,0.66,0.6212,0.69,0,13,76,88
14109,3,1,8,1,0.64,0.6061,0.73,0,3,21,67
14110,3,1,8,2,0.64,0.6061,0.69,0.194,0,15,60
14111,3,1,8,3,0.62,0.5909,0.73,0.2537,0,4,73
14112,3,1,8,4,0.62,0.5909,0.73,0.2239,2,5,69
14113,3,1,8,5,0.6,0.5758,0.78,0.1642,7,37,41
14114,3,1,8,6,0.6,0.5758,0.78,0.1642,3,165,43
14115,3,1,8,7,0.64,0.6061,0.69,0.2239,16,464,30
14116,3,1,8,8,0.68,0.6364,0.61,0.194,33,682,37
14117,3,1,8,9,0.72,0.6667,0.54,0.1045,41,337,9
14118,3,1,8,10,0.74,0.6667,0.48,0.1343,78,199,21
14119,3,1,8,11,0.76,0.6667,0.37,0.0896,83,274,13
14120,3,1,8,12,0.8,0.697,0.33,0.1045,96,343,81
14121,3,1,8,13,0.8,0.697,0.31,0.2239,81,300,33
14122,3,1,8,14,0.82,0.7121,0.32,0,72,248,13
14123,3,1,8,15,0.8,0.697,0.33,0.2537,63,260,93
14124,3,1,8,16,0.82,0.7121,0.32,0.2239,79,419,97
14125,3,1,8,17,0.82,0.7273,0.34,0.194,130,897,41
14126,3,1,8,18,0.8,0.7121,0.36,0,109,832,87
14127,3,1,8,19,0.76,0.6818,0.4,0.1045,119,677,71
14128,3,1,8,20,0.76,0.6818,0.4,0.0896,100,514,30
14129,3,1,8,21,0.74,0.6667,0.48,0.194,83,356,25
14130,3,1,8,22,0.72,0.6667,0.51,0.1642,69,254,5
14131,3,1,8,23,0.7,0.6515,0.54,0.1045,58,226,73
14132,3,1,8,0,0.68,0.2424,0.57,0.1642,21,88,56
14133,3,1,8,1,0.66,0.2424,0.65,0.1045,16,54,36
14134,3,1,8,2,0.66,0.2424,0.61,0.1343,4,19,71
14135,3,1,8,3,0.64,0.2424,0.65,0.1045,0,6,82
14136,3,1,8,4,0.64,0.2424,0.73,0.1642,0,9,32
14137,3,1,8,5,0.64,0.2424,0.73,0.1045,2,36,45
14138,3,1,8,6,0.62,0.2424,0.78,0.1343,6,157,14
14139,3,1,8,7,0.64,0.2424,0.73,0.1045,11,379,21
14140,3,1,8,8,0.68,0.2424,0.65,0.1343,43,668,91
14141,3,1,8,9,0.7,0.2424,0.58,0.1045,58,378,91
14142,3,1,8,10,0.74,0.2424,0.55,0.1642,82,231,34
14143,3,1,8,11,0.76,0.2424,0.52,0.2836,98,303,92
14144,3,1,8,12,0.82,0.2424,0.41,0.2239,110,365,63
14145,3,1,8,13,0.84,0.2424,0.36,0.3881,103,357,33
14146,3,1,8,14,0.86,0.2424,0.34,0.4179,128,328,29
14147,3,1,8,15,0.86,0.2424,0.3,0.4627,127,383,25
14148,3,1,8,16,0.84,0.2424,0.32,0.4478,116,488,74
14149,3,1,8,17,0.82,0.2424,0.36,0.3284,144,791,17
14150,3,1,8,18,0.82,0.2424,0.38,0.2537,108,669,78
14151,3,1,8,19,0.74,0.2424,0.55,0.3881,88,491,79
14152,3,1,8,20,0.72,0.2424,0.58,0.2239,97,359,47
14153,3,1,8,21,0.68,0.2424,0.69,0.2985,57,255,29
14154,3,1,8,22,0.66,0.2424,0.83,0.194,43,213,86
14155,3,1,8,23,0.64,0.2424,0.83,0.2239,21,121,2
14156,3,1,8,0,0.64,0.5758,0.83,0.2239,6,105,77
14157,3,1,8,1,0.62,0.5455,0.94,0.1642,14,92,30
14158,3,1,8,2,0.62,0.5606,0.88,0.1642,4,43,78
14159,3,1,8,3,0.62,0.5606,0.88,0.194,7,30,73
14160,3,1,8,4,0.62,0.5909,0.73,0.2239,5,13,35
14161,3,1,8,5,0.6,0.5758,0.78,0.2537,2,9,79
14162,3,1,8,6,0.6,0.5606,0.83,0.2239,4,27,73
14163,3,1,8,7,0.6,0.5606,0.83,0.2239,12,64,30
14164,3,1,8,8,0.64,0.6061,0.69,0.2537,28,189,50
14165,3,1,8,9,0.66,0.6212,0.65,0.2836,81,292,58
14166,3,1,8,10,0.7,0.6515,0.54,0.1642,166,480,6
14167,3,1,8,11,0.72,0.6667,0.51,0,180,536,96
14168,3,1,8,12,0.76,0.6667,0.37,0.194,266,654,41
14169,3,1,8,13,0.74,0.6515,0.4,0.194,289,644,19
14170,3,1,8,14,0.76,0.6667,0.37,0.2836,242,598,26
14171,3,1,8,15,0.76,0.6667,0.37,0.2239,250,596,75
14172,3,1,8,16,0.76,0.6667,0.37,0.2537,287,641,67
14173,3,1,8,17,0.76,0.6667,0.37,0.2239,256,635,35
14174,3,1,8,18,0.74,0.6515,0.37,0.1642,225,554,12
14175,3,1,8,19,0.7,0.6364,0.45,0.1642,164,488,15
14176,3,1,8,20,0.7,0.6364,0.45,0.1045,99,341,8
14177,3,1,8,21,0.66,0.6212,0.61,0,90,338,72
14178,3,1,8,22,0.66,0.6212,0.61,0,90,261,78
14179,3,1,8,23,0.64,0.6061,0.65,0.0896,60,235,79
14180,3,1,8,0,0.66,0.6212,0.57,0.0896,44,187,58
14181,3,1,8,1,0.64,0.6061,0.65,0,29,131,79
14182,3,1,8,2,0.62,0.6061,0.69,0.0896,16,119,53
14183,3,1,8,3,0.62,0.6061,0.61,0.1642,21,55,82
14184,3,1,8,4,0.62,0.6061,0.65,0.1642,4,26,23
14185,3,1,8,5,0.6,0.5909,0.73,0.1343,3,11,8
14186,3,1,8,6,0.62,0.6061,0.69,0.1045,5,20,59
14187,3,1,8,7,0.62,0.6061,0.69,0.1343,12,41,54
14188,3,1,8,8,0.64,0.6061,0.69,0.1045,34,124,55
14189,3,1,8,9,0.66,0.6212,0.74,0,86,270,76
14190,3,1,8,10,0.68,0.6364,0.69,0,138,425,51
14191,3,1,8,11,0.64,0.5909,0.78,0.1642,83,272,27
14192,3,1,8,12,0.64,0.6061,0.73,0,112,298,57
14193,3,1,8,13,0.64,0.5758,0.83,0.1343,50,162,41
14194,3,1,8,14,0.64,0.6061,0.73,0,41,149,38
14195,3,1,8,15,0.64,0.6061,0.65,0,89,276,46
14196,3,1,8,16,0.66,0.6212,0.65,0,97,356,53
14197,3,1,8,17,0.64,0.5909,0.78,0.1045,76,343,1
14198,3,1,8,18,0.64,0.5909,0.78,0.1045,86,377,2
14199,3,1,8,19,0.64,0.6061,0.73,0.1343,72,341,73
14200,3,1,8,20,0.64,0.6061,0.73,0.194,61,274,88
14201,3,1,8,21,0.62,0.5909,0.78,0.0896,36,190,67
14202,3,1,8,22,0.62,0.5909,0.78,0.1642,6,56,35
14203,3,1,8,23,0.62,0.5909,0.73,0,7,46,4
14204,3,1,8,0,0.6,0.5606,0.83,0.1045,1,26,87
14205,3,1,8,1,0.6,0.5606,0.83,0.1642,0,10,92
14206,3,1,8,2,0.6,0.5606,0.83,0.1642,0,5,57
14207,3,1,8,3,0.6,0.5455,0.88,0.1045,0,3,66
14208,3,1,8,4,0.6,0.5606,0.83,0.0896,0,7,50
14209,3,1,8,5,0.6,0.5606,0.83,0,2,37,91
14210,3,1,8,6,0.6,0.5758,0.78,0.1343,6,161,39
14211,3,1,8,7,0.62,0.5909,0.78,0.1343,15,442,46
14212,3,1,8,8,0.62,0.5909,0.73,0.1045,37,655,1
14213,3,1,8,9,0.64,0.6061,0.69,0,55,357,81
14214,3,1,8,10,0.64,0.6061,0.69,0.0896,69,193,27
14215,3,1,8,11,0.66,0.6212,0.65,0.1045,90,241,61
14216,3,1,8,12,0.66,0.6212,0.61,0.1045,66,282,70
14217,3,1,8,13,0.7,0.6515,0.58,0.1343,97,291,30
14218,3,1,8,14,0.72,0.6667,0.54,0.1642,87,275,73
14219,3,1,8,15,0.72,0.6667,0.54,0.2537,102,309,95
14220,3,1,8,16,0.72,0.6667,0.54,0.2537,103,460,1
14221,3,1,8,17,0.7,0.6515,0.58,0.2836,83,893,85
14222,3,1,8,18,0.62,0.5909,0.78,0.2537,89,815,32
14223,3,1,8,19,0.62,0.5909,0.78,0.194,33,299,11
14224,3,1,8,20,0.62,0.5758,0.83,0.2836,30,261,67
14225,3,1,8,21,0.6,0.5606,0.83,0,26,245,84
14226,3,1,8,22,0.6,0.5606,0.83,0,25,161,71
14227,3,1,8,23,0.6,0.5606,0.83,0,10,102,68
14228,3,1,8,0,0.6,0.5606,0.83,0.0896,7,59,20
14229,3,1,8,1,0.6,0.5606,0.83,0.1343,11,33,56
14230,3,1,8,2,0.58,0.5455,0.88,0.2836,1,8,49
14231,3,1,8,3,0.56,0.5303,0.88,0,0,3,86
14232,3,1,8,4,0.56,0.5303,0.88,0,0,4,70
14233,3,1,8,5,0.56,0.5303,0.83,0.0896,4,34,12
14234,3,1,8,6,0.56,0.5303,0.83,0.1045,5,169,64
14235,3,1,8,7,0.6,0.5758,0.78,0.1045,19,519,34
14236,3,1,8,8,0.6,0.5758,0.78,0.1343,27,723,15
14237,3,1,8,9,0.64,0.6061,0.69,0,47,328,58
14238,3,1,8,10,0.66,0.6212,0.61,0.1045,58,178,27
14239,3,1,8,11,0.7,0.6515,0.54,0,61,256,75
14240,3,1,8,12,0.72,0.6515,0.45,0,79,305,71
14241,3,1,8,13,0.74,0.6515,0.4,0,76,331,31
14242,3,1,8,14,0.76,0.6667,0.37,0.0896,110,302,19
14243,3,1,8,15,0.76,0.6667,0.37,0,76,302,72
14244,3,1,8,16,0.76,0.6667,0.37,0,109,467,42
14245,3,1,8,17,0.74,0.6667,0.51,0.2836,92,878,52
14246,3,1,8,18,0.72,0.6667,0.54,0.2239,93,625,81
14247,3,1,8,19,0.62,0.5909,0.73,0.1045,56,476,53
14248,3,1,8,20,0.64,0.6061,0.73,0,62,358,9
14249,3,1,8,21,0.64,0.6061,0.73,0,41,280,43
14250,3,1,8,22,0.64,0.5909,0.78,0,24,232,14
14251,3,1,8,23,0.62,0.5758,0.83,0,23,136,37
14252,3,1,8,0,0.62,0.5758,0.83,0.1045,9,55,48
14253,3,1,8,1,0.62,0.5909,0.78,0,1,21,52
14254,3,1,8,2,0.62,0.5909,0.78,0,7,17,9
14255,3,1,8,3,0.62,0.5909,0.78,0,0,7,42
14256,3,1,8,4,0.58,0.5455,0.83,0.1045,1,8,59
14257,3,1,8,5,0.6,0.5758,0.78,0,2,40,41
14258,3,1,8,6,0.62,0.5909,0.73,0,12,187,87
14259,3,1,8,7,0.62,0.5909,0.78,0,16,553,42
14260,3,1,8,8,0.64,0.6061,0.73,0.0896,37,740,26
14261,3,1,8,9,0.68,0.6364,0.65,0,41,376,31
14262,3,1,8,10,0.7,0.6515,0.61,0.0896,66,225,76
14263,3,1,8,11,0.72,0.6667,0.58,0.0896,71,267,94
14264,3,1,8,12,0.74,0.6667,0.51,0,59,312,47
14265,3,1,8,13,0.76,0.6818,0.48,0.1045,74,316,25
14266,3,1,8,14,0.76,0.6818,0.45,0.1045,82,266,37
14267,3,1,8,15,0.76,0.6818,0.48,0.1343,94,316,48
14268,3,1,8,16,0.74,0.6818,0.55,0.2239,102,460,85
14269,3,1,8,17,0.74,0.6818,0.55,0.2239,72,783,23
14270,3,1,8,18,0.66,0.6212,0.61,0.2239,91,683,61
14271,3,1,8,19,0.66,0.6212,0.74,0,56,580,54
14272,3,1,8,20,0.64,0.6061,0.73,0.194,59,391,92
14273,3,1,8,21,0.64,0.6061,0.73,0,60,351,72
14274,3,1,8,22,0.64,0.6061,0.73,0,55,281,34
14275,3,1,8,23,0.64,0.5758,0.83,0,27,140,49
14276,3,1,8,0,0.64,0.5909,0.78,0,9,60,54
14277,3,1,8,1,0.62,0.5758,0.83,0,10,25,28
14278,3,1,8,2,0.62,0.5758,0.83,0,9,20,94
14279,3,1,8,3,0.62,0.5758,0.83,0.0896,3,9,68
14280,3,1,8,4,0.62,0.5758,0.83,0,0,6,97
14281,3,1,8,5,0.62,0.5758,0.83,0,1,37,86
14282,3,1,8,6,0.6,0.5455,0.88,0.0896,14,192,11
14283,3,1,8,7,0.62,0.5758,0.83,0.0896,18,481,7
14284,3,1,8,8,0.66,0.6212,0.74,0.0896,45,707,7
14285,3,1,8,9,0.7,0.6515,0.7,0,58,412,79
14286,3,1,8,10,0.74,0.6818,0.58,0.0896,76,233,94
14287,3,1,8,11,0.76,0.6818,0.48,0.0896,86,278,99
14288,3,1,8,12,0.78,0.6818,0.38,0,97,332,57
14289,3,1,8,13,0.82,0.7273,0.38,0.0896,93,346,50
14290,3,1,8,14,0.78,0.697,0.46,0.2239,114,305,22
14291,3,1,8,15,0.78,0.697,0.46,0.1343,104,305,13
14292,3,1,8,16,0.76,0.6818,0.48,0.1642,121,465,14
14293,3,1,8,17,0.76,0.6818,0.45,0.2239,111,820,13
14294,3,1,8,18,0.74,0.6667,0.48,0.2239,130,941,70
14295,3,1,8,19,0.72,0.6667,0.51,0.0896,96,633,70
14296,3,1,8,20,0.7,0.6515,0.61,0.1045,70,474,42
14297,3,1,8,21,0.7,0.6515,0.61,0.1343,53,329,11
14298,3,1,8,22,0.68,0.6364,0.61,0.1045,21,198,37
14299,3,1,8,23,0.66,0.6212,0.69,0,24,157,21
14300,3,1,8,0,0.66,0.6212,0.69,0,27,111,85
14301,3,1,8,1,0.64,0.6061,0.73,0,5,42,44
14302,3,1,8,2,0.66,0.6212,0.69,0,1,16,98
14303,3,1,8,3,0.64,0.6061,0.73,0,2,8,78
14304,3,1,8,4,0.64,0.6061,0.73,0,2,8,58
14305,3,1,8,5,0.64,0.5909,0.78,0,1,38,21
14306,3,1,8,6,0.62,0.5758,0.83,0,9,151,83
14307,3,1,8,7,0.64,0.5909,0.78,0,13,425,96
14308,3,1,8,8,0.66,0.6212,0.74,0,41,744,52
14309,3,1,8,9,0.72,0.6667,0.58,0,58,389,57
14310,3,1,8,10,0.76,0.6818,0.48,0,78,262,95
14311,3,1,8,11,0.76,0.6818,0.48,0.1045,69,281,22
14312,3,1,8,12,0.76,0.6818,0.45,0.0896,95,371,18
14313,3,1,8,13,0.8,0.7121,0.41,0.1045,79,351,13
14314,3,1,8,14,0.78,0.697,0.43,0.1045,109,338,51
14315,3,1,8,15,0.76,0.6818,0.48,0.1343,99,350,28
14316,3,1,8,16,0.76,0.6818,0.48,0.1343,101,515,51
14317,3,1,8,17,0.74,0.6667,0.51,0.2239,117,812,98
14318,3,1,8,18,0.72,0.6818,0.62,0.194,109,736,16
14319,3,1,8,19,0.72,0.6667,0.58,0.1642,106,536,7
14320,3,1,8,20,0.7,0.6515,0.65,0.2239,66,363,37
14321,3,1,8,21,0.7,0.6515,0.61,0.1642,58,306,38
14322,3,1,8,22,0.7,0.6515,0.61,0,42,251,74
14323,3,1,8,23,0.68,0.6364,0.69,0.0896,38,178,28
14324,3,1,8,0,0.7,0.6515,0.61,0,21,135,44
14325,3,1,8,1,0.68,0.6364,0.69,0,15,115,70
14326,3,1,8,2,0.66,0.6212,0.74,0.0896,18,79,98
14327,3,1,8,3,0.66,0.6212,0.69,0.0896,7,38,56
14328,3,1,8,4,0.66,0.6212,0.69,0.1045,3,12,79
14329,3,1,8,5,0.64,0.6061,0.73,0.1642,4,14,44
14330,3,1,8,6,0.64,0.5909,0.78,0.1642,5,30,36
14331,3,1,8,7,0.64,0.5909,0.78,0.194,14,102,84
14332,3,1,8,8,0.66,0.6212,0.74,0.2537,29,162,70
14333,3,1,8,9,0.68,0.6364,0.69,0.2836,60,288,63
14334,3,1,8,10,0.7,0.6515,0.65,0.2985,148,442,25
14335,3,1,8,11,0.72,0.6818,0.62,0.2836,143,457,85
14336,3,1,8,12,0.72,0.6667,0.54,0.3881,217,584,23
14337,3,1,8,13,0.72,0.6667,0.51,0.3582,186,517,15
14338,3,1,8,14,0.66,0.6212,0.65,0.2537,150,482,83
14339,3,1,8,15,0.64,0.6061,0.73,0.3284,79,233,90
14340,3,1,8,16,0.66,0.6212,0.74,0.2985,174,434,27
14341,3,1,8,17,0.66,0.6212,0.74,0.3284,132,403,77
14342,3,1,8,18,0.66,0.6212,0.69,0.4627,122,383,9
14343,3,1,8,19,0.64,0.5909,0.78,0.2985,97,354,9
14344,3,1,8,20,0.62,0.5758,0.83,0.2537,65,241,22
14345,3,1,8,21,0.62,0.5758,0.83,0.3582,60,208,65
14346,3,1,8,22,0.62,0.5758,0.83,0.3582,46,182,7
14347,3,1,8,23,0.62,0.5758,0.83,0.2537,34,158,26
14348,3,1,8,0,0.64,0.5758,0.89,0.2537,23,134,45
14349,3,1,8,1,0.64,0.5758,0.89,0.194,18,134,18
14350,3,1,8,2,0.64,0.5758,0.89,0.2239,12,116,42
14351,3,1,8,3,0.64,0.5758,0.89,0.2537,11,53,4
14352,3,1,8,4,0.64,0.5758,0.89,0.194,5,16,91
14353,3,1,8,5,0.64,0.5758,0.89,0.194,3,16,21
14354,3,1,8,6,0.62,0.5606,0.88,0.2985,5,21,23
14355,3,1,8,7,0.64,0.5758,0.89,0.194,11,34,92
14356,3,1,8,8,0.68,0.6364,0.79,0.2836,21,133,22
14357,3,1,8,9,0.68,0.6364,0.79,0.2537,67,263,37
14358,3,1,8,10,0.74,0.697,0.66,0.3881,127,385,74
14359,3,1,8,11,0.74,0.697,0.66,0.3582,150,482,82
14360,3,1,8,12,0.72,0.697,0.74,0.3582,225,626,28
14361,3,1,8,13,0.66,0.6061,0.78,0.4179,166,541,32
14362,3,1,8,14,0.64,0.5758,0.89,0.1045,125,377,4
14363,3,1,8,15,0.64,0.5758,0.89,0.2836,132,391,84
14364,3,1,8,16,0.64,0.5758,0.89,0.2836,57,173,14
14365,3,1,8,17,0.64,0.5758,0.89,0.2239,61,233,10
14366,3,1,8,18,0.64,0.5758,0.89,0.0896,77,264,91
14367,3,1,8,19,0.64,0.5758,0.89,0.1642,80,292,95
14368,3,1,8,20,0.64,0.5758,0.89,0.1642,40,211,45
14369,3,1,8,21,0.64,0.5758,0.83,0.1343,26,166,11
14370,3,1,8,22,0.62,0.5606,0.88,0.0896,20,114,47
14371,3,1,8,23,0.62,0.5758,0.83,0.0896,21,80,86
14372,3,1,8,0,0.62,0.5758,0.83,0,4,32,46
14373,3,1,8,1,0.62,0.5606,0.88,0.0896,3,7,80
14374,3,1,8,2,0.62,0.5606,0.88,0.1343,0,8,3
14375,3,1,8,3,0.62,0.5606,0.88,0.0896,1,4,53
14376,3,1,8,4,0.62,0.5758,0.83,0,1,12,94
14377,3,1,8,5,0.62,0.5606,0.88,0,4,36,27
14378,3,1,8,6,0.62,0.5606,0.88,0,4,145,15
14379,3,1,8,7,0.66,0.6061,0.83,0,15,433,38
14380,3,1,8,8,0.66,0.6061,0.83,0.0896,29,699,64
14381,3,1,8,9,0.66,0.6061,0.83,0.1045,40,342,70
14382,3,1,8,10,0.72,0.697,0.74,0.1343,63,206,50
14383,3,1,8,11,0.74,0.697,0.66,0.194,47,229,76
14384,3,1,8,12,0.76,0.7121,0.62,0,69,283,16
14385,3,1,8,13,0.76,0.7121,0.57,0.1642,77,288,33
14386,3,1,8,14,0.8,0.7424,0.49,0.0896,66,246,73
14387,3,1,8,15,0.8,0.7576,0.55,0.2985,77,282,90
14388,3,1,8,16,0.8,0.7576,0.55,0.2537,77,444,30
14389,3,1,8,17,0.8,0.7273,0.46,0.2239,101,845,49
14390,3,1,8,18,0.78,0.7121,0.52,0.2537,83,834,42
14391,3,1,8,19,0.74,0.697,0.7,0.2239,74,573,44
14392,3,1,8,20,0.74,0.697,0.7,0.194,50,416,78
14393,3,1,8,21,0.72,0.697,0.74,0.194,39,278,37
14394,3,1,8,22,0.7,0.6667,0.84,0.194,30,161,69
14395,3,1,8,23,0.7,0.6667,0.84,0.1642,35,114,55
14396,3,1,8,0,0.7,0.6667,0.84,0.2537,9,38,5
14397,3,1,8,1,0.68,0.6364,0.89,0.194,4,21,61
14398,3,1,8,2,0.68,0.6364,0.83,0.2537,2,15,23
14399,3,1,8,3,0.66,0.5909,0.89,0.1343,0,4,26
14400,3,1,8,4,0.66,0.6061,0.83,0.1343,2,8,62
14401,3,1,8,5,0.66,0.6061,0.83,0.0896,3,42,44
14402,3,1,8,6,0.66,0.5909,0.89,0.1045,3,147,9
14403,3,1,8,7,0.66,0.6061,0.83,0.1045,14,269,64
14404,3,1,8,8,0.66,0.6212,0.85,0.1045,25,693,88
14405,3,1,8,9,0.7,0.6667,0.79,0.1642,44,395,2
14406,3,1,8,10,0.74,0.6818,0.62,0.2537,39,204,13
14407,3,1,8,11,0.78,0.7273,0.55,0.2537,47,218,22
14408,3,1,8,12,0.8,0.7424,0.49,0.2836,56,297,83
14409,3,1,8,13,0.82,0.7424,0.43,0.2985,56,288,71
14410,3,1,8,14,0.84,0.7424,0.38,0.3284,72,251,10
14411,3,1,8,15,0.82,0.7273,0.34,0.2985,59,317,86
14412,3,1,8,16,0.82,0.7121,0.33,0.3284,84,480,62
14413,3,1,8,17,0.8,0.697,0.35,0.3881,90,864,80
14414,3,1,8,18,0.78,0.697,0.4,0.2537,82,818,37
14415,3,1,8,19,0.74,0.6667,0.45,0.1642,82,597,24
14416,3,1,8,20,0.72,0.6667,0.48,0.1045,87,435,67
14417,3,1,8,21,0.72,0.6667,0.48,0.0896,38,314,54
14418,3,1,8,22,0.7,0.6515,0.54,0,20,216,58
14419,3,1,8,23,0.68,0.6364,0.57,0,17,109,20
14420,3,1,8,0,0.66,0.6212,0.69,0,8,47,8
14421,3,1,8,1,0.64,0.6061,0.69,0.1343,2,14,72
14422,3,1,8,2,0.62,0.5909,0.73,0.1343,2,6,10
14423,3,1,8,3,0.62,0.5909,0.73,0.1045,0,9,28
14424,3,1,8,4,0.6,0.5909,0.73,0.2239,2,10,62
14425,3,1,8,5,0.6,0.5909,0.73,0.194,3,40,59
14426,3,1,8,6,0.6,0.5909,0.73,0.194,6,181,100
14427,3,1,8,7,0.64,0.6061,0.65,0.0896,23,554,70
14428,3,1,8,8,0.66,0.6212,0.61,0.1642,28,808,74
14429,3,1,8,9,0.7,0.6515,0.51,0.194,40,348,40
14430,3,1,8,10,0.72,0.6667,0.48,0.1642,34,178,52
14431,3,1,8,11,0.72,0.6515,0.45,0,67,253,39
14432,3,1,8,12,0.76,0.6818,0.4,0,79,360,22
14433,3,1,8,13,0.74,0.6667,0.42,0,68,300,94
14434,3,1,8,14,0.76,0.6818,0.4,0.0896,87,301,62
14435,3,1,8,15,0.76,0.6818,0.4,0.194,96,338,77
14436,3,1,8,16,0.76,0.6667,0.37,0.1343,104,493,82
14437,3,1,8,17,0.78,0.6818,0.35,0.2239,108,870,59
14438,3,1,8,18,0.74,0.6667,0.42,0.1642,119,812,37
14439,3,1,8,19,0.7,0.6515,0.54,0.194,120,643,4
14440,3,1,8,20,0.68,0.6364,0.57,0,49,427,26
14441,3,1,8,21,0.66,0.6212,0.54,0.1045,48,313,22
14442,3,1,8,22,0.66,0.6212,0.54,0,50,235,99
14443,3,1,8,23,0.66,0.6212,0.57,0,34,157,100
14444,3,1,8,0,0.64,0.6061,0.69,0,14,65,83
14445,3,1,8,1,0.64,0.6061,0.65,0,6,23,86
14446,3,1,8,2,0.62,0.5909,0.73,0,3,17,69
14447,3,1,8,3,0.62,0.5909,0.73,0,0,5,10
14448,3,1,8,4,0.62,0.5909,0.73,0,4,8,42
14449,3,1,8,5,0.62,0.5909,0.73,0,2,35,31
14450,3,1,8,6,0.6,0.5606,0.83,0.1642,8,163,36
14451,3,1,8,7,0.64,0.6061,0.73,0,31,532,50
14452,3,1,8,8,0.66,0.6212,0.65,0,53,754,37
14453,3,1,8,9,0.7,0.6515,0.58,0,57,396,11
14454,3,1,8,10,0.72,0.6667,0.54,0,73,234,56
14455,3,1,8,11,0.76,0.6818,0.4,0.0896,85,276,26
14456,3,1,8,12,0.76,0.6818,0.45,0.1343,73,294,82
14457,3,1,8,13,0.76,0.6818,0.48,0.1045,76,290,25
14458,3,1,8,14,0.76,0.6818,0.48,0.1343,74,273,77
14459,3,1,8,15,0.8,0.7273,0.46,0.1642,99,338,40
14460,3,1,8,16,0.8,0.7273,0.43,0.1642,77,482,3
14461,3,1,8,17,0.82,0.7273,0.34,0.2239,93,844,18
14462,3,1,8,18,0.8,0.7121,0.38,0.1343,109,853,22
14463,3,1,8,19,0.76,0.6818,0.48,0.1343,78,610,78
14464,3,1,8,20,0.74,0.6818,0.58,0.1642,68,471,28
14465,3,1,8,21,0.72,0.6818,0.66,0.1343,32,307,52
14466,3,1,8,22,0.7,0.6515,0.7,0,38,291,15
14467,3,1,8,23,0.7,0.6667,0.74,0.1045,19,152,1
14468,3,1,8,0,0.68,0.6364,0.83,0.1642,13,82,59
14469,3,1,8,1,0.68,0.6364,0.83,0.1642,8,32,74
14470,3,1,8,2,0.66,0.5909,0.89,0.1343,9,20,24
14471,3,1,8,3,0.66,0.5909,0.89,0.1045,3,5,33
14472,3,1,8,4,0.64,0.5758,0.89,0.1343,0,7,67
14473,3,1,8,5,0.64,0.5758,0.89,0.1642,2,29,74
14474,3,1,8,6,0.64,0.5758,0.89,0.1642,7,108,81
14475,3,1,8,7,0.64,0.5758,0.89,0.0896,21,421,34
14476,3,1,8,8,0.7,0.6667,0.74,0,36,690,55
14477,3,1,8,9,0.74,0.697,0.7,0,61,398,57
14478,3,1,8,10,0.76,0.7121,0.62,0.0896,59,256,3
14479,3,1,8,11,0.86,0.7424,0.28,0.2985,88,309,66
14480,3,1,8,12,0.86,0.7424,0.26,0.2537,120,410,11
