instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
16935,4,1,12,9,0.28,0.2727,0.52,0.2537,25,325,3,955,133
16936,4,1,12,10,0.32,0.303,0.45,0.2836,28,167,37,711,98
16937,4,1,12,11,0.34,0.3182,0.42,0.2537,25,189,42,600,142
16938,4,1,12,12,0.36,0.3333,0.4,0.2537,30,282,69,520,94
16939,4,1,12,13,0.36,0.3485,0.34,0.194,41,271,56,829,136
16940,4,1,12,14,0.36,0.3485,0.34,0.1642,31,242,60,625,47
16941,4,1,12,15,0.36,0.3485,0.34,0.1343,40,280,77,990,3
16942,4,1,12,16,0.34,0.3485,0.39,0.1045,50,406,44,803,90
16943,4,1,12,17,0.32,0.3333,0.42,0.1045,43,550,17,889,94
16944,4,1,12,18,0.32,0.3333,0.42,0.1045,20,466,97,561,29
16945,4,1,12,19,0.3,0.303,0.45,0.1642,20,348,51,524,72
16946,4,1,12,20,0.3,0.3333,0.45,0,6,241,84,660,113
16947,4,1,12,21,0.28,0.3182,0.48,0,13,213,72,824,196
16948,4,1,12,22,0.26,0.2879,0.6,0.0896,7,148,8,510,205
16949,4,1,12,23,0.26,0.303,0.6,0,5,120,86,502,235
16950,4,1,12,0,0.22,0.2576,0.64,0.0896,4,47,26,735,191
16951,4,1,12,1,0.22,0.2576,0.69,0.0896,0,26,71,647,5
16952,4,1,12,2,0.22,0.2727,0.69,0,3,9,42,792,136
16953,4,1,12,3,0.2,0.2273,0.69,0.1045,0,12,90,609,145
16954,4,1,12,4,0.2,0.2273,0.75,0.0896,1,10,39,852,221
16955,4,1,12,5,0.2,0.2273,0.69,0.1045,0,34,3,594,72
16956,4,1,12,6,0.16,0.1818,0.8,0.1045,1,113,40,783,93
16957,4,1,12,7,0.2,0.2121,0.72,0.1045,3,308,47,675,175
16958,4,1,12,8,0.2,0.2273,0.69,0.0896,13,636,78,724,33
16959,4,1,12,9,0.24,0.2424,0.75,0.1343,13,343,78,651,151
16960,4,1,12,10,0.26,0.2576,0.81,0.194,28,190,83,879,216
16961,4,1,12,11,0.32,0.303,0.65,0.194,31,211,0,617,22
16962,4,1,12,12,0.36,0.3485,0.5,0.194,29,273,97,633,123
16963,4,1,12,13,0.36,0.3485,0.5,0.2239,39,313,98,519,23
16964,4,1,12,14,0.4,0.4091,0.43,0.194,48,299,65,977,91
16965,4,1,12,15,0.4,0.4091,0.47,0.1642,57,309,41,752,199
16966,4,1,12,16,0.38,0.3939,0.54,0.194,45,417,62,982,42
16967,4,1,12,17,0.34,0.3333,0.57,0.1642,40,622,91,839,125
16968,4,1,12,18,0.36,0.3485,0.46,0.1343,23,455,56,532,11
16969,4,1,12,19,0.34,0.3485,0.53,0.0896,17,319,76,896,169
16970,4,1,12,20,0.32,0.3333,0.61,0.1343,12,221,1,557,119
16971,4,1,12,21,0.3,0.303,0.75,0.1642,7,172,75,839,238
16972,4,1,12,22,0.28,0.2879,0.75,0.1045,4,138,75,560,219
16973,4,1,12,23,0.28,0.303,0.75,0.0896,11,134,34,540,119
16974,4,1,12,0,0.3,0.3333,0.7,0,4,94,99,575,151
16975,4,1,12,1,0.26,0.2879,0.81,0.0896,9,95,47,777,147
16976,4,1,12,2,0.26,0.303,0.81,0,6,69,83,905,39
16977,4,1,12,3,0.24,0.2879,0.81,0,5,23,83,896,225
16978,4,1,12,4,0.24,0.2576,0.87,0.1045,1,6,35,821,164
16979,4,1,12,5,0.26,0.303,0.75,0,0,3,78,907,239
16980,4,1,12,6,0.24,0.2879,0.75,0,0,11,19,779,109
16981,4,1,12,7,0.24,0.2576,0.75,0.0896,1,48,12,695,141
16982,4,1,12,8,0.26,0.2879,0.75,0.0896,8,119,12,591,93
16983,4,1,12,9,0.26,0.2727,0.75,0.1045,17,220,30,635,110
16984,4,1,12,10,0.32,0.3182,0.61,0.1642,23,273,71,500,219
16985,4,1,12,11,0.34,0.3485,0.61,0.0896,66,393,42,581,171
16986,4,1,12,12,0.38,0.3939,0.5,0.0896,89,453,78,733,67
16987,4,1,12,13,0.38,0.3939,0.54,0.2537,88,456,84,940,46
16988,4,1,12,14,0.4,0.4091,0.5,0.1642,92,426,53,976,193
16989,4,1,12,15,0.42,0.4242,0.47,0,95,447,44,883,230
16990,4,1,12,16,0.4,0.4091,0.5,0.1343,85,413,94,622,42
16991,4,1,12,17,0.4,0.4091,0.5,0.2239,35,309,6,899,195
16992,4,1,12,18,0.38,0.3939,0.58,0.1642,40,272,34,680,236
16993,4,1,12,19,0.36,0.3485,0.62,0.1343,32,257,81,594,240
16994,4,1,12,20,0.36,0.3485,0.57,0.194,23,201,88,714,59
16995,4,1,12,21,0.36,0.3485,0.62,0.1343,15,184,30,655,153
16996,4,1,12,22,0.36,0.3485,0.62,0.194,22,156,48,619,188
16997,4,1,12,23,0.36,0.3485,0.62,0.1343,11,119,18,822,146
16998,4,1,12,0,0.36,0.3788,0.62,0,8,110,97,706,168
16999,4,1,12,1,0.34,0.3485,0.76,0.1045,14,96,88,927,104
17000,4,1,12,2,0.34,0.3485,0.87,0.0896,8,87,15,806,9
17001,4,1,12,3,0.34,0.3333,0.87,0.194,1,38,22,589,57
17002,4,1,12,4,0.34,0.3636,0.87,0,1,11,92,551,219
17003,4,1,12,5,0.34,0.3636,0.87,0,0,9,4,533,218
17004,4,1,12,6,0.34,0.3636,0.87,0,0,6,22,799,139
17005,4,1,12,7,0.34,0.3485,0.87,0.0896,5,27,43,820,201
17006,4,1,12,8,0.36,0.3485,0.87,0.1343,12,88,22,930,221
17007,4,1,12,9,0.36,0.3485,0.87,0.1343,19,132,100,579,162
17008,4,1,12,10,0.36,0.3485,0.87,0.1343,42,257,30,788,161
17009,4,1,12,11,0.36,0.3485,0.87,0.1343,47,295,1,848,187
17010,4,1,12,12,0.38,0.3939,0.82,0.194,67,417,67,827,130
17011,4,1,12,13,0.38,0.3939,0.76,0.194,67,356,9,937,97
17012,4,1,12,14,0.38,0.3939,0.76,0.1343,50,310,76,609,114
17013,4,1,12,15,0.38,0.3939,0.82,0.1045,46,338,72,941,140
17014,4,1,12,16,0.38,0.3939,0.82,0.1045,66,400,47,832,234
17015,4,1,12,17,0.38,0.3939,0.82,0.1045,29,243,69,798,77
17016,4,1,12,18,0.38,0.3939,0.82,0.1045,8,107,25,912,28
17017,4,1,12,19,0.36,0.3485,0.93,0.1343,10,109,57,796,132
17018,4,1,12,20,0.38,0.3939,0.82,0,14,122,95,903,237
17019,4,1,12,21,0.36,0.3788,0.93,0,14,106,80,573,214
17020,4,1,12,22,0.4,0.4091,0.82,0.194,6,89,8,691,166
17021,4,1,12,23,0.36,0.3485,0.93,0.1343,4,33,82,577,22
17022,4,1,12,0,0.38,0.3939,0.87,0,2,28,79,718,11
17023,4,1,12,1,0.38,0.3939,0.87,0.1045,1,15,47,592,244
17024,4,1,12,2,0.38,0.3939,0.94,0,1,5,43,765,139
17025,4,1,12,3,0.36,0.3788,0.93,0,0,3,18,666,146
17026,4,1,12,4,0.36,0.3788,1,0,2,5,16,803,8
17027,4,1,12,5,0.38,0.3939,0.87,0,0,24,48,834,62
17028,4,1,12,6,0.36,0.3485,0.93,0.1343,1,108,13,739,64
17029,4,1,12,7,0.36,0.3485,0.93,0.1343,5,319,36,710,212
17030,4,1,12,8,0.38,0.3939,0.87,0.1045,10,592,77,856,59
17031,4,1,12,9,0.4,0.4091,0.87,0,11,282,1,999,143
17032,4,1,12,10,0.38,0.3939,0.87,0.0896,15,135,63,593,160
17033,4,1,12,11,0.4,0.4091,0.87,0.0896,22,170,79,941,209
17034,4,1,12,12,0.4,0.4091,0.87,0,21,232,84,689,193
17035,4,1,12,13,0.4,0.4091,0.87,0.1343,16,210,43,607,33
17036,4,1,12,14,0.4,0.4091,0.87,0.0896,12,181,49,714,25
17037,4,1,12,15,0.42,0.4242,0.88,0,15,211,88,885,67
17038,4,1,12,16,0.4,0.4091,0.94,0.2537,15,302,72,783,108
17039,4,1,12,17,0.4,0.4091,0.94,0.2537,17,495,30,947,117
17040,4,1,12,18,0.4,0.4091,0.94,0.0896,14,507,82,704,56
17041,4,1,12,19,0.42,0.4242,0.88,0.1343,7,340,21,848,70
17042,4,1,12,20,0.42,0.4242,0.94,0.2537,8,200,60,769,70
17043,4,1,12,21,0.42,0.4242,0.94,0.1343,6,120,30,930,164
17044,4,1,12,22,0.42,0.4242,0.94,0.1343,5,54,46,827,96
17045,4,1,12,23,0.42,0.4242,0.94,0.2239,6,47,30,816,199
17046,4,1,12,0,0.44,0.4394,0.94,0.1343,0,18,10,537,134
17047,4,1,12,1,0.44,0.4394,0.94,0.1343,0,15,17,897,245
17048,4,1,12,2,0.44,0.4394,0.88,0.2239,2,7,55,625,51
17049,4,1,12,3,0.42,0.4242,0.88,0.194,0,5,53,758,244
17050,4,1,12,4,0.42,0.4242,0.82,0.1642,3,8,40,838,52
17051,4,1,12,5,0.38,0.3939,0.87,0.0896,0,36,4,708,204
17052,4,1,12,6,0.36,0.3485,0.93,0.1642,1,118,27,954,52
17053,4,1,12,7,0.36,0.3485,0.93,0.1343,4,355,14,702,183
17054,4,1,12,8,0.38,0.3939,0.94,0,10,662,7,1000,144
17055,4,1,12,9,0.4,0.4091,0.87,0.0896,19,326,7,658,58
17056,4,1,12,10,0.44,0.4394,0.77,0.0896,22,184,62,888,139
17057,4,1,12,11,0.48,0.4697,0.63,0.2239,58,269,0,584,128
17058,4,1,12,12,0.48,0.4697,0.48,0.2537,49,313,19,561,194
17059,4,1,12,13,0.5,0.4848,0.42,0.2836,51,286,71,823,227
17060,4,1,12,14,0.46,0.4545,0.47,0.4478,56,247,68,700,146
17061,4,1,12,15,0.46,0.4545,0.44,0.4925,28,246,5,683,61
17062,4,1,12,16,0.44,0.4394,0.41,0.4627,40,363,2,746,89
17063,4,1,12,17,0.4,0.4091,0.47,0.4478,39,572,10,956,27
17064,4,1,12,18,0.38,0.3939,0.46,0.3284,13,525,59,991,188
17065,4,1,12,19,0.38,0.3939,0.46,0.3881,19,353,64,921,114
17066,4,1,12,20,0.36,0.3333,0.5,0.2537,4,268,87,969,11
17067,4,1,12,21,0.36,0.3485,0.5,0.2239,9,168,3,735,75
17068,4,1,12,22,0.34,0.3333,0.49,0,5,132,87,714,195
17069,4,1,12,23,0.34,0.3485,0.49,0.0896,1,81,92,838,87
17070,4,1,12,0,0.3,0.3182,0.61,0,6,41,79,929,121
17071,4,1,12,1,0.3,0.3182,0.65,0.0896,1,15,82,732,166
17072,4,1,12,2,0.28,0.303,0.65,0.0896,1,3,8,746,234
17073,4,1,12,3,0.26,0.2727,0.75,0.1343,0,5,85,905,159
17074,4,1,12,4,0.24,0.2424,0.75,0.1343,1,7,19,771,189
17075,4,1,12,5,0.26,0.2879,0.75,0.0896,2,31,29,813,64
17076,4,1,12,6,0.24,0.2576,0.75,0.0896,3,112,50,968,74
17077,4,1,12,7,0.26,0.2727,0.75,0.1343,3,363,75,879,68
17078,4,1,12,8,0.24,0.2576,0.87,0.1045,13,678,3,651,48
17079,4,1,12,9,0.28,0.2879,0.75,0.1045,8,317,45,732,179
17080,4,1,12,10,0.32,0.3333,0.7,0.1045,17,164,20,601,209
17081,4,1,12,11,0.4,0.4091,0.54,0.2239,31,200,60,752,236
17082,4,1,12,12,0.4,0.4091,0.54,0.2836,33,236,34,859,147
17083,4,1,12,13,0.42,0.4242,0.5,0.194,30,213,80,903,230
17084,4,1,12,14,0.42,0.4242,0.5,0.194,33,218,45,949,133
17085,4,1,12,15,0.42,0.4242,0.5,0.2836,28,237,68,835,65
17086,4,1,12,16,0.42,0.4242,0.5,0.3582,37,334,65,683,231
17087,4,1,12,17,0.4,0.4091,0.5,0.3881,26,562,41,814,13
17088,4,1,12,18,0.38,0.3939,0.5,0.3582,23,569,74,506,4
17089,4,1,12,19,0.38,0.3939,0.5,0.3881,7,336,69,932,127
17090,4,1,12,20,0.36,0.3485,0.57,0.2239,10,241,26,673,122
17091,4,1,12,21,0.34,0.3182,0.61,0.2239,4,168,97,550,178
17092,4,1,12,22,0.34,0.3485,0.61,0.0896,12,129,51,949,3
17093,4,1,12,23,0.32,0.3333,0.66,0.1343,4,88,83,787,105
17094,4,1,12,0,0.32,0.3333,0.61,0.1343,2,42,31,693,28
17095,4,1,12,1,0.32,0.3485,0.66,0,1,20,32,959,108
17096,4,1,12,2,0.32,0.3485,0.66,0,2,8,99,722,100
17097,4,1,12,3,0.3,0.3182,0.7,0.0896,1,4,50,637,52
17098,4,1,12,4,0.3,0.3182,0.7,0.0896,0,6,6,545,187
17099,4,1,12,5,0.3,0.3182,0.7,0.1045,0,35,71,915,124
17100,4,1,12,6,0.3,0.3333,0.65,0,4,118,87,986,67
17101,4,1,12,7,0.3,0.3333,0.7,0,4,350,78,709,146
17102,4,1,12,8,0.3,0.3333,0.7,0,14,599,28,576,115
17103,4,1,12,9,0.3,0.3333,0.7,0,14,317,8,759,204
17104,4,1,12,10,0.32,0.3333,0.66,0,23,161,19,970,201
17105,4,1,12,11,0.34,0.3182,0.57,0.2239,22,190,34,870,138
17106,4,1,12,12,0.36,0.3485,0.53,0.1642,31,212,85,590,188
17107,4,1,12,13,0.36,0.3485,0.57,0.194,46,217,30,880,222
17108,4,1,12,14,0.36,0.3485,0.53,0.194,43,214,44,712,79
17109,4,1,12,15,0.34,0.3333,0.57,0.194,33,249,54,579,80
17110,4,1,12,16,0.34,0.303,0.53,0.3284,21,302,51,875,180
17111,4,1,12,17,0.34,0.3333,0.66,0.194,25,475,40,741,56
17112,4,1,12,18,0.34,0.3333,0.71,0.194,22,381,70,759,125
17113,4,1,12,19,0.34,0.3182,0.71,0.2537,3,118,91,662,96
17114,4,1,12,20,0.34,0.3333,0.76,0.1642,1,50,35,801,187
17115,4,1,12,21,0.34,0.3333,0.76,0.1642,1,26,35,749,239
17116,4,1,12,22,0.34,0.3333,0.87,0.194,1,21,86,846,73
17117,4,1,12,23,0.4,0.4091,0.82,0.2985,0,13,22,906,116
17118,1,1,12,0,0.42,0.4242,0.88,0.2985,0,17,52,833,155
17119,1,1,12,1,0.44,0.4394,0.88,0.3881,2,9,53,756,116
17120,1,1,12,2,0.46,0.4545,0.94,0.3881,0,3,55,842,154
17121,1,1,12,3,0.46,0.4545,0.94,0.3881,0,3,17,524,236
17122,1,1,12,4,0.36,0.3182,0.71,0.4925,1,6,76,586,33
17123,1,1,12,5,0.34,0.303,0.76,0.4179,0,13,63,899,109
17124,1,1,12,6,0.34,0.2879,0.57,0.5821,4,80,55,658,231
17125,1,1,12,7,0.32,0.3182,0.57,0.194,3,208,46,674,101
17126,1,1,12,8,0.32,0.303,0.57,0.2836,8,472,38,727,160
17127,1,1,12,9,0.32,0.2727,0.45,0.5522,2,267,12,661,221
17128,1,1,12,10,0.32,0.2879,0.42,0.4627,8,154,70,709,15
17129,1,1,12,11,0.32,0.2879,0.42,0.4179,12,162,64,619,29
17130,1,1,12,12,0.32,0.2879,0.39,0.3582,25,224,40,763,191
17131,1,1,12,13,0.32,0.2879,0.39,0.4179,26,240,20,772,114
17132,1,1,12,14,0.32,0.2879,0.39,0.4478,20,219,98,842,194
17133,1,1,12,15,0.3,0.2727,0.42,0.3881,29,263,81,527,185
17134,1,1,12,16,0.3,0.2727,0.39,0.3284,28,281,76,599,107
17135,1,1,12,17,0.26,0.2273,0.56,0.3284,24,321,1,668,10
17136,1,1,12,18,0.26,0.2273,0.56,0.2985,7,243,13,939,71
17137,1,1,12,19,0.28,0.2576,0.45,0.2985,5,153,80,662,15
17138,1,1,12,20,0.28,0.2727,0.41,0.2537,8,112,87,565,214
17139,1,1,12,21,0.26,0.2273,0.41,0.4179,2,70,87,901,127
17140,1,1,12,22,0.26,0.2273,0.44,0.2985,6,63,74,809,228
17141,1,1,12,23,0.26,0.2424,0.44,0.2836,1,40,68,542,218
17142,1,1,12,0,0.26,0.2121,0.44,0.5821,1,31,55,856,122
17143,1,1,12,1,0.26,0.2121,0.44,0.4478,1,35,87,654,245
17144,1,1,12,2,0.26,0.2121,0.44,0.5224,0,23,40,716,57
17145,1,1,12,3,0.26,0.2121,0.48,0.4478,0,7,13,691,60
17146,1,1,12,4,0.26,0.2576,0.48,0.194,3,5,80,979,102
17147,1,1,12,5,0.26,0.2273,0.48,0.4179,0,5,30,763,63
17148,1,1,12,6,0.26,0.2273,0.44,0.4179,0,13,60,830,112
17149,1,1,12,7,0.26,0.2273,0.44,0.4179,2,20,71,870,152
17150,1,1,12,8,0.26,0.2121,0.44,0.6119,0,29,44,588,148
17151,1,1,12,9,0.26,0.2273,0.48,0.3881,13,90,21,501,41
17152,1,1,12,10,0.26,0.2273,0.48,0.3284,13,118,67,618,138
17153,1,1,12,11,0.28,0.2576,0.41,0.3582,29,159,74,837,133
17154,1,1,12,12,0.3,0.2576,0.36,0.6567,18,146,55,996,161
17155,1,1,12,13,0.32,0.2879,0.36,0.4478,23,158,38,766,200
17156,1,1,12,14,0.32,0.2879,0.36,0.4627,20,161,74,539,14
17157,1,1,12,15,0.32,0.2727,0.33,0.5821,14,153,77,984,110
17158,1,1,12,16,0.3,0.2727,0.39,0.4478,23,147,46,694,73
17159,1,1,12,17,0.28,0.2576,0.41,0.2985,15,114,95,859,102
17160,1,1,12,18,0.26,0.2121,0.44,0.4627,7,82,87,655,10
17161,1,1,12,19,0.24,0.2121,0.48,0.3582,9,60,29,838,66
17162,1,1,12,20,0.24,0.2424,0.48,0.1642,6,61,66,608,119
17163,1,1,12,21,0.22,0.2121,0.51,0.2836,4,53,14,903,96
17164,1,1,12,22,0.22,0.2121,0.51,0.2836,1,39,95,942,203
17165,1,1,12,23,0.22,0.2273,0.51,0.194,3,40,21,936,43
17166,1,1,12,0,0.22,0.2121,0.47,0.2836,3,27,10,920,174
17167,1,1,12,1,0.22,0.2273,0.47,0.194,1,20,34,500,66
17168,1,1,12,2,0.2,0.2121,0.51,0.1642,1,18,33,925,69
17169,1,1,12,3,0.2,0.2121,0.51,0.1343,0,9,74,657,191
17170,1,1,12,4,0.2,0.2121,0.47,0.1343,1,4,26,983,124
17171,1,1,12,5,0.2,0.2576,0.51,0,0,6,1,907,151
17172,1,1,12,6,0.16,0.197,0.64,0.0896,4,9,43,974,77
17173,1,1,12,7,0.16,0.197,0.64,0.0896,3,19,35,585,57
17174,1,1,12,8,0.14,0.1667,0.69,0.1045,5,48,66,590,105
17175,1,1,12,9,0.2,0.2273,0.59,0.1045,7,56,96,978,143
17176,1,1,12,10,0.22,0.2273,0.64,0.194,26,93,49,609,146
17177,1,1,12,11,0.24,0.2273,0.52,0.194,48,152,23,917,91
17178,1,1,12,12,0.3,0.2879,0.42,0.194,52,196,55,772,193
17179,1,1,12,13,0.32,0.303,0.39,0.2239,63,186,3,823,143
17180,1,1,12,14,0.34,0.303,0.31,0.2985,57,175,37,931,204
17181,1,1,12,15,0.34,0.3333,0.34,0.1343,39,137,51,854,17
17182,1,1,12,16,0.34,0.3333,0.34,0.194,53,190,11,858,177
17183,1,1,12,17,0.32,0.3182,0.49,0.194,21,114,68,836,124
17184,1,1,12,18,0.3,0.303,0.45,0.1642,8,93,58,917,90
17185,1,1,12,19,0.3,0.3333,0.42,0,4,58,0,863,199
17186,1,1,12,20,0.26,0.303,0.65,0,0,52,68,1000,49
17187,1,1,12,21,0.24,0.2879,0.7,0,4,42,15,847,123
17188,1,1,12,22,0.24,0.2576,0.6,0.1045,5,58,41,990,232
17189,1,1,12,23,0.24,0.2879,0.6,0,3,25,38,727,135
17190,1,1,12,0,0.22,0.2727,0.69,0,0,12,46,999,174
17191,1,1,12,1,0.22,0.2727,0.69,0,0,11,45,757,47
17192,1,1,12,2,0.2,0.2576,0.75,0,0,5,6,962,7
17193,1,1,12,3,0.2,0.2576,0.75,0,1,3,93,672,220
17194,1,1,12,5,0.18,0.197,0.8,0.1343,0,9,86,535,235
17195,1,1,12,6,0.2,0.2576,0.75,0,1,17,61,573,195
17196,1,1,12,7,0.2,0.2576,0.69,0,3,30,25,909,99
17197,1,1,12,8,0.22,0.2727,0.69,0,4,66,34,656,235
17198,1,1,12,9,0.24,0.2576,0.65,0.1045,17,85,91,940,193
17199,1,1,12,10,0.26,0.303,0.65,0,21,103,84,994,96
17200,1,1,12,11,0.26,0.2576,0.6,0.1642,20,124,27,655,112
17201,1,1,12,12,0.28,0.303,0.56,0.0896,22,135,9,550,104
17202,1,1,12,13,0.24,0.2576,0.81,0.1045,16,70,20,961,167
17203,1,1,12,14,0.24,0.2576,0.87,0.1045,13,46,92,699,211
17204,1,1,12,15,0.24,0.2273,0.87,0.2239,6,33,95,873,100
17205,1,1,12,16,0.24,0.2273,0.87,0.2239,6,33,94,570,36
17206,1,1,12,17,0.24,0.2424,0.93,0.1642,7,26,12,645,161
17207,1,1,12,18,0.24,0.2576,0.93,0.1045,6,26,91,797,84
17208,1,1,12,19,0.24,0.2424,0.93,0.1343,4,18,89,683,218
17209,1,1,12,20,0.24,0.2424,0.93,0.1343,6,23,31,824,250
17210,1,1,12,21,0.24,0.2576,0.93,0.0896,13,22,32,587,75
17211,1,1,12,22,0.24,0.2879,0.93,0,7,12,6,826,27
17212,1,1,12,23,0.24,0.2879,0.93,0,1,11,67,827,136
17213,1,1,12,0,0.24,0.2576,0.93,0.0896,3,13,43,849,204
17214,1,1,12,1,0.26,0.2576,0.87,0.1642,0,13,61,925,213
17215,1,1,12,2,0.26,0.2576,0.87,0.1642,0,7,91,506,101
17216,1,1,12,4,0.24,0.2576,0.87,0.0896,0,1,68,831,189
17217,1,1,12,5,0.22,0.2273,0.93,0.1343,2,3,8,541,94
17218,1,1,12,6,0.22,0.2273,0.93,0.1343,1,7,33,748,53
17219,1,1,12,7,0.22,0.2273,0.93,0.1642,0,6,94,676,123
17220,1,1,12,8,0.24,0.2879,0.87,0,1,11,71,557,209
17221,1,1,12,9,0.24,0.2576,0.87,0,7,28,94,901,174
17222,1,1,12,10,0.28,0.3182,0.81,0,11,32,38,672,226
17223,1,1,12,11,0.3,0.3182,0.75,0.0896,43,86,55,529,18
17224,1,1,12,12,0.32,0.3333,0.76,0.0896,62,114,71,661,33
17225,1,1,12,13,0.4,0.4091,0.5,0.3284,75,121,62,754,8
17226,1,1,12,14,0.38,0.3939,0.46,0.2985,58,126,5,754,5
17227,1,1,12,15,0.36,0.3333,0.5,0.2537,51,107,68,829,202
17228,1,1,12,16,0.36,0.3333,0.5,0.2537,48,86,85,980,31
17229,1,1,12,17,0.32,0.303,0.57,0.2537,16,50,96,785,153
17230,1,1,12,18,0.32,0.303,0.66,0.2537,20,43,75,659,45
17231,1,1,12,19,0.32,0.303,0.66,0.2239,16,36,52,877,0
17232,1,1,12,20,0.32,0.303,0.66,0.2836,11,40,91,819,76
17233,1,1,12,21,0.3,0.2879,0.65,0.194,8,34,96,674,102
17234,1,1,12,22,0.3,0.303,0.7,0.1642,3,19,48,618,225
17235,1,1,12,23,0.28,0.2727,0.65,0.2537,4,30,36,537,198
17236,1,1,12,0,0.28,0.2727,0.65,0.2537,1,9,50,800,243
17237,1,1,12,1,0.26,0.2273,0.65,0.2985,0,7,24,867,13
17238,1,1,12,2,0.26,0.2273,0.65,0.2985,0,1,73,514,39
17239,1,1,12,3,0.24,0.2121,0.7,0.3582,0,2,18,599,51
17240,1,1,12,4,0.22,0.197,0.69,0.3582,0,2,55,818,145
17241,1,1,12,5,0.22,0.2121,0.69,0.2836,0,11,3,898,245
17242,1,1,12,6,0.22,0.2121,0.69,0.2239,0,36,94,974,214
17243,1,1,12,7,0.2,0.1818,0.86,0.3284,0,26,64,625,137
17244,1,1,12,8,0.2,0.1818,0.86,0.3284,0,31,38,940,157
17245,1,1,12,9,0.2,0.1818,0.86,0.3284,1,23,76,802,214
17246,1,1,12,10,0.2,0.1818,0.86,0.2985,0,8,80,715,249
17247,1,1,12,11,0.2,0.1667,0.86,0.4627,0,10,32,866,152
17248,1,1,12,12,0.22,0.197,0.87,0.3284,0,10,38,927,22
17249,1,1,12,13,0.22,0.197,0.87,0.3284,0,15,89,521,5
17250,1,1,12,14,0.22,0.2121,0.93,0.2537,0,20,96,834,210
17251,1,1,12,15,0.26,0.2273,0.87,0.3582,0,13,71,660,32
17252,1,1,12,16,0.26,0.2273,0.87,0.3582,0,13,82,800,151
17253,1,1,12,17,0.26,0.2273,0.93,0.3582,2,53,0,584,12
17254,1,1,12,18,0.28,0.2576,0.93,0.2985,1,43,0,688,177
17255,1,1,12,19,0.3,0.2879,0.87,0.194,2,35,58,629,102
17256,1,1,12,20,0.32,0.303,0.93,0.2537,0,32,57,651,122
17257,1,1,12,21,0.3,0.2727,0.87,0.2985,0,20,73,807,163
17258,1,1,12,22,0.24,0.197,0.93,0.4478,0,11,42,814,112
17259,1,1,12,23,0.26,0.2273,0.87,0.2985,2,10,94,593,23
17260,1,1,12,0,0.26,0.2273,0.87,0.2985,0,3,84,965,174
17261,1,1,12,1,0.24,0.197,0.93,0.4478,0,5,55,707,60
17262,1,1,12,2,0.24,0.197,0.87,0.4478,0,2,15,743,173
17263,1,1,12,3,0.24,0.2273,0.87,0.2239,0,1,96,813,84
17264,1,1,12,4,0.24,0.2121,0.87,0.3284,0,3,0,791,199
17265,1,1,12,5,0.24,0.2424,0.75,0.1642,1,11,56,518,20
17266,1,1,12,6,0.24,0.197,0.7,0.4925,0,45,14,864,176
17267,1,1,12,7,0.24,0.2273,0.7,0.2239,0,90,40,670,16
17268,1,1,12,8,0.26,0.2273,0.65,0.3582,2,208,53,648,52
17269,1,1,12,9,0.26,0.2121,0.6,0.4925,6,133,15,856,15
17270,1,1,12,10,0.28,0.2273,0.56,0.5224,8,75,58,817,222
17271,1,1,12,11,0.28,0.2424,0.56,0.4478,23,103,45,734,53
17272,1,1,12,12,0.3,0.2727,0.49,0.4627,22,109,50,797,202
17273,1,1,12,13,0.3,0.2727,0.49,0.4627,19,118,43,708,32
17274,1,1,12,14,0.26,0.2121,0.56,0.5224,25,119,91,957,57
17275,1,1,12,15,0.26,0.2121,0.56,0.4478,31,120,34,599,17
17276,1,1,12,16,0.26,0.2424,0.52,0.2836,23,174,71,602,72
17277,1,1,12,17,0.26,0.2424,0.52,0.2836,30,257,72,847,237
17278,1,1,12,18,0.24,0.2273,0.6,0.2537,9,197,49,826,234
17279,1,1,12,19,0.24,0.2121,0.6,0.2836,11,117,40,961,191
17280,1,1,12,20,0.24,0.2424,0.6,0.1642,12,91,100,683,180
17281,1,1,12,21,0.24,0.2273,0.6,0.2537,12,63,34,847,250
17282,1,1,12,22,0.24,0.2121,0.6,0.2836,11,44,34,831,35
17283,1,1,12,23,0.24,0.2273,0.6,0.2537,2,26,97,776,50
17284,1,1,12,0,0.24,0.2424,0.6,0.1642,3,25,92,749,24
17285,1,1,12,1,0.24,0.2273,0.6,0.194,0,9,89,528,191
17286,1,1,12,2,0.24,0.2273,0.6,0.2537,0,5,71,879,217
17287,1,1,12,3,0.24,0.2424,0.6,0.1642,0,2,11,605,193
17288,1,1,12,4,0.24,0.2576,0.6,0.1045,0,4,98,957,77
17289,1,1,12,5,0.24,0.2576,0.6,0.0896,0,15,65,640,175
17290,1,1,12,6,0.22,0.2121,0.64,0.2836,2,51,21,948,92
17291,1,1,12,7,0.22,0.2273,0.64,0.1642,1,112,34,537,115
17292,1,1,12,8,0.24,0.2424,0.6,0.1343,1,239,59,829,26
17293,1,1,12,9,0.24,0.2121,0.6,0.2836,18,191,42,825,161
17294,1,1,12,10,0.26,0.2424,0.56,0.2537,77,162,94,686,247
17295,1,1,12,11,0.28,0.2727,0.52,0.2239,71,178,70,748,242
17296,1,1,12,12,0.3,0.303,0.49,0.1343,72,222,16,777,162
17297,1,1,12,13,0.3,0.303,0.49,0.1343,76,222,27,593,152
