instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
15777,4,1,10,13,0.66,0.6212,0.54,0,65,306,78
15778,4,1,10,14,0.74,0.6515,0.3,0.2537,64,301,77
15779,4,1,10,15,0.7,0.6364,0.39,0.1045,63,308,62
15780,4,1,10,16,0.74,0.6515,0.33,0.1343,67,532,51
15781,4,1,10,17,0.66,0.6212,0.47,0,87,963,20
15782,4,1,10,18,0.66,0.6212,0.44,0,63,858,12
15783,4,1,10,19,0.64,0.6212,0.53,0.0896,50,572,17
15784,4,1,10,20,0.62,0.6061,0.61,0.0896,45,441,92
15785,4,1,10,21,0.62,0.6061,0.61,0.1045,33,313,22
15786,4,1,10,22,0.6,0.6061,0.64,0.1343,30,238,98
15787,4,1,10,23,0.58,0.5455,0.68,0.0896,12,123,63
15788,4,1,10,0,0.6,0.6061,0.64,0.1045,19,76,13
15789,4,1,10,1,0.58,0.5455,0.68,0,6,28,27
15790,4,1,10,2,0.54,0.5152,0.77,0,3,18,6
15791,4,1,10,3,0.52,0.5,0.88,0.1343,0,8,65
15792,4,1,10,4,0.52,0.5,0.88,0.1045,1,5,59
15793,4,1,10,5,0.52,0.5,0.88,0.1642,2,55,28
15794,4,1,10,6,0.52,0.5,0.88,0.194,3,171,46
15795,4,1,10,7,0.52,0.5,0.88,0.194,18,495,38
15796,4,1,10,8,0.52,0.5,0.83,0.1642,33,779,25
15797,4,1,10,9,0.52,0.5,0.83,0.194,23,343,63
15798,4,1,10,10,0.54,0.5152,0.83,0.1343,53,225,10
15799,4,1,10,11,0.54,0.5152,0.83,0.1045,57,238,28
15800,4,1,10,12,0.56,0.5303,0.78,0.1045,61,319,79
15801,4,1,10,13,0.56,0.5303,0.78,0,49,313,36
15802,4,1,10,14,0.6,0.5909,0.73,0.1343,71,285,53
15803,4,1,10,15,0.62,0.6061,0.65,0.1343,63,305,68
15804,4,1,10,16,0.6,0.5909,0.69,0.1642,92,499,26
15805,4,1,10,17,0.6,0.5909,0.69,0.1642,112,886,6
15806,4,1,10,18,0.56,0.5303,0.83,0.1045,77,809,48
15807,4,1,10,19,0.54,0.5152,0.83,0.194,45,542,68
15808,4,1,10,20,0.52,0.5,0.88,0.1343,28,347,93
15809,4,1,10,21,0.52,0.5,0.88,0.1343,24,271,89
15810,4,1,10,22,0.54,0.5152,0.83,0.0896,22,207,58
15811,4,1,10,23,0.54,0.5152,0.83,0.1343,13,135,85
15812,4,1,10,0,0.54,0.5152,0.77,0,6,71,27
15813,4,1,10,1,0.52,0.5,0.88,0.0896,4,36,43
15814,4,1,10,2,0.52,0.5,0.88,0.1045,4,19,47
15815,4,1,10,3,0.52,0.5,0.88,0.1642,5,13,88
15816,4,1,10,4,0.52,0.5,0.88,0.1642,1,5,5
15817,4,1,10,5,0.52,0.5,0.88,0.1045,3,50,20
15818,4,1,10,6,0.52,0.5,0.88,0.0896,2,144,64
15819,4,1,10,7,0.52,0.5,0.88,0.1045,13,421,88
15820,4,1,10,8,0.54,0.5152,0.88,0.1343,20,734,41
15821,4,1,10,9,0.54,0.5152,0.88,0.1343,56,403,48
15822,4,1,10,10,0.54,0.5152,0.88,0.1045,41,197,12
15823,4,1,10,11,0.56,0.5303,0.78,0.1642,68,290,90
15824,4,1,10,12,0.58,0.5455,0.73,0.194,90,392,54
15825,4,1,10,13,0.58,0.5455,0.68,0.1343,77,337,27
15826,4,1,10,14,0.6,0.6061,0.64,0.1343,99,351,4
15827,4,1,10,15,0.62,0.6061,0.61,0.1045,142,448,87
15828,4,1,10,16,0.58,0.5455,0.73,0.1642,137,582,36
15829,4,1,10,17,0.56,0.5303,0.76,0.194,125,817,15
15830,4,1,10,18,0.56,0.5303,0.78,0.1343,81,665,21
15831,4,1,10,19,0.54,0.5152,0.83,0.1642,72,471,37
15832,4,1,10,20,0.54,0.5152,0.83,0.1642,40,311,37
15833,4,1,10,21,0.54,0.5152,0.77,0.1343,40,292,86
15834,4,1,10,22,0.52,0.5,0.83,0.1343,37,217,6
15835,4,1,10,23,0.52,0.5,0.83,0.1642,19,178,54
15836,4,1,10,0,0.5,0.4848,0.88,0.1343,10,142,89
15837,4,1,10,1,0.5,0.4848,0.88,0.1343,23,146,14
15838,4,1,10,2,0.5,0.4848,0.88,0.194,19,90,16
15839,4,1,10,3,0.5,0.4848,0.88,0.1642,5,26,78
15840,4,1,10,4,0.5,0.4848,0.88,0.1642,1,13,6
15841,4,1,10,5,0.5,0.4848,0.82,0.194,2,9,11
15842,4,1,10,6,0.5,0.4848,0.82,0.194,2,31,21
15843,4,1,10,7,0.48,0.4697,0.83,0.194,7,86,31
15844,4,1,10,8,0.5,0.4848,0.77,0.2537,26,213,0
15845,4,1,10,9,0.5,0.4848,0.77,0.2537,88,328,60
15846,4,1,10,10,0.54,0.5152,0.73,0.2836,165,479,94
15847,4,1,10,11,0.56,0.5303,0.64,0.2836,197,585,33
15848,4,1,10,12,0.6,0.6212,0.53,0.2537,264,668,3
15849,4,1,10,13,0.6,0.6212,0.43,0.2537,310,760,20
15850,4,1,10,14,0.6,0.6212,0.46,0.2537,325,750,70
15851,4,1,10,15,0.56,0.5303,0.6,0.2836,310,711,66
15852,4,1,10,16,0.56,0.5303,0.64,0.2836,257,612,58
15853,4,1,10,17,0.56,0.5303,0.64,0.2836,248,618,32
15854,4,1,10,18,0.56,0.5303,0.64,0.2836,138,456,94
15855,4,1,10,19,0.52,0.5,0.72,0.2239,67,300,81
15856,4,1,10,20,0.52,0.5,0.72,0.2239,58,296,96
15857,4,1,10,21,0.52,0.5,0.72,0.2239,49,209,99
15858,4,1,10,22,0.52,0.5,0.72,0.2537,41,157,2
15859,4,1,10,23,0.52,0.5,0.68,0.3881,31,167,40
15860,4,1,10,0,0.52,0.5,0.68,0.2985,20,117,88
15861,4,1,10,1,0.5,0.4848,0.72,0.2836,22,133,15
15862,4,1,10,2,0.5,0.4848,0.68,0.2985,17,116,11
15863,4,1,10,3,0.5,0.4848,0.63,0.3284,18,79,79
15864,4,1,10,4,0.5,0.4848,0.63,0.3582,1,20,75
15865,4,1,10,5,0.5,0.4848,0.63,0.2985,6,28,76
15866,4,1,10,6,0.5,0.4848,0.59,0.3284,7,39,66
15867,4,1,10,7,0.5,0.4848,0.59,0.2985,17,65,7
15868,4,1,10,8,0.5,0.4848,0.59,0.5522,55,173,39
15869,4,1,10,9,0.5,0.4848,0.55,0.4179,124,330,4
15870,4,1,10,10,0.48,0.4697,0.51,0.4179,120,434,27
15871,4,1,10,11,0.5,0.4848,0.51,0.3881,110,462,85
15872,4,1,10,12,0.48,0.4697,0.59,0.4925,118,491,2
15873,4,1,10,13,0.48,0.4697,0.59,0.4179,75,391,79
15874,4,1,10,14,0.5,0.4848,0.59,0.4478,98,402,23
15875,4,1,10,15,0.5,0.4848,0.63,0.4925,76,301,70
15876,4,1,10,16,0.48,0.4697,0.67,0.4627,42,293,79
15877,4,1,10,17,0.46,0.4545,0.77,0.5224,37,225,86
15878,4,1,10,18,0.42,0.4242,0.94,0.4925,18,154,22
15879,4,1,10,19,0.42,0.4242,0.94,0.3582,7,54,69
15880,4,1,10,20,0.42,0.4242,0.94,0.4627,4,55,71
15881,4,1,10,21,0.44,0.4394,0.88,0.4179,2,46,30
15882,4,1,10,22,0.44,0.4394,0.88,0.3582,2,37,60
15883,4,1,10,23,0.42,0.4242,0.94,0.3582,2,14,26
15884,4,1,10,0,0.44,0.4394,0.88,0.3582,2,22,73
15885,4,1,10,13,0.3,0.2727,0.81,0.3582,11,116,14
15886,4,1,10,14,0.3,0.2727,0.81,0.3582,8,126,44
15887,4,1,10,15,0.3,0.2879,0.87,0.2537,10,124,31
15888,4,1,10,16,0.3,0.2879,0.87,0.2537,15,98,71
15889,4,1,10,17,0.3,0.2879,0.87,0.2239,19,124,47
15890,4,1,10,18,0.3,0.303,0.87,0.1343,4,143,72
15891,4,1,10,19,0.5,0.4848,0.68,0.194,6,115,49
15892,4,1,10,20,0.3,0.2879,0.81,0.194,5,81,72
15893,4,1,10,21,0.3,0.3182,0.87,0.1045,4,64,85
15894,4,1,10,22,0.3,0.303,0.81,0.1343,2,66,6
15895,4,1,10,23,0.3,0.303,0.81,0.1343,3,39,85
15896,4,1,10,0,0.3,0.3182,0.81,0.1045,0,16,95
15897,4,1,10,1,0.3,0.3182,0.81,0.0896,0,8,85
15898,4,1,10,2,0.3,0.303,0.81,0.1343,0,7,42
15899,4,1,10,3,0.3,0.3182,0.81,0.1045,0,3,89
15900,4,1,10,4,0.3,0.2879,0.87,0.194,0,5,67
15901,4,1,10,5,0.3,0.303,0.81,0.1343,0,24,77
15902,4,1,10,6,0.3,0.303,0.81,0.1642,0,116,85
15903,4,1,10,7,0.3,0.303,0.87,0.1343,3,337,40
15904,4,1,10,8,0.32,0.3333,0.81,0.1343,6,621,28
15905,4,1,10,9,0.34,0.3333,0.76,0.1343,17,297,45
15906,4,1,10,10,0.36,0.3333,0.71,0.2836,21,168,94
15907,4,1,10,11,0.36,0.3485,0.66,0.2239,37,189,75
15908,4,1,10,12,0.4,0.4091,0.58,0.194,44,241,91
15909,4,1,10,13,0.42,0.4242,0.5,0.2239,22,213,81
15910,4,1,10,14,0.42,0.4242,0.5,0.2239,45,224,87
15911,4,1,10,15,0.42,0.4242,0.54,0.1642,33,230,93
15912,4,1,10,16,0.42,0.4242,0.54,0.2239,51,424,57
15913,4,1,10,17,0.4,0.4091,0.58,0.1642,39,723,7
15914,4,1,10,18,0.4,0.4091,0.58,0.1642,28,584,47
15915,4,1,10,19,0.4,0.4091,0.5,0.194,27,410,48
15916,4,1,10,20,0.4,0.4091,0.5,0.194,9,268,67
15917,4,1,10,21,0.4,0.4091,0.5,0.194,12,192,8
15918,4,1,10,22,0.36,0.3485,0.57,0.1343,18,165,63
15919,4,1,10,23,0.36,0.3636,0.57,0.0896,7,101,13
15920,4,1,11,0,0.36,0.3636,0.57,0.0896,8,60,82
15921,4,1,11,1,0.3,0.3182,0.75,0.1045,8,30,9
15922,4,1,11,2,0.32,0.3333,0.66,0.1343,10,20,59
15923,4,1,11,3,0.34,0.3333,0.61,0.1343,5,15,83
15924,4,1,11,4,0.34,0.3485,0.66,0.1045,2,10,62
15925,4,1,11,5,0.34,0.3333,0.66,0.1343,1,40,66
15926,4,1,11,6,0.34,0.3333,0.61,0.1642,2,148,8
15927,4,1,11,7,0.36,0.3485,0.57,0.1642,6,420,22
15928,4,1,11,8,0.36,0.3788,0.56,0.1045,12,680,5
15929,4,1,11,9,0.36,0.3636,0.57,0.1045,21,331,81
15930,4,1,11,10,0.36,0.3485,0.62,0.194,13,146,52
15931,4,1,11,11,0.36,0.3485,0.62,0.194,14,170,65
15932,4,1,11,12,0.38,0.3939,0.62,0.1642,23,221,87
15933,4,1,11,13,0.4,0.4091,0.58,0.1642,49,248,36
15934,4,1,11,14,0.4,0.4091,0.5,0.2239,31,185,48
15935,4,1,11,15,0.4,0.4091,0.54,0.1642,35,214,61
15936,4,1,11,16,0.4,0.4091,0.54,0.1642,31,344,7
15937,4,1,11,17,0.4,0.4091,0.5,0.2239,37,689,56
15938,4,1,11,18,0.4,0.4091,0.5,0.1642,50,678,27
15939,4,1,11,19,0.4,0.4091,0.5,0.1642,28,452,25
15940,4,1,11,20,0.38,0.3939,0.54,0.2537,16,296,35
15941,4,1,11,21,0.38,0.3939,0.54,0.1343,29,267,38
15942,4,1,11,22,0.36,0.3485,0.57,0.1642,27,202,43
15943,4,1,11,23,0.34,0.3333,0.57,0.1642,8,120,42
15944,4,1,11,0,0.34,0.3333,0.57,0.1642,10,50,30
15945,4,1,11,1,0.32,0.3182,0.66,0.1642,5,24,3
15946,4,1,11,2,0.32,0.3182,0.66,0.1642,3,10,69
15947,4,1,11,3,0.3,0.303,0.7,0.1642,0,3,40
15948,4,1,11,4,0.3,0.3182,0.7,0.1045,1,7,31
15949,4,1,11,5,0.32,0.3182,0.66,0.1642,1,26,27
15950,4,1,11,6,0.3,0.303,0.7,0.1642,2,122,66
15951,4,1,11,7,0.3,0.303,0.7,0.1343,8,357,26
15952,4,1,11,8,0.32,0.3333,0.57,0.1045,31,687,33
15953,4,1,11,9,0.34,0.3485,0.53,0.1045,27,382,2
15954,4,1,11,10,0.38,0.3939,0.46,0.2985,21,204,95
15955,4,1,11,11,0.42,0.4242,0.41,0.4179,42,221,43
15956,4,1,11,12,0.42,0.4242,0.41,0.3582,52,292,29
15957,4,1,11,13,0.4,0.4091,0.43,0.3582,64,294,6
15958,4,1,11,14,0.4,0.4091,0.4,0.4925,63,262,47
15959,4,1,11,15,0.4,0.4091,0.4,0.4179,51,306,7
15960,4,1,11,16,0.38,0.3939,0.4,0.3284,48,421,93
15961,4,1,11,17,0.38,0.3939,0.4,0.3284,57,638,56
15962,4,1,11,18,0.38,0.3939,0.43,0.3284,32,522,66
15963,4,1,11,19,0.38,0.3939,0.43,0.2985,38,374,25
15964,4,1,11,20,0.36,0.3333,0.46,0.4179,14,221,4
15965,4,1,11,21,0.36,0.3333,0.46,0.3582,23,156,4
15966,4,1,11,22,0.36,0.3333,0.46,0.2537,14,149,90
15967,4,1,11,23,0.34,0.303,0.53,0.2985,11,119,22
15968,4,1,11,0,0.34,0.3333,0.53,0.1642,9,108,70
15969,4,1,11,1,0.34,0.303,0.49,0.3284,6,89,67
15970,4,1,11,2,0.34,0.3182,0.49,0.2537,10,46,84
15971,4,1,11,3,0.34,0.3182,0.49,0.2537,6,28,49
15972,4,1,11,4,0.32,0.303,0.49,0.2985,8,16,11
15973,4,1,11,5,0.32,0.303,0.49,0.2537,1,9,25
15974,4,1,11,6,0.32,0.3182,0.49,0.194,4,21,99
15975,4,1,11,7,0.32,0.303,0.49,0.2537,1,59,35
15976,4,1,11,8,0.34,0.303,0.46,0.2985,10,142,43
15977,4,1,11,9,0.34,0.303,0.49,0.2985,31,219,20
15978,4,1,11,10,0.36,0.3333,0.46,0.3881,68,328,91
15979,4,1,11,11,0.36,0.3333,0.46,0.3881,56,340,28
15980,4,1,11,12,0.36,0.3182,0.46,0.4627,74,394,88
15981,4,1,11,13,0.36,0.3333,0.46,0.3582,110,449,29
15982,4,1,11,14,0.36,0.3333,0.5,0.3284,136,455,87
15983,4,1,11,15,0.36,0.3182,0.46,0.4478,117,448,100
15984,4,1,11,16,0.36,0.3333,0.46,0.3284,108,400,96
15985,4,1,11,17,0.36,0.3333,0.46,0.2985,112,410,80
15986,4,1,11,18,0.36,0.3333,0.46,0.2836,58,297,16
15987,4,1,11,19,0.36,0.3485,0.5,0.1642,22,239,68
15988,4,1,11,20,0.34,0.3333,0.53,0.1343,23,181,17
15989,4,1,11,21,0.34,0.3485,0.53,0.1045,31,166,91
15990,4,1,11,22,0.32,0.3333,0.57,0.1045,13,146,65
15991,4,1,11,23,0.32,0.3333,0.57,0.1045,15,148,50
15992,4,1,11,0,0.3,0.3182,0.61,0.1045,5,102,80
15993,4,1,11,1,0.26,0.2879,0.81,0.0896,26,165,56
15994,4,1,11,2,0.3,0.3333,0.65,0,6,37,16
15995,4,1,11,3,0.28,0.2879,0.61,0.1045,1,11,35
15996,4,1,11,4,0.26,0.2727,0.65,0.1343,2,9,91
15997,4,1,11,5,0.26,0.2727,0.65,0.1045,0,5,39
15998,4,1,11,6,0.28,0.2879,0.61,0.1343,2,16,69
15999,4,1,11,7,0.26,0.2727,0.65,0.1045,11,50,96
16000,4,1,11,8,0.3,0.303,0.56,0.1343,34,149,35
16001,4,1,11,9,0.32,0.3333,0.53,0,56,217,53
16002,4,1,11,10,0.34,0.3333,0.49,0.194,73,360,83
16003,4,1,11,11,0.38,0.3939,0.46,0.2239,134,445,83
16004,4,1,11,12,0.38,0.3939,0.46,0.2239,150,504,39
16005,4,1,11,13,0.4,0.4091,0.43,0.2239,122,493,50
16006,4,1,11,14,0.4,0.4091,0.4,0.194,149,509,93
16007,4,1,11,15,0.4,0.4091,0.4,0.2239,149,449,24
16008,4,1,11,16,0.4,0.4091,0.4,0.3284,119,435,28
16009,4,1,11,17,0.36,0.3485,0.43,0.194,57,327,90
16010,4,1,11,18,0.36,0.3485,0.43,0.2239,31,237,44
16011,4,1,11,19,0.36,0.3333,0.43,0.2537,24,227,24
16012,4,1,11,20,0.32,0.2879,0.53,0.3582,7,141,72
16013,4,1,11,21,0.3,0.2727,0.52,0.2985,16,87,58
16014,4,1,11,22,0.3,0.2879,0.52,0.2836,15,79,14
16015,4,1,11,23,0.3,0.303,0.56,0.1642,12,53,33
16016,4,1,11,0,0.3,0.2879,0.56,0.194,3,23,82
16017,4,1,11,1,0.3,0.303,0.56,0.1642,0,8,69
16018,4,1,11,2,0.3,0.303,0.56,0.1642,2,6,26
16019,4,1,11,3,0.3,0.2879,0.56,0.2239,1,4,83
16020,4,1,11,4,0.3,0.2879,0.52,0.2537,5,16,86
16021,4,1,11,5,0.3,0.2727,0.52,0.3284,1,39,38
16022,4,1,11,6,0.3,0.2879,0.49,0.2836,4,139,28
16023,4,1,11,7,0.3,0.2879,0.49,0.2537,8,461,74
16024,4,1,11,8,0.3,0.2879,0.49,0.2239,19,648,71
16025,4,1,11,9,0.3,0.2879,0.52,0.2836,18,257,50
16026,4,1,11,10,0.32,0.303,0.49,0.2836,30,142,26
16027,4,1,11,11,0.34,0.3182,0.46,0.2239,31,150,44
16028,4,1,11,12,0.36,0.3333,0.43,0.3284,38,244,45
16029,4,1,11,13,0.36,0.3333,0.4,0.2537,39,222,24
16030,4,1,11,14,0.38,0.3939,0.4,0.1642,31,196,91
16031,4,1,11,15,0.38,0.3939,0.4,0.2836,24,231,91
16032,4,1,11,16,0.36,0.3333,0.43,0.2836,35,360,23
16033,4,1,11,17,0.34,0.3182,0.46,0.2239,34,638,38
16034,4,1,11,18,0.34,0.3182,0.46,0.2239,19,542,53
16035,4,1,11,19,0.32,0.3182,0.49,0.1642,11,372,48
16036,4,1,11,20,0.32,0.303,0.49,0.2537,13,241,74
16037,4,1,11,21,0.3,0.2879,0.52,0.2836,8,152,6
16038,4,1,11,22,0.28,0.2727,0.56,0.194,4,115,5
16039,4,1,11,23,0.26,0.2727,0.6,0.1343,0,53,29
16040,4,1,11,0,0.24,0.2576,0.6,0.1045,1,19,48
16041,4,1,11,1,0.24,0.2424,0.6,0.1642,0,8,79
16042,4,1,11,2,0.24,0.2576,0.65,0.0896,0,2,1
16043,4,1,11,3,0.22,0.2424,0.64,0.1045,0,4,61
16044,4,1,11,4,0.22,0.2576,0.69,0.0896,0,7,22
16045,4,1,11,5,0.22,0.2273,0.64,0.194,1,41,26
16046,4,1,11,6,0.22,0.2273,0.69,0.1343,6,149,75
16047,4,1,11,7,0.2,0.2121,0.69,0.1642,9,387,10
16048,4,1,11,8,0.22,0.2273,0.69,0.1642,20,588,6
16049,4,1,11,9,0.26,0.2576,0.6,0.1642,25,363,18
16050,4,1,11,10,0.3,0.2879,0.49,0.194,41,230,73
16051,4,1,11,11,0.32,0.3333,0.45,0.1343,39,216,63
16052,4,1,11,12,0.32,0.3333,0.45,0.1343,31,248,52
16053,4,1,11,13,0.34,0.3333,0.46,0.1343,46,278,23
16054,4,1,11,14,0.36,0.3636,0.4,0.1045,44,240,93
16055,4,1,11,15,0.34,0.3182,0.46,0.2537,45,272,85
16056,4,1,11,16,0.34,0.3333,0.46,0.1642,33,402,10
16057,4,1,11,17,0.32,0.303,0.53,0.2239,30,627,28
16058,4,1,11,18,0.32,0.303,0.57,0.2985,20,497,36
16059,4,1,11,19,0.3,0.2879,0.56,0.2239,15,371,51
16060,4,1,11,20,0.3,0.2879,0.61,0.2239,10,228,25
16061,4,1,11,21,0.3,0.2879,0.56,0.2537,14,151,95
16062,4,1,11,22,0.3,0.2879,0.56,0.2239,17,153,39
16063,4,1,11,23,0.3,0.2879,0.56,0.2239,19,205,92
16064,4,1,11,0,0.3,0.2879,0.56,0.2836,49,283,79
16065,4,1,11,1,0.28,0.2727,0.61,0.2537,6,92,51
16066,4,1,11,2,0.28,0.2576,0.56,0.2985,6,74,78
16067,4,1,11,3,0.28,0.2576,0.52,0.3284,2,11,64
16068,4,1,11,4,0.28,0.2576,0.52,0.2985,0,9,47
16069,4,1,11,5,0.28,0.2576,0.52,0.3284,0,27,10
16070,4,1,11,6,0.26,0.2424,0.56,0.2836,3,118,12
16071,4,1,11,7,0.26,0.2273,0.56,0.2985,5,319,10
16072,4,1,11,8,0.26,0.2424,0.6,0.2836,18,601,50
16073,4,1,11,9,0.26,0.2424,0.6,0.2836,17,368,97
16074,4,1,11,10,0.28,0.2576,0.56,0.2985,27,178,83
16075,4,1,11,11,0.32,0.2879,0.51,0.3582,15,147,72
16076,4,1,11,12,0.32,0.303,0.53,0.2836,24,212,1
16077,4,1,11,13,0.32,0.303,0.53,0.2537,23,181,39
16078,4,1,11,14,0.32,0.2879,0.53,0.3582,19,161,90
16079,4,1,11,15,0.32,0.303,0.53,0.2985,20,198,20
16080,4,1,11,16,0.32,0.2879,0.53,0.3582,23,273,8
16081,4,1,11,17,0.32,0.2879,0.53,0.3881,16,517,52
16082,4,1,11,18,0.32,0.2879,0.53,0.3582,17,465,96
16083,4,1,11,19,0.3,0.2727,0.56,0.2985,17,319,29
16084,4,1,11,20,0.32,0.303,0.49,0.3284,7,256,21
16085,4,1,11,21,0.32,0.303,0.49,0.2985,5,126,38
16086,4,1,11,22,0.3,0.2879,0.56,0.2537,4,60,52
16087,4,1,11,23,0.28,0.2727,0.65,0.2239,3,40,17
16088,4,1,11,0,0.28,0.2727,0.61,0.2239,1,15,84
16089,4,1,11,1,0.3,0.2727,0.52,0.3582,1,12,35
16090,4,1,11,2,0.3,0.2879,0.49,0.2239,1,6,29
16091,4,1,11,4,0.3,0.2879,0.45,0.2836,1,10,38
16092,4,1,11,5,0.3,0.2879,0.42,0.2239,0,35,36
16093,4,1,11,6,0.3,0.2879,0.39,0.2239,2,124,80
16094,4,1,11,7,0.28,0.2576,0.36,0.3881,12,423,73
16095,4,1,11,8,0.3,0.2879,0.33,0.2836,16,668,92
16096,4,1,11,9,0.32,0.2879,0.31,0.3582,22,275,68
16097,4,1,11,10,0.32,0.303,0.31,0.3284,13,161,3
16098,4,1,11,11,0.36,0.3333,0.29,0.3881,16,171,44
16099,4,1,11,12,0.4,0.4091,0.24,0.4925,33,235,22
16100,4,1,11,13,0.44,0.4394,0.18,0.4179,33,228,97
16101,4,1,11,14,0.44,0.4394,0.18,0.4179,33,182,7
16102,4,1,11,15,0.44,0.4394,0.18,0.4179,32,233,18
16103,4,1,11,16,0.42,0.4242,0.16,0.3881,18,339,82
16104,4,1,11,17,0.4,0.4091,0.2,0.2985,36,592,13
16105,4,1,11,18,0.4,0.4091,0.24,0.4179,16,507,43
16106,4,1,11,19,0.38,0.3939,0.27,0.3582,14,373,71
16107,4,1,11,20,0.38,0.3939,0.29,0.4627,10,245,65
16108,4,1,11,21,0.36,0.3333,0.37,0.3881,11,233,47
16109,4,1,11,22,0.34,0.303,0.42,0.2985,14,161,11
16110,4,1,11,23,0.34,0.303,0.46,0.3582,5,87,37
16111,4,1,11,0,0.34,0.303,0.49,0.3284,9,55,36
16112,4,1,11,1,0.32,0.303,0.53,0.2836,3,20,79
16113,4,1,11,2,0.32,0.303,0.53,0.2537,1,12,87
16114,4,1,11,3,0.32,0.2879,0.53,0.4179,3,9,83
16115,4,1,11,4,0.32,0.2879,0.53,0.3582,0,14,44
16116,4,1,11,5,0.3,0.2879,0.56,0.194,2,27,55
16117,4,1,11,6,0.26,0.2727,0.65,0.1045,5,131,44
16118,4,1,11,7,0.26,0.2727,0.65,0.1343,9,341,72
16119,4,1,11,8,0.32,0.3182,0.57,0.1642,25,693,69
16120,4,1,11,9,0.34,0.303,0.53,0.4179,23,327,75
16121,4,1,11,10,0.36,0.3333,0.5,0.3284,34,197,11
16122,4,1,11,11,0.4,0.4091,0.47,0.2985,66,251,6
16123,4,1,11,12,0.44,0.4394,0.41,0.3284,48,262,84
16124,4,1,11,13,0.46,0.4545,0.38,0.2985,62,299,42
16125,4,1,11,14,0.46,0.4545,0.38,0.194,67,274,98
16126,4,1,11,15,0.46,0.4545,0.36,0.2239,78,356,42
16127,4,1,11,16,0.46,0.4545,0.38,0.1642,57,434,67
16128,4,1,11,17,0.42,0.4242,0.44,0.1343,61,654,94
16129,4,1,11,18,0.42,0.4242,0.44,0.1045,46,496,6
16130,4,1,11,19,0.34,0.3485,0.71,0.0896,30,361,37
16131,4,1,11,20,0.36,0.3485,0.66,0.1343,20,255,93
16132,4,1,11,21,0.34,0.3636,0.76,0,23,199,76
16133,4,1,11,22,0.34,0.3485,0.71,0.1045,17,163,87
16134,4,1,11,23,0.32,0.3333,0.81,0.0896,20,162,37
16135,4,1,11,0,0.32,0.3333,0.76,0.0896,16,122,31
16136,4,1,11,1,0.3,0.3182,0.81,0.0896,8,76,12
16137,4,1,11,2,0.32,0.3485,0.81,0,2,44,15
16138,4,1,11,3,0.3,0.3333,0.81,0,9,20,2
16139,4,1,11,4,0.26,0.2727,0.87,0.1045,2,6,26
16140,4,1,11,5,0.28,0.3182,0.87,0,1,10,14
16141,4,1,11,6,0.24,0.2576,0.93,0.0896,5,16,98
16142,4,1,11,7,0.26,0.2727,0.87,0.1045,14,71,37
16143,4,1,11,8,0.32,0.3485,0.76,0,16,146,95
16144,4,1,11,9,0.36,0.3485,0.66,0.194,43,259,71
16145,4,1,11,10,0.4,0.4091,0.58,0,86,350,85
16146,4,1,11,11,0.4,0.4091,0.58,0.1045,143,466,4
16147,4,1,11,12,0.48,0.4697,0.48,0,258,606,40
16148,4,1,11,13,0.52,0.5,0.39,0,268,651,48
16149,4,1,11,14,0.54,0.5152,0.37,0,280,627,53
16150,4,1,11,15,0.52,0.5,0.45,0,216,567,97
16151,4,1,11,16,0.54,0.5152,0.37,0,227,605,41
16152,4,1,11,17,0.5,0.4848,0.45,0.194,183,501,62
16153,4,1,11,18,0.44,0.4394,0.54,0.1343,103,359,47
16154,4,1,11,19,0.46,0.4545,0.51,0.0896,55,283,61
16155,4,1,11,20,0.44,0.4394,0.54,0,39,192,49
16156,4,1,11,21,0.4,0.4091,0.66,0,51,220,8
16157,4,1,11,22,0.38,0.3939,0.71,0.0896,39,193,34
16158,4,1,11,23,0.36,0.3636,0.71,0.1045,26,146,76
16159,4,1,11,0,0.34,0.3485,0.81,0.0896,14,124,3
16160,4,1,11,1,0.34,0.3485,0.76,0.0896,26,108,50
16161,4,1,11,2,0.32,0.3333,0.87,0.1045,12,70,19
16162,4,1,11,3,0.34,0.3636,0.81,0,9,48,86
16163,4,1,11,4,0.32,0.3333,0.81,0.1045,5,11,98
16164,4,1,11,5,0.3,0.303,0.87,0.1343,0,12,68
16165,4,1,11,6,0.3,0.3182,0.87,0.0896,3,19,75
16166,4,1,11,7,0.3,0.3182,0.89,0.0896,12,68,77
16167,4,1,11,8,0.32,0.3333,0.87,0.1045,32,119,59
16168,4,1,11,9,0.36,0.3788,0.77,0,94,273,37
16169,4,1,11,10,0.4,0.4091,0.69,0.1045,133,405,29
16170,4,1,11,11,0.46,0.4545,0.59,0.1343,180,504,61
16171,4,1,11,12,0.5,0.4848,0.48,0.0896,195,585,99
16172,4,1,11,13,0.54,0.5152,0.45,0.1045,262,686,50
16173,4,1,11,14,0.6,0.6212,0.33,0.1642,292,654,98
16174,4,1,11,15,0.56,0.5303,0.37,0.2239,304,724,1
16175,4,1,11,16,0.54,0.5152,0.42,0.2239,260,653,5
16176,4,1,11,17,0.54,0.5152,0.45,0.1642,151,493,64
16177,4,1,11,18,0.52,0.5,0.45,0.1343,102,405,95
16178,4,1,11,19,0.48,0.4697,0.55,0.1343,69,277,1
16179,4,1,11,20,0.44,0.4394,0.62,0.1642,54,200,37
