instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
13475,3,1,7,15,0.7,0.6667,0.84,0.2985,47,216,96,10077696.0
13476,3,1,7,16,0.68,0.6364,0.83,0.3284,70,436,44,82881856.0
13477,3,1,7,17,0.66,0.5909,0.89,0.4179,95,715,35,365525875.0
13478,3,1,7,18,0.66,0.6061,0.78,0.3284,73,622,44,240641848.0
13479,3,1,7,19,0.64,0.5758,0.83,0.2836,44,402,1,64964808.0
13480,3,1,7,20,0.64,0.5758,0.83,0.3881,35,251,76,15813251.0
13481,3,1,7,21,0.62,0.5758,0.83,0.3284,14,122,75,1815848.0
13482,3,1,7,22,0.62,0.5758,0.83,0.194,13,135,1,2460375.0
13483,3,1,7,23,0.62,0.5758,0.83,0.2836,18,166,38,4574296.0
13484,3,1,7,0,0.62,0.5758,0.83,0.2836,11,103,0,1092727.0
13485,3,1,7,1,0.62,0.5758,0.83,0.2537,10,72,85,373248.0
13486,3,1,7,2,0.6,0.5455,0.88,0.2836,5,60,11,216000.0
13487,3,1,7,3,0.6,0.5455,0.88,0.2537,7,25,29,15625.0
13488,3,1,7,4,0.58,0.5455,0.88,0.2836,11,16,62,4096.0
13489,3,1,7,5,0.58,0.5455,0.88,0.2537,7,17,56,4913.0
13490,3,1,7,6,0.58,0.5455,0.88,0.2537,3,15,50,3375.0
13491,3,1,7,7,0.58,0.5455,0.88,0.2537,8,37,98,50653.0
13492,3,1,7,8,0.58,0.5455,0.83,0.2537,18,112,54,1404928.0
13493,3,1,7,9,0.58,0.5455,0.83,0.194,32,207,52,8869743.0
13494,3,1,7,10,0.58,0.5455,0.88,0.2537,49,268,64,19248832.0
13495,3,1,7,11,0.6,0.5606,0.83,0.2537,80,305,87,28372625.0
13496,3,1,7,12,0.6,0.5606,0.83,0.2239,156,457,77,95443993.0
13497,3,1,7,13,0.6,0.5606,0.83,0.1642,106,354,37,44361864.0
13498,3,1,7,14,0.6,0.5455,0.88,0.2537,121,343,97,40353607.0
13499,3,1,7,15,0.6,0.5455,0.88,0.2537,148,380,81,54872000.0
13500,3,1,7,16,0.6,0.5455,0.88,0.194,130,326,42,34645976.0
13501,3,1,7,17,0.6,0.5455,0.88,0.1642,92,241,54,13997521.0
13502,3,1,7,18,0.6,0.5455,0.88,0.194,51,177,76,5545233.0
13503,3,1,7,19,0.6,0.5455,0.88,0.1642,67,238,27,13481272.0
13504,3,1,7,20,0.6,0.5455,0.88,0.1642,51,214,73,9800344.0
13505,3,1,7,21,0.6,0.5455,0.88,0.1642,29,163,96,4330747.0
13506,3,1,7,22,0.6,0.5455,0.88,0.1045,40,180,36,5832000.0
13507,3,1,7,23,0.6,0.5455,0.88,0,32,149,28,3307949.0
13508,3,1,7,0,0.6,0.5455,0.88,0.1045,17,113,9,1442897.0
13509,3,1,7,1,0.6,0.5455,0.88,0.1642,31,130,3,2197000.0
13510,3,1,7,2,0.6,0.5455,0.88,0.1045,32,122,84,1815848.0
13511,3,1,7,3,0.6,0.5455,0.88,0.1045,13,43,64,79507.0
13512,3,1,7,4,0.6,0.5455,0.88,0,6,16,62,4096.0
13513,3,1,7,5,0.6,0.5455,0.88,0,0,6,45,216.0
13514,3,1,7,6,0.62,0.5758,0.83,0.0896,5,19,5,6859.0
13515,3,1,7,7,0.62,0.5758,0.83,0,13,38,40,54872.0
13516,3,1,7,8,0.64,0.5909,0.78,0,31,153,95,3581577.0
13517,3,1,7,9,0.66,0.6212,0.69,0,79,258,9,17173512.0
13518,3,1,7,10,0.66,0.6212,0.74,0,114,379,93,54439939.0
13519,3,1,7,11,0.66,0.6212,0.74,0,191,505,2,128787625.0
13520,3,1,7,12,0.7,0.6515,0.7,0.1045,178,504,55,128024064.0
13521,3,1,7,13,0.7,0.6515,0.65,0.0896,238,626,13,245314376.0
13522,3,1,7,14,0.72,0.6818,0.66,0.1045,256,616,51,233744896.0
13523,3,1,7,15,0.72,0.6818,0.66,0.1045,254,624,24,242970624.0
13524,3,1,7,16,0.74,0.697,0.66,0.1045,245,628,63,247673152.0
13525,3,1,7,17,0.74,0.697,0.66,0.2239,188,556,85,171879616.0
13526,3,1,7,18,0.74,0.697,0.66,0.1642,173,515,48,136590875.0
13527,3,1,7,19,0.72,0.6818,0.7,0.1642,180,522,65,142236648.0
13528,3,1,7,20,0.7,0.6667,0.74,0.1642,124,378,90,54010152.0
13529,3,1,7,21,0.7,0.6667,0.79,0.1045,88,345,0,41063625.0
13530,3,1,7,22,0.7,0.6667,0.74,0.194,55,191,22,6967871.0
13531,3,1,7,23,0.68,0.6364,0.79,0.1642,33,123,57,1860867.0
13532,3,1,7,0,0.66,0.5909,0.89,0.0896,11,47,30,103823.0
13533,3,1,7,1,0.66,0.5909,0.89,0.194,7,27,8,19683.0
13534,3,1,7,2,0.66,0.5909,0.94,0.0896,3,17,19,4913.0
13535,3,1,7,3,0.66,0.5909,0.94,0.0896,0,2,23,8.0
13536,3,1,7,4,0.66,0.5909,0.94,0.1343,0,8,72,512.0
13537,3,1,7,5,0.66,0.5909,0.94,0.1343,3,51,14,132651.0
13538,3,1,7,6,0.68,0.6364,0.89,0.0896,9,157,35,3869893.0
13539,3,1,7,7,0.7,0.6667,0.84,0.1343,17,421,91,74618461.0
13540,3,1,7,8,0.72,0.697,0.79,0.1045,47,738,7,401947272.0
13541,3,1,7,9,0.74,0.7121,0.74,0.1343,57,345,53,41063625.0
13542,3,1,7,10,0.78,0.7424,0.62,0,63,200,1,8000000.0
13543,3,1,7,11,0.8,0.7424,0.52,0.1642,69,198,92,7762392.0
13544,3,1,7,12,0.8,0.7424,0.52,0.1642,109,314,4,30959144.0
13545,3,1,7,13,0.8,0.7424,0.52,0.1045,64,240,39,13824000.0
13546,3,1,7,14,0.78,0.7424,0.59,0.1642,82,271,12,19902511.0
13547,3,1,7,15,0.8,0.7576,0.55,0.194,76,281,76,22188041.0
13548,3,1,7,16,0.82,0.7727,0.52,0.1343,111,457,72,95443993.0
13549,3,1,7,17,0.82,0.7727,0.52,0.1343,87,847,46,607645423.0
13550,3,1,7,18,0.82,0.7576,0.46,0.1045,69,741,100,406869021.0
13551,3,1,7,19,0.8,0.7424,0.52,0.2537,94,582,16,197137368.0
13552,3,1,7,20,0.76,0.7121,0.62,0.1642,56,403,37,65450827.0
13553,3,1,7,21,0.76,0.7121,0.62,0.194,45,296,48,25934336.0
13554,3,1,7,22,0.74,0.6818,0.62,0.194,40,209,44,9129329.0
13555,3,1,7,23,0.72,0.6818,0.66,0.1642,16,114,80,1481544.0
13556,3,1,7,0,0.7,0.6667,0.74,0.1343,12,64,31,262144.0
13557,3,1,7,1,0.68,0.6364,0.79,0.1642,7,17,41,4913.0
13558,3,1,7,2,0.66,0.6061,0.83,0.1642,6,16,35,4096.0
13559,3,1,7,3,0.66,0.6061,0.83,0.1642,1,6,71,216.0
13560,3,1,7,4,0.66,0.6061,0.83,0.0896,0,6,14,216.0
13561,3,1,7,5,0.66,0.6061,0.83,0.1045,5,50,97,125000.0
13562,3,1,7,6,0.66,0.6061,0.83,0.1343,17,190,75,6859000.0
13563,3,1,7,7,0.7,0.6667,0.74,0.1642,24,516,29,137388096.0
13564,3,1,7,8,0.74,0.697,0.7,0.194,49,743,81,410172407.0
13565,3,1,7,9,0.84,0.803,0.53,0,40,339,22,38958219.0
13566,3,1,7,10,0.82,0.7879,0.56,0.2985,62,218,5,10360232.0
13567,3,1,7,11,0.84,0.803,0.53,0.3284,45,201,61,8120601.0
13568,3,1,7,12,0.82,0.7879,0.56,0.2239,60,229,3,12008989.0
13569,3,1,7,13,0.84,0.803,0.53,0.2985,73,273,59,20346417.0
13570,3,1,7,14,0.84,0.803,0.53,0.2239,48,244,58,14526784.0
13571,3,1,7,15,0.82,0.7727,0.49,0.2985,73,285,51,23149125.0
13572,3,1,7,16,0.8,0.7576,0.55,0.2985,86,455,37,94196375.0
13573,3,1,7,17,0.8,0.7424,0.52,0.3284,94,869,39,656234909.0
13574,3,1,7,18,0.76,0.7121,0.62,0.3284,110,877,78,674526133.0
13575,3,1,7,19,0.76,0.7121,0.62,0.1642,109,632,67,252435968.0
13576,3,1,7,20,0.74,0.697,0.66,0.1642,85,523,40,143055667.0
13577,3,1,7,21,0.74,0.697,0.66,0.2239,53,378,58,54010152.0
13578,3,1,7,22,0.74,0.697,0.66,0.2537,43,269,64,19465109.0
13579,3,1,7,23,0.74,0.6818,0.58,0.3284,38,192,12,7077888.0
13580,3,1,7,0,0.72,0.6667,0.58,0.2985,9,66,27,287496.0
13581,3,1,7,1,0.7,0.6515,0.58,0.194,2,28,34,21952.0
13582,3,1,7,2,0.68,0.6364,0.61,0.2239,1,12,29,1728.0
13583,3,1,7,3,0.66,0.6212,0.65,0.2239,1,12,64,1728.0
13584,3,1,7,4,0.64,0.6061,0.65,0.2239,0,4,86,64.0
13585,3,1,7,5,0.64,0.6061,0.65,0.1642,5,59,4,205379.0
13586,3,1,7,6,0.64,0.6061,0.65,0.194,11,190,93,6859000.0
13587,3,1,7,7,0.66,0.6212,0.5,0.3284,34,507,12,130323843.0
13588,3,1,7,8,0.7,0.6364,0.42,0.2537,43,788,4,489303872.0
13589,3,1,7,9,0.72,0.6515,0.37,0.2985,65,342,54,40001688.0
13590,3,1,7,10,0.74,0.6515,0.37,0,68,231,85,12326391.0
13591,3,1,7,11,0.76,0.6667,0.33,0,79,281,44,22188041.0
13592,3,1,7,12,0.76,0.6667,0.33,0,77,310,14,29791000.0
13593,3,1,7,13,0.78,0.6818,0.31,0.1642,81,312,40,30371328.0
13594,3,1,7,14,0.8,0.697,0.29,0.1343,88,247,97,15069223.0
13595,3,1,7,15,0.78,0.6818,0.31,0.0896,94,317,60,31855013.0
13596,3,1,7,16,0.8,0.697,0.29,0.1642,91,484,50,113379904.0
13597,3,1,7,17,0.8,0.697,0.31,0,130,913,44,761048497.0
13598,3,1,7,18,0.8,0.697,0.27,0.1343,104,891,100,707347971.0
13599,3,1,7,19,0.76,0.6667,0.33,0.1343,116,698,69,340068392.0
13600,3,1,7,20,0.74,0.6515,0.4,0.1642,106,567,91,182284263.0
13601,3,1,7,21,0.72,0.6515,0.45,0.1343,71,397,63,62570773.0
13602,3,1,7,22,0.7,0.6515,0.58,0.1343,55,278,16,21484952.0
13603,3,1,7,23,0.68,0.6364,0.57,0.2985,52,239,35,13651919.0
13604,3,1,7,0,0.66,0.6212,0.65,0.194,27,92,27,778688.0
13605,3,1,7,1,0.66,0.6212,0.65,0.2239,6,29,12,24389.0
13606,3,1,7,2,0.66,0.6212,0.69,0.2537,5,21,96,9261.0
13607,3,1,7,3,0.66,0.6212,0.69,0.2239,0,8,9,512.0
13608,3,1,7,4,0.66,0.6212,0.74,0.194,0,4,55,64.0
13609,3,1,7,5,0.66,0.6212,0.74,0.194,2,42,5,74088.0
13610,3,1,7,6,0.66,0.6061,0.78,0.2537,16,181,55,5929741.0
13611,3,1,7,7,0.7,0.6667,0.74,0.2537,17,495,34,121287375.0
13612,3,1,7,8,0.7,0.6667,0.74,0.2537,49,729,99,387420489.0
13613,3,1,7,9,0.72,0.6818,0.7,0.1343,55,344,7,40707584.0
13614,3,1,7,10,0.74,0.697,0.7,0.2239,79,222,61,10941048.0
13615,3,1,7,11,0.8,0.803,0.66,0.2239,69,212,26,9528128.0
13616,3,1,7,12,0.84,0.8182,0.56,0.2537,73,279,25,21717639.0
13617,3,1,7,13,0.86,0.8333,0.53,0.2985,53,242,12,14172488.0
13618,3,1,7,14,0.9,0.8788,0.47,0.2537,62,213,22,9663597.0
13619,3,1,7,15,0.92,0.8939,0.42,0.2985,65,238,33,13481272.0
13620,3,1,7,16,0.94,0.8788,0.38,0.3881,62,374,75,52313624.0
13621,3,1,7,17,0.9,0.8636,0.45,0.4179,110,738,16,401947272.0
13622,3,1,7,18,0.92,0.8788,0.4,0.3582,73,688,88,325660672.0
13623,3,1,7,19,0.9,0.8636,0.45,0.3284,80,614,60,231475544.0
13624,3,1,7,20,0.86,0.8182,0.5,0.2537,47,446,59,88716536.0
13625,3,1,7,21,0.8,0.7424,0.49,0.6119,35,271,58,19902511.0
13626,3,1,7,22,0.8,0.7424,0.49,0.6119,33,234,9,12812904.0
13627,3,1,7,23,0.72,0.6818,0.7,0.1343,18,145,95,3048625.0
13628,3,1,7,0,0.72,0.6818,0.7,0,14,97,38,912673.0
13629,3,1,7,1,0.72,0.6818,0.7,0.1045,12,54,55,157464.0
13630,3,1,7,2,0.7,0.6667,0.79,0.1343,8,26,0,17576.0
13631,3,1,7,3,0.7,0.6667,0.74,0.1642,3,12,78,1728.0
13632,3,1,7,4,0.7,0.6667,0.79,0,3,8,85,512.0
13633,3,1,7,5,0.7,0.6667,0.84,0,3,37,8,50653.0
13634,3,1,7,6,0.7,0.6667,0.79,0,10,139,98,2685619.0
13635,3,1,7,7,0.72,0.6818,0.7,0.194,13,410,38,68921000.0
13636,3,1,7,8,0.76,0.7273,0.66,0.0896,34,676,96,308915776.0
13637,3,1,7,9,0.82,0.7727,0.49,0.2836,34,363,20,47832147.0
13638,3,1,7,10,0.84,0.7727,0.47,0,85,231,10,12326391.0
13639,3,1,7,11,0.84,0.7727,0.47,0.3284,67,251,74,15813251.0
13640,3,1,7,12,0.84,0.7879,0.49,0.3582,92,299,29,26730899.0
13641,3,1,7,13,0.84,0.7727,0.47,0.2836,83,314,34,30959144.0
13642,3,1,7,14,0.86,0.803,0.47,0.2985,105,326,29,34645976.0
13643,3,1,7,15,0.86,0.7879,0.41,0.2239,81,323,57,33698267.0
13644,3,1,7,16,0.84,0.7727,0.47,0.2239,80,499,4,124251499.0
13645,3,1,7,17,0.86,0.7879,0.41,0.2836,101,699,11,341532099.0
13646,3,1,7,18,0.82,0.7576,0.46,0.1642,100,622,82,240641848.0
13647,3,1,7,19,0.82,0.7727,0.52,0.194,93,516,24,137388096.0
13648,3,1,7,20,0.78,0.7424,0.59,0.1045,85,354,71,44361864.0
13649,3,1,7,21,0.78,0.7424,0.59,0.1045,71,260,48,17576000.0
13650,3,1,7,22,0.78,0.7424,0.59,0.1343,48,199,60,7880599.0
13651,3,1,7,23,0.76,0.7273,0.66,0,34,189,66,6751269.0
13652,3,1,7,0,0.74,0.6818,0.62,0.1343,21,191,26,6967871.0
13653,3,1,7,1,0.72,0.6818,0.7,0.0896,11,80,45,512000.0
13654,3,1,7,2,0.72,0.6818,0.7,0,14,90,20,729000.0
13655,3,1,7,3,0.72,0.6818,0.7,0,10,43,85,79507.0
13656,3,1,7,4,0.7,0.6667,0.79,0.194,1,11,35,1331.0
13657,3,1,7,5,0.68,0.6364,0.79,0.1642,4,14,65,2744.0
13658,3,1,7,6,0.7,0.6515,0.7,0.1045,10,50,46,125000.0
13659,3,1,7,7,0.72,0.6818,0.7,0.1343,18,76,21,438976.0
13660,3,1,7,8,0.74,0.697,0.66,0.1642,36,163,21,4330747.0
13661,3,1,7,9,0.78,0.7424,0.59,0.1045,110,337,33,38272753.0
13662,3,1,7,10,0.82,0.7727,0.52,0.2239,129,395,5,61629875.0
13663,3,1,7,11,0.84,0.7424,0.39,0.2239,162,457,82,95443993.0
13664,3,1,7,12,0.84,0.7576,0.41,0.2239,157,487,49,115501303.0
13665,3,1,7,13,0.86,0.7879,0.41,0.2836,173,498,40,123505992.0
13666,3,1,7,14,0.86,0.7727,0.39,0.2537,186,494,74,120553784.0
13667,3,1,7,15,0.88,0.7727,0.32,0.2836,206,497,100,122763473.0
13668,3,1,7,16,0.86,0.7727,0.39,0.2239,208,487,87,115501303.0
13669,3,1,7,17,0.82,0.7576,0.46,0.194,199,479,99,109902239.0
13670,3,1,7,18,0.82,0.7424,0.43,0.2836,151,481,79,111284641.0
13671,3,1,7,19,0.68,0.6364,0.83,0,115,338,24,38614472.0
13672,3,1,7,20,0.66,0.6061,0.83,0.2239,79,233,89,12649337.0
13673,3,1,7,21,0.66,0.6061,0.78,0.0896,94,300,52,27000000.0
13674,3,1,7,22,0.66,0.6061,0.78,0.0896,88,276,57,21024576.0
13675,3,1,7,23,0.66,0.6061,0.83,0.0896,52,208,75,8998912.0
13676,3,1,7,0,0.66,0.5909,0.89,0.1343,59,188,19,6644672.0
13677,3,1,7,1,0.66,0.6061,0.83,0.1045,49,158,10,3944312.0
13678,3,1,7,2,0.66,0.6212,0.74,0.1343,33,112,17,1404928.0
13679,3,1,7,3,0.66,0.6212,0.69,0.2239,18,55,50,166375.0
13680,3,1,7,4,0.64,0.6061,0.69,0.194,2,13,76,2197.0
13681,3,1,7,5,0.62,0.5909,0.78,0.194,3,17,82,4913.0
13682,3,1,7,6,0.64,0.6061,0.73,0.1642,6,18,49,5832.0
13683,3,1,7,7,0.66,0.6212,0.69,0.2537,4,40,46,64000.0
13684,3,1,7,8,0.7,0.6515,0.65,0.2239,37,127,19,2048383.0
13685,3,1,7,9,0.72,0.6818,0.62,0.2537,64,226,31,11543176.0
13686,3,1,7,10,0.74,0.6818,0.62,0,123,381,97,55306341.0
13687,3,1,7,11,0.76,0.697,0.55,0.2239,183,509,84,131872229.0
13688,3,1,7,12,0.76,0.697,0.55,0.3284,154,511,83,133432831.0
13689,3,1,7,13,0.8,0.7424,0.49,0.2239,181,483,98,112678587.0
13690,3,1,7,14,0.8,0.7273,0.46,0.194,231,522,81,142236648.0
13691,3,1,7,15,0.8,0.7273,0.43,0.1343,195,501,95,125751501.0
13692,3,1,7,16,0.8,0.7273,0.43,0.1343,191,521,1,141420761.0
13693,3,1,7,17,0.82,0.7424,0.41,0.1642,164,531,22,149721291.0
13694,3,1,7,18,0.8,0.7121,0.41,0.2985,117,419,14,73560059.0
13695,3,1,7,19,0.76,0.697,0.55,0.1642,143,443,49,86938307.0
13696,3,1,7,20,0.74,0.697,0.66,0.1045,75,303,46,27818127.0
13697,3,1,7,21,0.72,0.6818,0.7,0.1343,72,271,100,19902511.0
13698,3,1,7,22,0.7,0.6515,0.7,0.1045,31,148,78,3241792.0
13699,3,1,7,23,0.7,0.6515,0.7,0,18,100,66,1000000.0
13700,3,1,7,0,0.7,0.6667,0.74,0.0896,12,58,35,195112.0
13701,3,1,7,1,0.7,0.6667,0.74,0,4,19,95,6859.0
13702,3,1,7,2,0.68,0.6364,0.74,0,2,8,10,512.0
13703,3,1,7,3,0.66,0.6061,0.83,0,0,3,69,27.0
13704,3,1,7,4,0.66,0.6061,0.83,0,0,5,86,125.0
13705,3,1,7,5,0.66,0.6061,0.83,0.1045,4,47,37,103823.0
13706,3,1,7,6,0.66,0.6061,0.83,0.1642,6,161,29,4173281.0
13707,3,1,7,7,0.7,0.6667,0.79,0.0896,14,469,71,103161709.0
13708,3,1,7,8,0.72,0.697,0.74,0.1045,31,751,28,423564751.0
13709,3,1,7,9,0.74,0.697,0.7,0,34,293,61,25153757.0
13710,3,1,7,10,0.74,0.697,0.66,0.2239,54,189,38,6751269.0
13711,3,1,7,11,0.78,0.7273,0.55,0.1343,69,215,18,9938375.0
13712,3,1,7,12,0.76,0.7121,0.58,0.1045,77,278,17,21484952.0
13713,3,1,7,13,0.8,0.7424,0.49,0.1642,57,226,2,11543176.0
13714,3,1,7,14,0.8,0.7424,0.49,0.2239,87,254,67,16387064.0
13715,3,1,7,15,0.8,0.7424,0.49,0.2537,51,236,62,13144256.0
13716,3,1,7,16,0.8,0.7424,0.49,0.2836,88,425,1,76765625.0
13717,3,1,7,17,0.76,0.697,0.55,0.3284,62,827,95,565609283.0
13718,3,1,7,18,0.76,0.7121,0.58,0.4179,77,812,0,535387328.0
13719,3,1,7,19,0.82,0.7727,0.52,0.1642,81,665,68,294079625.0
13720,3,1,7,20,0.72,0.6818,0.7,0.2239,78,462,56,98611128.0
13721,3,1,7,21,0.72,0.6818,0.7,0.194,71,322,13,33386248.0
13722,3,1,7,22,0.7,0.6667,0.74,0.2239,47,230,25,12167000.0
13723,3,1,7,23,0.7,0.6667,0.74,0.194,34,150,83,3375000.0
13724,3,1,7,0,0.68,0.6364,0.79,0.1343,11,38,45,54872.0
13725,3,1,7,1,0.66,0.6061,0.83,0.1343,3,21,46,9261.0
13726,3,1,7,2,0.66,0.6061,0.83,0.1343,0,8,7,512.0
13727,3,1,7,3,0.66,0.6061,0.83,0.0896,1,6,52,216.0
13728,3,1,7,4,0.66,0.6061,0.83,0.0896,0,6,30,216.0
13729,3,1,7,5,0.66,0.6061,0.83,0.1642,5,45,29,91125.0
13730,3,1,7,6,0.64,0.5758,0.89,0.1642,2,194,59,7301384.0
13731,3,1,7,7,0.68,0.6364,0.83,0.2239,21,513,2,135005697.0
13732,3,1,7,8,0.7,0.6667,0.79,0.1343,30,760,46,438976000.0
13733,3,1,7,9,0.72,0.6818,0.7,0.1045,31,333,69,36926037.0
13734,3,1,7,10,0.72,0.6818,0.66,0,73,227,23,11697083.0
13735,3,1,7,11,0.76,0.7121,0.58,0,54,224,82,11239424.0
13736,3,1,7,12,0.8,0.7273,0.46,0,50,248,88,15252992.0
13737,3,1,7,13,0.8,0.7576,0.55,0.2836,69,288,49,23887872.0
13738,3,1,7,14,0.8,0.7576,0.55,0.2836,72,260,4,17576000.0
13739,3,1,7,15,0.76,0.7121,0.62,0.1343,29,144,22,2985984.0
13740,3,1,7,16,0.76,0.7121,0.58,0.2239,66,402,50,64964808.0
13741,3,1,7,17,0.78,0.7121,0.52,0.2239,94,820,13,551368000.0
13742,3,1,7,18,0.76,0.697,0.55,0.2836,99,857,98,629422793.0
13743,3,1,7,19,0.74,0.6818,0.62,0.3582,90,614,55,231475544.0
13744,3,1,7,20,0.7,0.6515,0.7,0.194,55,452,74,92345408.0
13745,3,1,7,21,0.68,0.6364,0.79,0.194,60,352,48,43614208.0
13746,3,1,7,22,0.68,0.6364,0.74,0.2537,33,257,60,16974593.0
13747,3,1,7,23,0.66,0.6061,0.83,0.1642,20,147,99,3176523.0
13748,3,1,8,0,0.68,0.6364,0.79,0.1642,3,47,69,103823.0
13749,3,1,8,1,0.66,0.6061,0.83,0.0896,5,33,78,35937.0
13750,3,1,8,2,0.64,0.5758,0.83,0.1045,0,13,9,2197.0
13751,3,1,8,3,0.64,0.5758,0.83,0.1045,0,7,54,343.0
13752,3,1,8,4,0.64,0.5909,0.78,0.1343,1,4,28,64.0
13753,3,1,8,5,0.64,0.5909,0.78,0.1343,3,49,6,117649.0
13754,3,1,8,6,0.64,0.5909,0.78,0.1343,6,185,24,6331625.0
13755,3,1,8,7,0.64,0.5758,0.83,0.1343,19,487,32,115501303.0
13756,3,1,8,8,0.66,0.6061,0.78,0.194,32,681,53,315821241.0
13757,3,1,8,9,0.68,0.6364,0.74,0.0896,34,350,7,42875000.0
13758,3,1,8,10,0.72,0.6818,0.66,0.0896,61,236,65,13144256.0
13759,3,1,8,11,0.76,0.7121,0.58,0.0896,54,234,78,12812904.0
13760,3,1,8,12,0.8,0.7424,0.49,0.1045,75,284,78,22906304.0
13761,3,1,8,13,0.8,0.7424,0.52,0.1642,59,280,76,21952000.0
13762,3,1,8,14,0.82,0.7576,0.46,0.1642,88,263,34,18191447.0
13763,3,1,8,15,0.82,0.7576,0.46,0.1642,89,295,30,25672375.0
13764,3,1,8,16,0.8,0.7576,0.55,0.2836,93,479,83,109902239.0
13765,3,1,8,17,0.8,0.7424,0.49,0.1642,103,837,37,586376253.0
13766,3,1,8,18,0.76,0.7121,0.62,0.2239,105,891,26,707347971.0
13767,3,1,8,19,0.74,0.697,0.66,0.2537,88,652,69,277167808.0
13768,3,1,8,20,0.74,0.697,0.66,0.1642,65,513,76,135005697.0
13769,3,1,8,21,0.72,0.6818,0.7,0.1343,36,320,4,32768000.0
13770,3,1,8,22,0.72,0.6818,0.7,0.1045,37,288,78,23887872.0
13771,3,1,8,23,0.7,0.6667,0.74,0,18,152,26,3511808.0
13772,3,1,8,0,0.7,0.6667,0.74,0,8,63,92,250047.0
13773,3,1,8,1,0.68,0.6364,0.79,0.1045,6,42,50,74088.0
13774,3,1,8,2,0.66,0.6061,0.83,0.0896,3,11,16,1331.0
13775,3,1,8,3,0.66,0.6061,0.83,0,0,6,69,216.0
13776,3,1,8,4,0.66,0.6061,0.83,0,0,9,8,729.0
13777,3,1,8,5,0.66,0.5909,0.89,0.1343,4,41,17,68921.0
13778,3,1,8,6,0.66,0.6061,0.83,0,6,183,87,6128487.0
13779,3,1,8,7,0.7,0.6667,0.79,0,21,473,65,105823817.0
13780,3,1,8,8,0.72,0.697,0.74,0.1045,21,739,56,403583419.0
13781,3,1,8,9,0.76,0.7273,0.66,0.1045,31,343,51,40353607.0
13782,3,1,8,10,0.8,0.7576,0.55,0,51,181,29,5929741.0
13783,3,1,8,11,0.82,0.7727,0.52,0.1045,59,226,78,11543176.0
13784,3,1,8,12,0.84,0.7576,0.44,0.1343,56,286,45,23393656.0
13785,3,1,8,13,0.86,0.7879,0.44,0.2239,98,310,60,29791000.0
13786,3,1,8,14,0.86,0.7879,0.41,0.1343,54,225,84,11390625.0
13787,3,1,8,15,0.78,0.7424,0.62,0.4627,68,270,31,19683000.0
13788,3,1,8,16,0.82,0.7576,0.46,0.194,71,406,35,66923416.0
13789,3,1,8,17,0.82,0.7727,0.52,0.2537,90,865,12,647214625.0
13790,3,1,8,18,0.8,0.7727,0.59,0.2239,86,767,17,451217663.0
13791,3,1,8,19,0.8,0.7879,0.63,0.1642,98,607,20,223648543.0
13792,3,1,8,20,0.78,0.7576,0.66,0,51,427,79,77854483.0
13793,3,1,8,21,0.76,0.7273,0.66,0.2239,41,342,26,40001688.0
13794,3,1,8,22,0.74,0.697,0.7,0.194,35,262,40,17984728.0
13795,3,1,8,23,0.72,0.6818,0.7,0.2537,25,177,71,5545233.0
13796,3,1,8,0,0.72,0.6818,0.7,0.194,15,71,55,357911.0
13797,3,1,8,1,0.7,0.6667,0.74,0.194,11,43,29,79507.0
13798,3,1,8,2,0.68,0.6364,0.79,0.2239,0,14,74,2744.0
13799,3,1,8,3,0.68,0.6364,0.79,0.2239,1,6,45,216.0
13800,3,1,8,4,0.66,0.6061,0.83,0.2537,1,12,23,1728.0
13801,3,1,8,5,0.66,0.6061,0.83,0.1642,2,37,10,50653.0
13802,3,1,8,6,0.66,0.6061,0.83,0.2239,5,163,54,4330747.0
13803,3,1,8,7,0.7,0.6667,0.74,0.1045,25,421,14,74618461.0
13804,3,1,8,8,0.72,0.6818,0.7,0.1343,32,668,58,298077632.0
13805,3,1,8,9,0.74,0.697,0.66,0.1045,69,396,92,62099136.0
13806,3,1,8,10,0.8,0.7424,0.52,0.194,82,249,27,15438249.0
13807,3,1,8,11,0.84,0.7879,0.49,0.2836,77,263,14,18191447.0
13808,3,1,8,12,0.86,0.8182,0.5,0.2985,95,338,20,38614472.0
13809,3,1,8,13,0.86,0.803,0.47,0.2836,98,345,33,41063625.0
13810,3,1,8,14,0.86,0.7879,0.44,0.2537,102,331,83,36264691.0
13811,3,1,8,15,0.88,0.8182,0.42,0.2537,112,380,15,54872000.0
13812,3,1,8,16,0.86,0.7879,0.41,0.2239,112,492,73,119095488.0
13813,3,1,8,17,0.84,0.803,0.53,0.2836,95,741,91,406869021.0
13814,3,1,8,18,0.82,0.803,0.59,0.2537,98,671,19,302111711.0
13815,3,1,8,19,0.8,0.7879,0.63,0.2239,81,469,8,103161709.0
13816,3,1,8,20,0.78,0.7576,0.66,0.2239,89,389,69,58863869.0
13817,3,1,8,21,0.76,0.7273,0.66,0.194,54,278,22,21484952.0
13818,3,1,8,22,0.76,0.7273,0.7,0.2537,46,202,44,8242408.0
13819,3,1,8,23,0.74,0.7121,0.79,0.1343,26,196,32,7529536.0
13820,3,1,8,0,0.74,0.7121,0.79,0.1642,24,161,20,4173281.0
13821,3,1,8,1,0.72,0.7121,0.84,0.194,23,122,49,1815848.0
