instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
15765,4,1,10,1,0.54,0.5152,0.68,0,4,27,64,19683.0,0.5208262701161901,0.6042076152123113
15766,4,1,10,2,0.54,0.5152,0.68,0,0,6,99,216.0,1260.7704250424647,0.7179850839697136
15767,4,1,10,3,0.5,0.4848,0.77,0.0896,0,4,83,64.0,0.5080359962611123,0.39185723042955
15768,4,1,10,4,0.5,0.4848,0.77,0.0896,1,6,24,216.0,10.590792759495987,0.7179850839697136
15769,4,1,10,5,0.5,0.4848,0.82,0,1,53,62,148877.0,3.8340720458680737,0.9978399678225618
15770,4,1,10,6,0.48,0.4697,0.82,0.1045,11,173,67,5177717.0,6.921372193247372,0.02815085090658609
15771,4,1,10,7,0.5,0.4848,0.88,0.0896,20,526,23,145531576.0,6.50281329350808,0.330722221105876
15772,4,1,10,8,0.52,0.5,0.83,0.1045,24,801,95,513922401.0,0.5940846816900167,0.9954460424213986
15773,4,1,10,9,0.52,0.5,0.77,0.0896,24,373,94,51895117.0,1.3249455192268595,0.7819298308098627
15774,4,1,10,10,0.54,0.5152,0.73,0,29,171,0,5000211.0,1.0,0.2919525550689854
15775,4,1,10,11,0.58,0.5455,0.64,0,47,236,90,13144256.0,0.5279840346175494,0.40098083235475984
15776,4,1,10,12,0.62,0.6061,0.61,0.0896,48,316,23,31554496.0,6.50281329350808,0.9954588190030725
15777,4,1,10,13,0.66,0.6212,0.54,0,65,306,84,28652616.0,0.5769706814181332,0.9809857033572148
15778,4,1,10,14,0.74,0.6515,0.3,0.2537,64,301,45,27270901.0,0.5402766739296717,0.3285518761717994
15779,4,1,10,15,0.7,0.6364,0.39,0.1045,63,308,54,29218112.0,2.266489527055483,0.9560008498156061
15780,4,1,10,16,0.74,0.6515,0.33,0.1343,67,532,7,150568768.0,0.6035051827052901,0.2942997998330124
15781,4,1,10,17,0.66,0.6212,0.47,0,87,963,86,893056347.0,13.064798934155936,0.8618882731591174
15782,4,1,10,18,0.66,0.6212,0.44,0,63,858,28,631628712.0,0.7868403851802712,0.22692033509290555
15783,4,1,10,19,0.64,0.6212,0.53,0.0896,50,572,13,187149248.0,0.7041425227235925,0.8611607482933303
15784,4,1,10,20,0.62,0.6061,0.61,0.0896,45,441,24,85766121.0,10.590792759495987,0.7825175413993171
15785,4,1,10,21,0.62,0.6061,0.61,0.1045,33,313,72,30664297.0,0.7975605094780727,0.9387078194217929
15786,4,1,10,22,0.6,0.6061,0.64,0.1343,30,238,1,13481272.0,0.5430441251857795,0.8823906917364897
15787,4,1,10,23,0.58,0.5455,0.68,0.0896,12,123,92,1860867.0,4.534449634384539,0.4173093082358627
15788,4,1,10,0,0.6,0.6061,0.64,0.1045,19,76,92,438976.0,4.534449634384539,0.3072314733386139
15789,4,1,10,1,0.58,0.5455,0.68,0,6,28,58,21952.0,0.5017882105819239,0.1210355554669203
15790,4,1,10,2,0.54,0.5152,0.77,0,3,18,100,5832.0,2.025790915867646,0.35859409564894423
15791,4,1,10,3,0.52,0.5,0.88,0.1343,0,8,47,512.0,0.8900177298266997,0.996833390848202
15792,4,1,10,4,0.52,0.5,0.88,0.1045,1,5,40,125.0,0.573028742574676,0.7877145121442345
15793,4,1,10,5,0.52,0.5,0.88,0.1642,2,55,30,166375.0,83.55352537043731,0.8223078391293215
15794,4,1,10,6,0.52,0.5,0.88,0.194,3,171,12,5000211.0,2.15783677484981,0.2919525550689854
15795,4,1,10,7,0.52,0.5,0.88,0.194,18,495,53,121287375.0,0.7163707881255232,0.09967633742076917
15796,4,1,10,8,0.52,0.5,0.83,0.1642,33,779,14,472729139.0,0.5023592408312615,0.2155322518614784
15797,4,1,10,9,0.52,0.5,0.83,0.194,23,343,60,40353607.0,1.4384569591461411,0.9870536049787213
15798,4,1,10,10,0.54,0.5152,0.83,0.1343,53,225,3,11390625.0,0.8763320184878719,0.14808910001979794
15799,4,1,10,11,0.54,0.5152,0.83,0.1045,57,238,36,13481272.0,121.63753475026189,0.8823906917364897
15800,4,1,10,12,0.56,0.5303,0.78,0.1045,61,319,10,32461759.0,2.193083986739962,0.8316713969718562
15801,4,1,10,13,0.56,0.5303,0.78,0,49,313,5,30664297.0,24.34527915938213,0.9387078194217929
15802,4,1,10,14,0.6,0.5909,0.73,0.1343,71,285,68,23149125.0,9.796975387185967,0.4706918935602322
15803,4,1,10,15,0.62,0.6061,0.65,0.1343,63,305,82,28372625.0,0.7614819393063025,0.9941370688328441
15804,4,1,10,16,0.6,0.5909,0.69,0.1642,92,499,73,124251499.0,3.0937909668046757,0.015253036011765418
15805,4,1,10,17,0.6,0.5909,0.69,0.1642,112,886,50,695506456.0,1.3557021544363344,0.8902230658669952
15806,4,1,10,18,0.56,0.5303,0.83,0.1045,77,809,66,529475129.0,1.0272753459349424,0.9881084075148397
15807,4,1,10,19,0.54,0.5152,0.83,0.194,45,542,28,159220088.0,0.7868403851802712,0.9607715825941741
15808,4,1,10,20,0.52,0.5,0.88,0.1343,28,347,3,41781923.0,0.8763320184878719,0.8842504082460624
15809,4,1,10,21,0.52,0.5,0.88,0.1343,24,271,61,19902511.0,29.513995986914356,0.9993830694938133
15810,4,1,10,22,0.54,0.5152,0.83,0.0896,22,207,18,8869743.0,4.015858573649374,0.9352322891333579
15811,4,1,10,23,0.54,0.5152,0.83,0.1343,13,135,88,2460375.0,0.9658118980490871,0.5522207561444515
15812,4,1,10,0,0.54,0.5152,0.77,0,6,71,0,357911.0,1.0,0.33777391432627846
15813,4,1,10,1,0.52,0.5,0.88,0.0896,4,36,75,46656.0,1.633404121532299,0.9785486907389197
15814,4,1,10,2,0.52,0.5,0.88,0.1045,4,19,99,6859.0,1260.7704250424647,0.6190709191736287
15815,4,1,10,3,0.52,0.5,0.88,0.1642,5,13,62,2197.0,3.8340720458680737,0.5176150567422252
15816,4,1,10,4,0.52,0.5,0.88,0.1642,1,5,73,125.0,3.0937909668046757,0.7877145121442345
15817,4,1,10,5,0.52,0.5,0.88,0.1045,3,50,89,125000.0,0.5376143475480764,0.6748066245382345
15818,4,1,10,6,0.52,0.5,0.88,0.0896,2,144,92,2985984.0,4.534449634384539,0.7559266956711541
15819,4,1,10,7,0.52,0.5,0.88,0.1045,13,421,28,74618461.0,0.7868403851802712,0.8577199255685847
15820,4,1,10,8,0.54,0.5152,0.88,0.1343,20,734,23,395446904.0,6.50281329350808,0.9999221301757325
15821,4,1,10,9,0.54,0.5152,0.88,0.1343,56,403,66,65450827.0,1.0272753459349424,0.6054204717890878
15822,4,1,10,10,0.54,0.5152,0.88,0.1045,41,197,67,7645373.0,6.921372193247372,0.8261304816368434
15823,4,1,10,11,0.56,0.5303,0.78,0.1642,68,290,75,24389000.0,1.633404121532299,0.8343148670123507
15824,4,1,10,12,0.58,0.5455,0.73,0.194,90,392,50,60236288.0,1.3557021544363344,0.99748368620357
15825,4,1,10,13,0.58,0.5455,0.68,0.1343,77,337,27,38272753.0,0.5111492047520422,0.4578220889769017
15826,4,1,10,14,0.6,0.6061,0.64,0.1343,99,351,82,43243551.0,0.7614819393063025,0.8034282081263269
15827,4,1,10,15,0.62,0.6061,0.61,0.1045,142,448,22,89915392.0,1.0089303546212294,0.820507552176603
15828,4,1,10,16,0.58,0.5455,0.73,0.1642,137,582,5,197137368.0,24.34527915938213,0.8596974512910631
15829,4,1,10,17,0.56,0.5303,0.76,0.194,125,817,96,545338513.0,0.5041370124924979,0.9998924876276772
15830,4,1,10,18,0.56,0.5303,0.78,0.1343,81,665,4,294079625.0,4.111884294479769,0.9931501318688447
15831,4,1,10,19,0.54,0.5152,0.83,0.1642,72,471,7,104487111.0,0.6035051827052901,0.27874038923524846
15832,4,1,10,20,0.54,0.5152,0.83,0.1642,40,311,69,30080231.0,1.129668825806919,0.9567048572876218
15833,4,1,10,21,0.54,0.5152,0.77,0.1343,40,292,32,24897088.0,0.6445680044638951,0.712444941873753
15834,4,1,10,22,0.52,0.5,0.83,0.1343,37,217,84,10218313.0,0.5769706814181332,0.9886421392408016
15835,4,1,10,23,0.52,0.5,0.83,0.1642,19,178,41,5639752.0,1.1885273858987428,0.8396242732213816
15836,4,1,10,0,0.5,0.4848,0.88,0.1343,10,142,42,2863288.0,11.979139227322584,0.9267284746367113
15837,4,1,10,1,0.5,0.4848,0.88,0.1343,23,146,70,3112136.0,0.5637325966004665,0.4705611161343061
15838,4,1,10,2,0.5,0.4848,0.88,0.194,19,90,86,729000.0,13.064798934155936,0.9576469636018978
15839,4,1,10,3,0.5,0.4848,0.88,0.1642,5,26,52,17576.0,0.503365605112174,0.3521801662860055
15840,4,1,10,4,0.5,0.4848,0.88,0.1642,1,13,61,2197.0,29.513995986914356,0.5176150567422252
15841,4,1,10,5,0.5,0.4848,0.82,0.194,2,9,29,729.0,2.9729510585814833,0.9886955804866999
15842,4,1,10,6,0.5,0.4848,0.82,0.194,2,31,76,29791.0,0.6385257158828442,0.7497355341511844
15843,4,1,10,7,0.48,0.4697,0.83,0.194,7,86,47,636056.0,0.8900177298266997,0.9628520276238026
15844,4,1,10,8,0.5,0.4848,0.77,0.2537,26,213,19,9663597.0,0.869658074441806,0.12160457517610594
15845,4,1,10,9,0.5,0.4848,0.77,0.2537,88,328,53,35287552.0,0.7163707881255232,0.4840221636330787
15846,4,1,10,10,0.54,0.5152,0.73,0.2836,165,479,65,109902239.0,0.5473967051355444,0.8315852074225355
15847,4,1,10,11,0.56,0.5303,0.64,0.2836,197,585,0,200201625.0,1.0,0.10173712415875474
15848,4,1,10,12,0.6,0.6212,0.53,0.2537,264,668,7,298077632.0,0.6035051827052901,0.9344924992683149
15849,4,1,10,13,0.6,0.6212,0.43,0.2537,310,760,49,438976000.0,21.622861843277043,0.3012854216489789
15850,4,1,10,14,0.6,0.6212,0.46,0.2537,325,750,90,421875000.0,0.5279840346175494,0.7421910557158736
15851,4,1,10,15,0.56,0.5303,0.6,0.2836,310,711,87,359425431.0,5.612234025512922,0.9945754310759266
15852,4,1,10,16,0.56,0.5303,0.64,0.2836,257,612,7,229220928.0,0.6035051827052901,0.008239915630471974
15853,4,1,10,17,0.56,0.5303,0.64,0.2836,248,618,88,236029032.0,0.9658118980490871,0.5569009631156092
15854,4,1,10,18,0.56,0.5303,0.64,0.2836,138,456,75,94818816.0,1.633404121532299,0.09111094537311933
15855,4,1,10,19,0.52,0.5,0.72,0.2239,67,300,99,27000000.0,1260.7704250424647,0.9737906003748396
15856,4,1,10,20,0.52,0.5,0.72,0.2239,58,296,72,25934336.0,0.7975605094780727,0.1266178347743022
15857,4,1,10,21,0.52,0.5,0.72,0.2239,49,209,50,9129329.0,1.3557021544363344,0.5222959892867125
15858,4,1,10,22,0.52,0.5,0.72,0.2537,41,157,43,3869893.0,5.944410581534946,0.8083268350251855
15859,4,1,10,23,0.52,0.5,0.68,0.3881,31,167,71,4657463.0,0.5125433048899948,0.054746962135492905
15860,4,1,10,0,0.52,0.5,0.68,0.2985,20,117,15,1601613.0,0.6059548980890475,0.7032298566489479
15861,4,1,10,1,0.5,0.4848,0.72,0.2836,22,133,26,2352637.0,0.5673570710394846,0.35553634747538726
15862,4,1,10,2,0.5,0.4848,0.68,0.2985,17,116,75,1560896.0,1.633404121532299,0.3916764313297708
15863,4,1,10,3,0.5,0.4848,0.63,0.3284,18,79,0,493039.0,1.0,0.8306410854894761
15864,4,1,10,4,0.5,0.4848,0.63,0.3582,1,20,52,8000.0,0.503365605112174,0.06564512751032302
15865,4,1,10,5,0.5,0.4848,0.63,0.2985,6,28,56,21952.0,2.09008693583188,0.1210355554669203
15866,4,1,10,6,0.5,0.4848,0.59,0.3284,7,39,23,59319.0,6.50281329350808,0.8512229700846954
15867,4,1,10,7,0.5,0.4848,0.59,0.2985,17,65,54,274625.0,2.266489527055483,0.894535123924783
15868,4,1,10,8,0.5,0.4848,0.59,0.5522,55,173,81,5177717.0,2.7018847930632726,0.02815085090658609
15869,4,1,10,9,0.5,0.4848,0.55,0.4179,124,330,74,35937000.0,67.32311401195065,0.36874697350544866
15870,4,1,10,10,0.48,0.4697,0.51,0.4179,120,434,80,81746504.0,163.63007223971312,0.35593400106895995
15871,4,1,10,11,0.5,0.4848,0.51,0.3881,110,462,42,98611128.0,11.979139227322584,0.9760093379815409
15872,4,1,10,12,0.48,0.4697,0.59,0.4925,118,491,57,118370771.0,0.696298942266857,0.4385210904790835
15873,4,1,10,13,0.48,0.4697,0.59,0.4179,75,391,9,59776471.0,0.7081558739235672,0.5370958607237741
15874,4,1,10,14,0.5,0.4848,0.59,0.4478,98,402,67,64964808.0,6.921372193247372,0.4270063721409693
15875,4,1,10,15,0.5,0.4848,0.63,0.4925,76,301,94,27270901.0,1.3249455192268595,0.3285518761717994
15876,4,1,10,16,0.48,0.4697,0.67,0.4627,42,293,80,25153757.0,163.63007223971312,0.08711490125273397
15877,4,1,10,17,0.46,0.4545,0.77,0.5224,37,225,67,11390625.0,6.921372193247372,0.14808910001979794
15878,4,1,10,18,0.42,0.4242,0.94,0.4925,18,154,90,3652264.0,0.5279840346175494,0.680306108693784
15879,4,1,10,19,0.42,0.4242,0.94,0.3582,7,54,21,157464.0,0.5444678790179037,0.4598085148240586
15880,4,1,10,20,0.42,0.4242,0.94,0.4627,4,55,41,166375.0,1.1885273858987428,0.8223078391293215
15881,4,1,10,21,0.44,0.4394,0.88,0.4179,2,46,10,97336.0,2.193083986739962,0.9993940599134129
15882,4,1,10,22,0.44,0.4394,0.88,0.3582,2,37,46,50653.0,0.5258208681509198,0.4521284271007949
15883,4,1,10,23,0.42,0.4242,0.94,0.3582,2,14,77,2744.0,0.5001199891426975,0.18019324711435455
15884,4,1,10,0,0.44,0.4394,0.88,0.3582,2,22,31,10648.0,1.6779583343684343,0.4153243610054981
15885,4,1,10,13,0.3,0.2727,0.81,0.3582,11,116,12,1560896.0,2.15783677484981,0.3916764313297708
15886,4,1,10,14,0.3,0.2727,0.81,0.3582,8,126,97,2000376.0,0.7248437158702044,0.13503663710264274
15887,4,1,10,15,0.3,0.2879,0.87,0.2537,10,124,82,1906624.0,0.7614819393063025,0.6649911823778227
15888,4,1,10,16,0.3,0.2879,0.87,0.2537,15,98,17,941192.0,25.90505251316606,0.6335358686373416
15889,4,1,10,17,0.3,0.2879,0.87,0.2239,19,124,26,1906624.0,0.5673570710394846,0.6649911823778227
15890,4,1,10,18,0.3,0.303,0.87,0.1343,4,143,87,2924207.0,5.612234025512922,0.9999652891395883
15891,4,1,10,19,0.5,0.4848,0.68,0.194,6,115,16,1520875.0,1.4043036899381962,0.15069075745855756
15892,4,1,10,20,0.3,0.2879,0.81,0.194,5,81,72,531441.0,0.7975605094780727,0.9717974760449037
15893,4,1,10,21,0.3,0.3182,0.87,0.1045,4,64,21,262144.0,0.5444678790179037,0.9964567265431309
15894,4,1,10,22,0.3,0.303,0.81,0.1343,2,66,94,287496.0,1.3249455192268595,0.8427051888729327
15895,4,1,10,23,0.3,0.303,0.81,0.1343,3,39,53,59319.0,0.7163707881255232,0.8512229700846954
15896,4,1,10,0,0.3,0.3182,0.81,0.1045,0,16,28,4096.0,0.7868403851802712,0.803990613485849
15897,4,1,10,1,0.3,0.3182,0.81,0.0896,0,8,80,512.0,163.63007223971312,0.996833390848202
15898,4,1,10,2,0.3,0.303,0.81,0.1343,0,7,71,343.0,0.5125433048899948,0.8438377837054513
15899,4,1,10,3,0.3,0.3182,0.81,0.1045,0,3,43,27.0,5.944410581534946,0.2921388087338362
15900,4,1,10,4,0.3,0.2879,0.87,0.194,0,5,55,125.0,4084.5228050458813,0.7877145121442345
15901,4,1,10,5,0.3,0.303,0.81,0.1343,0,24,34,13824.0,0.6539868700870936,0.5467452846558348
15902,4,1,10,6,0.3,0.303,0.81,0.1642,0,116,27,1560896.0,0.5111492047520422,0.3916764313297708
15903,4,1,10,7,0.3,0.303,0.87,0.1343,3,337,64,38272753.0,0.5208262701161901,0.4578220889769017
15904,4,1,10,8,0.32,0.3333,0.81,0.1343,6,621,84,239483061.0,0.5769706814181332,0.9407272166647376
15905,4,1,10,9,0.34,0.3333,0.76,0.1343,17,297,31,26198073.0,1.6779583343684343,0.4111267491945414
15906,4,1,10,10,0.36,0.3333,0.71,0.2836,21,168,25,4741632.0,1.1525407907094694,0.47556010155415585
15907,4,1,10,11,0.36,0.3485,0.66,0.2239,37,189,2,6751269.0,0.5237528663423374,0.500868977600034
15908,4,1,10,12,0.4,0.4091,0.58,0.194,44,241,21,13997521.0,0.5444678790179037,0.5454330312434728
15909,4,1,10,13,0.42,0.4242,0.5,0.2239,22,213,91,9663597.0,0.9041693413125955,0.12160457517610594
15910,4,1,10,14,0.42,0.4242,0.5,0.2239,45,224,74,11239424.0,67.32311401195065,0.758794581059156
15911,4,1,10,15,0.42,0.4242,0.54,0.1642,33,230,33,12167000.0,0.500022035944306,0.3528923638406887
15912,4,1,10,16,0.42,0.4242,0.54,0.2239,51,424,88,76225024.0,0.9658118980490871,0.6222879819768032
15913,4,1,10,17,0.4,0.4091,0.58,0.1642,39,723,90,377933067.0,0.5279840346175494,0.13113125598551365
15914,4,1,10,18,0.4,0.4091,0.58,0.1642,28,584,12,199176704.0,2.15783677484981,0.9981628867033209
15915,4,1,10,19,0.4,0.4091,0.5,0.194,27,410,75,68921000.0,1.633404121532299,0.4972942006949384
15916,4,1,10,20,0.4,0.4091,0.5,0.194,9,268,76,19248832.0,0.6385257158828442,0.07247861885968959
15917,4,1,10,21,0.4,0.4091,0.5,0.194,12,192,66,7077888.0,1.0272753459349424,0.6463409673122138
15918,4,1,10,22,0.36,0.3485,0.57,0.1343,18,165,89,4492125.0,0.5376143475480764,0.8043259105076709
15919,4,1,10,23,0.36,0.3636,0.57,0.0896,7,101,8,1030301.0,0.5026746699330502,0.999825009711516
15920,4,1,11,0,0.36,0.3636,0.57,0.0896,8,60,83,216000.0,0.5080359962611123,0.9794868068393512
15921,4,1,11,1,0.3,0.3182,0.75,0.1045,8,30,53,27000.0,0.7163707881255232,0.40598946176217077
15922,4,1,11,2,0.32,0.3333,0.66,0.1343,10,20,94,8000.0,1.3249455192268595,0.06564512751032302
15923,4,1,11,3,0.34,0.3333,0.61,0.1343,5,15,65,3375.0,0.5473967051355444,0.5982426949828721
15924,4,1,11,4,0.34,0.3485,0.66,0.1045,2,10,44,1000.0,0.9826059824898337,0.5623790762907029
15925,4,1,11,5,0.34,0.3333,0.66,0.1343,1,40,89,64000.0,0.5376143475480764,0.8650536966106134
15926,4,1,11,6,0.34,0.3333,0.61,0.1642,2,148,67,3241792.0,6.921372193247372,0.179501515318119
15927,4,1,11,7,0.36,0.3485,0.57,0.1642,6,420,35,74088000.0,1.7488102347630208,0.8875360534364164
15928,4,1,11,8,0.36,0.3788,0.56,0.1045,12,680,83,314432000.0,0.5080359962611123,0.9145542212657458
15929,4,1,11,9,0.36,0.3636,0.57,0.1045,21,331,55,36264691.0,4084.5228050458813,0.49464070520762593
15930,4,1,11,10,0.36,0.3485,0.62,0.194,13,146,39,3112136.0,0.5092180208714154,0.4705611161343061
15931,4,1,11,11,0.36,0.3485,0.62,0.194,14,170,68,4913000.0,9.796975387185967,0.09154031633052283
15932,4,1,11,12,0.38,0.3939,0.62,0.1642,23,221,51,10793861.0,0.5987202322070889,0.4992570389410527
15933,4,1,11,13,0.4,0.4091,0.58,0.1642,49,248,73,15252992.0,3.0937909668046757,0.8945695358569254
15934,4,1,11,14,0.4,0.4091,0.5,0.2239,31,185,36,6331625.0,121.63753475026189,0.8656719317213353
15935,4,1,11,15,0.4,0.4091,0.54,0.1642,35,214,66,9800344.0,1.0272753459349424,0.3587531227282102
15936,4,1,11,16,0.4,0.4091,0.54,0.1642,31,344,39,40707584.0,0.5092180208714154,0.2185813467330562
15937,4,1,11,17,0.4,0.4091,0.5,0.2239,37,689,94,327082769.0,1.3249455192268595,0.9964230526894973
15938,4,1,11,18,0.4,0.4091,0.5,0.1642,50,678,55,311665752.0,4084.5228050458813,0.9893461572616198
15939,4,1,11,19,0.4,0.4091,0.5,0.1642,28,452,23,92345408.0,6.50281329350808,0.5618866342306239
15940,4,1,11,20,0.38,0.3939,0.54,0.2537,16,296,60,25934336.0,1.4384569591461411,0.1266178347743022
15941,4,1,11,21,0.38,0.3939,0.54,0.1343,29,267,43,19034163.0,5.944410581534946,0.6888093262353332
15942,4,1,11,22,0.36,0.3485,0.57,0.1642,27,202,82,8242408.0,0.7614819393063025,0.9888211848542847
15943,4,1,11,23,0.34,0.3333,0.57,0.1642,8,120,31,1728000.0,1.6779583343684343,0.052360248408337313
15944,4,1,11,0,0.34,0.3333,0.57,0.1642,10,50,18,125000.0,4.015858573649374,0.6748066245382345
15945,4,1,11,1,0.32,0.3182,0.66,0.1642,5,24,3,13824.0,0.8763320184878719,0.5467452846558348
15946,4,1,11,2,0.32,0.3182,0.66,0.1642,3,10,22,1000.0,1.0089303546212294,0.5623790762907029
15947,4,1,11,3,0.3,0.303,0.7,0.1642,0,3,51,27.0,0.5987202322070889,0.2921388087338362
15948,4,1,11,4,0.3,0.3182,0.7,0.1045,1,7,94,343.0,1.3249455192268595,0.8438377837054513
15949,4,1,11,5,0.32,0.3182,0.66,0.1642,1,26,54,17576.0,2.266489527055483,0.3521801662860055
15950,4,1,11,6,0.3,0.303,0.7,0.1642,2,122,36,1815848.0,121.63753475026189,0.39655079762680157
15951,4,1,11,7,0.3,0.303,0.7,0.1343,8,357,56,45499293.0,2.09008693583188,0.7629970666726872
15952,4,1,11,8,0.32,0.3333,0.57,0.1045,31,687,31,324242703.0,1.6779583343684343,0.9385763767869001
15953,4,1,11,9,0.34,0.3485,0.53,0.1045,27,382,50,55742968.0,1.3557021544363344,0.8083270824142194
15954,4,1,11,10,0.38,0.3939,0.46,0.2985,21,204,3,8489664.0,0.8763320184878719,0.9983258567401759
15955,4,1,11,11,0.42,0.4242,0.41,0.4179,42,221,15,10793861.0,0.6059548980890475,0.4992570389410527
15956,4,1,11,12,0.42,0.4242,0.41,0.3582,52,292,21,24897088.0,0.5444678790179037,0.712444941873753
15957,4,1,11,13,0.4,0.4091,0.43,0.3582,64,294,69,25412184.0,1.129668825806919,0.31879590013888054
15958,4,1,11,14,0.4,0.4091,0.4,0.4925,63,262,52,17984728.0,0.503365605112174,0.6440002367808977
15959,4,1,11,15,0.4,0.4091,0.4,0.4179,51,306,8,28652616.0,0.5026746699330502,0.9809857033572148
15960,4,1,11,16,0.38,0.3939,0.4,0.3284,48,421,28,74618461.0,0.7868403851802712,0.8577199255685847
15961,4,1,11,17,0.38,0.3939,0.4,0.3284,57,638,53,259694072.0,0.7163707881255232,0.002906408581494015
15962,4,1,11,18,0.38,0.3939,0.43,0.3284,32,522,9,142236648.0,0.7081558739235672,0.7374199774535103
15963,4,1,11,19,0.38,0.3939,0.43,0.2985,38,374,7,52313624.0,0.6035051827052901,0.5910885288459007
15964,4,1,11,20,0.36,0.3333,0.46,0.4179,14,221,58,10793861.0,0.5017882105819239,0.4992570389410527
15965,4,1,11,21,0.36,0.3333,0.46,0.3582,23,156,81,3796416.0,2.7018847930632726,0.6956111492564573
15966,4,1,11,22,0.36,0.3333,0.46,0.2537,14,149,10,3307949.0,2.193083986739962,0.9173696417363374
15967,4,1,11,23,0.34,0.303,0.53,0.2985,11,119,71,1685159.0,0.5125433048899948,0.7490538556905485
15968,4,1,11,0,0.34,0.3333,0.53,0.1642,9,108,26,1259712.0,0.5673570710394846,0.777167752200676
15969,4,1,11,1,0.34,0.303,0.49,0.3284,6,89,47,704969.0,0.8900177298266997,0.3154429795766605
15970,4,1,11,2,0.34,0.3182,0.49,0.2537,10,46,39,97336.0,0.5092180208714154,0.9993940599134129
15971,4,1,11,3,0.34,0.3182,0.49,0.2537,6,28,22,21952.0,1.0089303546212294,0.1210355554669203
15972,4,1,11,4,0.32,0.303,0.49,0.2985,8,16,45,4096.0,0.5402766739296717,0.803990613485849
15973,4,1,11,5,0.32,0.303,0.49,0.2537,1,9,66,729.0,1.0272753459349424,0.9886955804866999
15974,4,1,11,6,0.32,0.3182,0.49,0.194,4,21,45,9261.0,0.5402766739296717,0.9150587426155403
15975,4,1,11,7,0.32,0.303,0.49,0.2537,1,59,85,205379.0,1.213703616753761,0.8668913779238857
15976,4,1,11,8,0.34,0.303,0.46,0.2985,10,142,10,2863288.0,2.193083986739962,0.9267284746367113
15977,4,1,11,9,0.34,0.303,0.49,0.2985,31,219,13,10503459.0,0.7041425227235925,0.8745240759314311
15978,4,1,11,10,0.36,0.3333,0.46,0.3881,68,328,67,35287552.0,6.921372193247372,0.4840221636330787
15979,4,1,11,11,0.36,0.3333,0.46,0.3881,56,340,61,39304000.0,29.513995986914356,0.7429367661774047
15980,4,1,11,12,0.36,0.3182,0.46,0.4627,74,394,34,61162984.0,0.6539868700870936,0.07626340859399584
15981,4,1,11,13,0.36,0.3333,0.46,0.3582,110,449,64,90518849.0,0.5208262701161901,0.07118394850248261
15982,4,1,11,14,0.36,0.3333,0.5,0.3284,136,455,45,94196375.0,0.5402766739296717,0.29351280897123755
15983,4,1,11,15,0.36,0.3182,0.46,0.4478,117,448,34,89915392.0,0.6539868700870936,0.820507552176603
15984,4,1,11,16,0.36,0.3333,0.46,0.3284,108,400,0,64000000.0,1.0,0.6271106059021756
15985,4,1,11,17,0.36,0.3333,0.46,0.2985,112,410,21,68921000.0,0.5444678790179037,0.4972942006949384
15986,4,1,11,18,0.36,0.3333,0.46,0.2836,58,297,65,26198073.0,0.5473967051355444,0.4111267491945414
15987,4,1,11,19,0.36,0.3485,0.5,0.1642,22,239,53,13651919.0,0.7163707881255232,0.7766455098852234
15988,4,1,11,20,0.34,0.3333,0.53,0.1343,23,181,84,5929741.0,0.5769706814181332,0.8395659724427279
15989,4,1,11,21,0.34,0.3485,0.53,0.1045,31,166,100,4574296.0,2.025790915867646,0.423307401835802
15990,4,1,11,22,0.32,0.3333,0.57,0.1045,13,146,11,3112136.0,102109.07002447755,0.4705611161343061
