instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
14049,3,1,8,13,0.78,0.697,0.4,0.1642,79,254,64
14050,3,1,8,14,0.8,0.697,0.33,0.1045,85,248,48
14051,3,1,8,15,0.82,0.7273,0.34,0.2239,80,274,33
14052,3,1,8,16,0.8,0.7121,0.36,0.0896,116,464,43
14053,3,1,8,17,0.8,0.7121,0.36,0.1642,102,818,77
14054,3,1,8,18,0.76,0.697,0.52,0.2836,103,812,97
14055,3,1,8,19,0.74,0.6818,0.58,0.1642,88,555,16
14056,3,1,8,20,0.74,0.6818,0.62,0.2239,58,432,92
14057,3,1,8,21,0.72,0.6818,0.66,0.194,44,290,65
14058,3,1,8,22,0.72,0.6818,0.62,0.3284,44,192,80
14059,3,1,8,23,0.7,0.6515,0.7,0.2239,28,128,92
14060,3,1,8,0,0.7,0.6667,0.74,0.2239,12,60,35
14061,3,1,8,1,0.68,0.6364,0.79,0.2537,8,27,1
14062,3,1,8,2,0.68,0.6364,0.83,0.194,2,11,4
14063,3,1,8,3,0.68,0.6364,0.83,0.194,0,3,63
14064,3,1,8,4,0.68,0.6364,0.83,0.194,0,5,77
14065,3,1,8,5,0.68,0.6364,0.89,0.194,1,36,27
14066,3,1,8,6,0.64,0.5758,0.83,0.194,1,64,77
14067,3,1,8,7,0.66,0.6061,0.83,0.0896,1,179,89
14068,3,1,8,8,0.66,0.5909,0.89,0.0896,27,618,5
14069,3,1,8,9,0.7,0.6667,0.74,0,48,402,96
14070,3,1,8,10,0.7,0.6667,0.79,0.1045,53,208,69
14071,3,1,8,11,0.74,0.6818,0.62,0,69,196,75
14072,3,1,8,12,0.78,0.7121,0.49,0.1343,93,300,30
14073,3,1,8,13,0.8,0.7273,0.46,0.0896,83,286,26
14074,3,1,8,14,0.82,0.7424,0.41,0.2239,80,255,6
14075,3,1,8,15,0.82,0.7576,0.46,0.2239,84,283,41
14076,3,1,8,16,0.82,0.7424,0.43,0.2239,95,458,49
14077,3,1,8,17,0.76,0.7273,0.66,0.2537,78,812,11
14078,3,1,8,18,0.76,0.7121,0.62,0.2836,97,854,28
14079,3,1,8,19,0.76,0.7273,0.66,0.194,94,627,7
14080,3,1,8,20,0.74,0.7121,0.74,0.2239,65,436,86
14081,3,1,8,21,0.74,0.6818,0.62,0.2239,56,308,71
14082,3,1,8,22,0.72,0.6818,0.66,0.0896,28,189,27
14083,3,1,8,23,0.72,0.6818,0.66,0.1642,53,167,10
14084,3,1,8,0,0.7,0.6515,0.61,0.194,8,60,25
14085,3,1,8,1,0.7,0.6515,0.61,0,6,37,91
14086,3,1,8,2,0.68,0.6364,0.65,0,1,8,78
14087,3,1,8,3,0.66,0.6212,0.74,0.1045,1,11,85
14088,3,1,8,4,0.64,0.5758,0.83,0.1045,0,4,99
14089,3,1,8,5,0.64,0.5909,0.78,0.1045,4,39,5
14090,3,1,8,6,0.64,0.5909,0.78,0.1045,12,172,99
14091,3,1,8,7,0.66,0.6212,0.69,0.194,25,492,23
14092,3,1,8,8,0.7,0.6515,0.65,0.2836,40,682,1
14093,3,1,8,9,0.72,0.6818,0.62,0.194,57,367,71
14094,3,1,8,10,0.72,0.6818,0.62,0.194,70,233,78
14095,3,1,8,11,0.74,0.6818,0.58,0.194,80,235,97
14096,3,1,8,12,0.74,0.6818,0.55,0.2239,77,307,90
14097,3,1,8,13,0.78,0.7121,0.49,0.194,88,294,29
14098,3,1,8,14,0.76,0.697,0.52,0.2985,94,255,25
14099,3,1,8,15,0.76,0.697,0.52,0.2537,70,266,8
14100,3,1,8,16,0.76,0.6818,0.48,0.194,91,431,15
14101,3,1,8,17,0.74,0.6818,0.55,0.2836,102,851,63
14102,3,1,8,18,0.74,0.6667,0.51,0.2239,80,848,86
14103,3,1,8,19,0.7,0.6515,0.61,0.1343,124,649,38
14104,3,1,8,20,0.7,0.6515,0.61,0.1343,72,427,58
14105,3,1,8,21,0.7,0.6515,0.61,0.194,49,315,30
14106,3,1,8,22,0.7,0.6515,0.61,0.1642,29,226,4
14107,3,1,8,23,0.68,0.6364,0.65,0.1045,18,138,61
14108,3,1,8,0,0.66,0.6212,0.69,0,13,76,6
14109,3,1,8,1,0.64,0.6061,0.73,0,3,21,48
14110,3,1,8,2,0.64,0.6061,0.69,0.194,0,15,89
14111,3,1,8,3,0.62,0.5909,0.73,0.2537,0,4,2
14112,3,1,8,4,0.62,0.5909,0.73,0.2239,2,5,71
14113,3,1,8,5,0.6,0.5758,0.78,0.1642,7,37,34
14114,3,1,8,6,0.6,0.5758,0.78,0.1642,3,165,40
14115,3,1,8,7,0.64,0.6061,0.69,0.2239,16,464,41
14116,3,1,8,8,0.68,0.6364,0.61,0.194,33,682,53
14117,3,1,8,9,0.72,0.6667,0.54,0.1045,41,337,55
14118,3,1,8,10,0.74,0.6667,0.48,0.1343,78,199,66
14119,3,1,8,11,0.76,0.6667,0.37,0.0896,83,274,75
14120,3,1,8,12,0.8,0.697,0.33,0.1045,96,343,96
14121,3,1,8,13,0.8,0.697,0.31,0.2239,81,300,32
14122,3,1,8,14,0.82,0.7121,0.32,0,72,248,74
14123,3,1,8,15,0.8,0.697,0.33,0.2537,63,260,62
14124,3,1,8,16,0.82,0.7121,0.32,0.2239,79,419,39
14125,3,1,8,17,0.82,0.7273,0.34,0.194,130,897,84
14126,3,1,8,18,0.8,0.7121,0.36,0,109,832,72
14127,3,1,8,19,0.76,0.6818,0.4,0.1045,119,677,24
14128,3,1,8,20,0.76,0.6818,0.4,0.0896,100,514,74
14129,3,1,8,21,0.74,0.6667,0.48,0.194,83,356,39
14130,3,1,8,22,0.72,0.6667,0.51,0.1642,69,254,34
14131,3,1,8,23,0.7,0.6515,0.54,0.1045,58,226,63
14132,3,1,8,0,0.68,0.2424,0.57,0.1642,21,88,97
14133,3,1,8,1,0.66,0.2424,0.65,0.1045,16,54,77
14134,3,1,8,2,0.66,0.2424,0.61,0.1343,4,19,13
14135,3,1,8,3,0.64,0.2424,0.65,0.1045,0,6,57
14136,3,1,8,4,0.64,0.2424,0.73,0.1642,0,9,57
14137,3,1,8,5,0.64,0.2424,0.73,0.1045,2,36,33
14138,3,1,8,6,0.62,0.2424,0.78,0.1343,6,157,95
14139,3,1,8,7,0.64,0.2424,0.73,0.1045,11,379,62
14140,3,1,8,8,0.68,0.2424,0.65,0.1343,43,668,0
14141,3,1,8,9,0.7,0.2424,0.58,0.1045,58,378,91
14142,3,1,8,10,0.74,0.2424,0.55,0.1642,82,231,71
14143,3,1,8,11,0.76,0.2424,0.52,0.2836,98,303,77
14144,3,1,8,12,0.82,0.2424,0.41,0.2239,110,365,64
14145,3,1,8,13,0.84,0.2424,0.36,0.3881,103,357,18
14146,3,1,8,14,0.86,0.2424,0.34,0.4179,128,328,29
14147,3,1,8,15,0.86,0.2424,0.3,0.4627,127,383,82
14148,3,1,8,16,0.84,0.2424,0.32,0.4478,116,488,65
14149,3,1,8,17,0.82,0.2424,0.36,0.3284,144,791,66
14150,3,1,8,18,0.82,0.2424,0.38,0.2537,108,669,22
14151,3,1,8,19,0.74,0.2424,0.55,0.3881,88,491,0
14152,3,1,8,20,0.72,0.2424,0.58,0.2239,97,359,21
14153,3,1,8,21,0.68,0.2424,0.69,0.2985,57,255,38
14154,3,1,8,22,0.66,0.2424,0.83,0.194,43,213,93
14155,3,1,8,23,0.64,0.2424,0.83,0.2239,21,121,68
14156,3,1,8,0,0.64,0.5758,0.83,0.2239,6,105,8
14157,3,1,8,1,0.62,0.5455,0.94,0.1642,14,92,82
14158,3,1,8,2,0.62,0.5606,0.88,0.1642,4,43,4
14159,3,1,8,3,0.62,0.5606,0.88,0.194,7,30,95
14160,3,1,8,4,0.62,0.5909,0.73,0.2239,5,13,41
14161,3,1,8,5,0.6,0.5758,0.78,0.2537,2,9,98
14162,3,1,8,6,0.6,0.5606,0.83,0.2239,4,27,86
14163,3,1,8,7,0.6,0.5606,0.83,0.2239,12,64,8
14164,3,1,8,8,0.64,0.6061,0.69,0.2537,28,189,90
14165,3,1,8,9,0.66,0.6212,0.65,0.2836,81,292,21
14166,3,1,8,10,0.7,0.6515,0.54,0.1642,166,480,15
14167,3,1,8,11,0.72,0.6667,0.51,0,180,536,67
14168,3,1,8,12,0.76,0.6667,0.37,0.194,266,654,68
14169,3,1,8,13,0.74,0.6515,0.4,0.194,289,644,82
14170,3,1,8,14,0.76,0.6667,0.37,0.2836,242,598,96
14171,3,1,8,15,0.76,0.6667,0.37,0.2239,250,596,95
14172,3,1,8,16,0.76,0.6667,0.37,0.2537,287,641,91
14173,3,1,8,17,0.76,0.6667,0.37,0.2239,256,635,46
14174,3,1,8,18,0.74,0.6515,0.37,0.1642,225,554,14
14175,3,1,8,19,0.7,0.6364,0.45,0.1642,164,488,16
14176,3,1,8,20,0.7,0.6364,0.45,0.1045,99,341,81
14177,3,1,8,21,0.66,0.6212,0.61,0,90,338,90
14178,3,1,8,22,0.66,0.6212,0.61,0,90,261,46
14179,3,1,8,23,0.64,0.6061,0.65,0.0896,60,235,8
14180,3,1,8,0,0.66,0.6212,0.57,0.0896,44,187,25
14181,3,1,8,1,0.64,0.6061,0.65,0,29,131,14
14182,3,1,8,2,0.62,0.6061,0.69,0.0896,16,119,3
14183,3,1,8,3,0.62,0.6061,0.61,0.1642,21,55,22
14184,3,1,8,4,0.62,0.6061,0.65,0.1642,4,26,18
14185,3,1,8,5,0.6,0.5909,0.73,0.1343,3,11,58
14186,3,1,8,6,0.62,0.6061,0.69,0.1045,5,20,47
14187,3,1,8,7,0.62,0.6061,0.69,0.1343,12,41,68
14188,3,1,8,8,0.64,0.6061,0.69,0.1045,34,124,5
14189,3,1,8,9,0.66,0.6212,0.74,0,86,270,57
14190,3,1,8,10,0.68,0.6364,0.69,0,138,425,7
14191,3,1,8,11,0.64,0.5909,0.78,0.1642,83,272,94
14192,3,1,8,12,0.64,0.6061,0.73,0,112,298,90
14193,3,1,8,13,0.64,0.5758,0.83,0.1343,50,162,84
14194,3,1,8,14,0.64,0.6061,0.73,0,41,149,33
14195,3,1,8,15,0.64,0.6061,0.65,0,89,276,56
14196,3,1,8,16,0.66,0.6212,0.65,0,97,356,44
14197,3,1,8,17,0.64,0.5909,0.78,0.1045,76,343,83
14198,3,1,8,18,0.64,0.5909,0.78,0.1045,86,377,10
14199,3,1,8,19,0.64,0.6061,0.73,0.1343,72,341,88
14200,3,1,8,20,0.64,0.6061,0.73,0.194,61,274,20
14201,3,1,8,21,0.62,0.5909,0.78,0.0896,36,190,32
14202,3,1,8,22,0.62,0.5909,0.78,0.1642,6,56,52
14203,3,1,8,23,0.62,0.5909,0.73,0,7,46,80
14204,3,1,8,0,0.6,0.5606,0.83,0.1045,1,26,75
14205,3,1,8,1,0.6,0.5606,0.83,0.1642,0,10,86
14206,3,1,8,2,0.6,0.5606,0.83,0.1642,0,5,0
14207,3,1,8,3,0.6,0.5455,0.88,0.1045,0,3,64
14208,3,1,8,4,0.6,0.5606,0.83,0.0896,0,7,18
14209,3,1,8,5,0.6,0.5606,0.83,0,2,37,12
14210,3,1,8,6,0.6,0.5758,0.78,0.1343,6,161,57
14211,3,1,8,7,0.62,0.5909,0.78,0.1343,15,442,4
14212,3,1,8,8,0.62,0.5909,0.73,0.1045,37,655,52
14213,3,1,8,9,0.64,0.6061,0.69,0,55,357,83
14214,3,1,8,10,0.64,0.6061,0.69,0.0896,69,193,92
14215,3,1,8,11,0.66,0.6212,0.65,0.1045,90,241,55
14216,3,1,8,12,0.66,0.6212,0.61,0.1045,66,282,35
14217,3,1,8,13,0.7,0.6515,0.58,0.1343,97,291,98
14218,3,1,8,14,0.72,0.6667,0.54,0.1642,87,275,2
14219,3,1,8,15,0.72,0.6667,0.54,0.2537,102,309,84
14220,3,1,8,16,0.72,0.6667,0.54,0.2537,103,460,6
14221,3,1,8,17,0.7,0.6515,0.58,0.2836,83,893,52
14222,3,1,8,18,0.62,0.5909,0.78,0.2537,89,815,25
14223,3,1,8,19,0.62,0.5909,0.78,0.194,33,299,30
14224,3,1,8,20,0.62,0.5758,0.83,0.2836,30,261,5
14225,3,1,8,21,0.6,0.5606,0.83,0,26,245,71
14226,3,1,8,22,0.6,0.5606,0.83,0,25,161,49
14227,3,1,8,23,0.6,0.5606,0.83,0,10,102,32
14228,3,1,8,0,0.6,0.5606,0.83,0.0896,7,59,68
14229,3,1,8,1,0.6,0.5606,0.83,0.1343,11,33,48
14230,3,1,8,2,0.58,0.5455,0.88,0.2836,1,8,12
14231,3,1,8,3,0.56,0.5303,0.88,0,0,3,67
14232,3,1,8,4,0.56,0.5303,0.88,0,0,4,11
14233,3,1,8,5,0.56,0.5303,0.83,0.0896,4,34,27
14234,3,1,8,6,0.56,0.5303,0.83,0.1045,5,169,43
14235,3,1,8,7,0.6,0.5758,0.78,0.1045,19,519,72
14236,3,1,8,8,0.6,0.5758,0.78,0.1343,27,723,46
14237,3,1,8,9,0.64,0.6061,0.69,0,47,328,44
14238,3,1,8,10,0.66,0.6212,0.61,0.1045,58,178,95
14239,3,1,8,11,0.7,0.6515,0.54,0,61,256,73
14240,3,1,8,12,0.72,0.6515,0.45,0,79,305,22
14241,3,1,8,13,0.74,0.6515,0.4,0,76,331,30
14242,3,1,8,14,0.76,0.6667,0.37,0.0896,110,302,33
14243,3,1,8,15,0.76,0.6667,0.37,0,76,302,81
14244,3,1,8,16,0.76,0.6667,0.37,0,109,467,29
14245,3,1,8,17,0.74,0.6667,0.51,0.2836,92,878,41
14246,3,1,8,18,0.72,0.6667,0.54,0.2239,93,625,48
14247,3,1,8,19,0.62,0.5909,0.73,0.1045,56,476,14
14248,3,1,8,20,0.64,0.6061,0.73,0,62,358,90
14249,3,1,8,21,0.64,0.6061,0.73,0,41,280,16
14250,3,1,8,22,0.64,0.5909,0.78,0,24,232,37
14251,3,1,8,23,0.62,0.5758,0.83,0,23,136,58
14252,3,1,8,0,0.62,0.5758,0.83,0.1045,9,55,1
14253,3,1,8,1,0.62,0.5909,0.78,0,1,21,100
14254,3,1,8,2,0.62,0.5909,0.78,0,7,17,7
14255,3,1,8,3,0.62,0.5909,0.78,0,0,7,34
14256,3,1,8,4,0.58,0.5455,0.83,0.1045,1,8,4
14257,3,1,8,5,0.6,0.5758,0.78,0,2,40,74
14258,3,1,8,6,0.62,0.5909,0.73,0,12,187,89
14259,3,1,8,7,0.62,0.5909,0.78,0,16,553,90
14260,3,1,8,8,0.64,0.6061,0.73,0.0896,37,740,30
14261,3,1,8,9,0.68,0.6364,0.65,0,41,376,58
14262,3,1,8,10,0.7,0.6515,0.61,0.0896,66,225,72
14263,3,1,8,11,0.72,0.6667,0.58,0.0896,71,267,74
14264,3,1,8,12,0.74,0.6667,0.51,0,59,312,65
14265,3,1,8,13,0.76,0.6818,0.48,0.1045,74,316,11
14266,3,1,8,14,0.76,0.6818,0.45,0.1045,82,266,21
14267,3,1,8,15,0.76,0.6818,0.48,0.1343,94,316,40
14268,3,1,8,16,0.74,0.6818,0.55,0.2239,102,460,6
14269,3,1,8,17,0.74,0.6818,0.55,0.2239,72,783,73
14270,3,1,8,18,0.66,0.6212,0.61,0.2239,91,683,80
14271,3,1,8,19,0.66,0.6212,0.74,0,56,580,62
14272,3,1,8,20,0.64,0.6061,0.73,0.194,59,391,99
14273,3,1,8,21,0.64,0.6061,0.73,0,60,351,93
14274,3,1,8,22,0.64,0.6061,0.73,0,55,281,19
14275,3,1,8,23,0.64,0.5758,0.83,0,27,140,88
14276,3,1,8,0,0.64,0.5909,0.78,0,9,60,93
14277,3,1,8,1,0.62,0.5758,0.83,0,10,25,100
14278,3,1,8,2,0.62,0.5758,0.83,0,9,20,21
14279,3,1,8,3,0.62,0.5758,0.83,0.0896,3,9,43
14280,3,1,8,4,0.62,0.5758,0.83,0,0,6,72
14281,3,1,8,5,0.62,0.5758,0.83,0,1,37,59
14282,3,1,8,6,0.6,0.5455,0.88,0.0896,14,192,59
14283,3,1,8,7,0.62,0.5758,0.83,0.0896,18,481,45
14284,3,1,8,8,0.66,0.6212,0.74,0.0896,45,707,77
14285,3,1,8,9,0.7,0.6515,0.7,0,58,412,1
14286,3,1,8,10,0.74,0.6818,0.58,0.0896,76,233,86
14287,3,1,8,11,0.76,0.6818,0.48,0.0896,86,278,18
14288,3,1,8,12,0.78,0.6818,0.38,0,97,332,86
14289,3,1,8,13,0.82,0.7273,0.38,0.0896,93,346,67
14290,3,1,8,14,0.78,0.697,0.46,0.2239,114,305,80
14291,3,1,8,15,0.78,0.697,0.46,0.1343,104,305,81
14292,3,1,8,16,0.76,0.6818,0.48,0.1642,121,465,10
14293,3,1,8,17,0.76,0.6818,0.45,0.2239,111,820,9
14294,3,1,8,18,0.74,0.6667,0.48,0.2239,130,941,15
14295,3,1,8,19,0.72,0.6667,0.51,0.0896,96,633,78
14296,3,1,8,20,0.7,0.6515,0.61,0.1045,70,474,57
14297,3,1,8,21,0.7,0.6515,0.61,0.1343,53,329,8
14298,3,1,8,22,0.68,0.6364,0.61,0.1045,21,198,47
14299,3,1,8,23,0.66,0.6212,0.69,0,24,157,6
14300,3,1,8,0,0.66,0.6212,0.69,0,27,111,95
14301,3,1,8,1,0.64,0.6061,0.73,0,5,42,72
14302,3,1,8,2,0.66,0.6212,0.69,0,1,16,46
14303,3,1,8,3,0.64,0.6061,0.73,0,2,8,37
14304,3,1,8,4,0.64,0.6061,0.73,0,2,8,29
14305,3,1,8,5,0.64,0.5909,0.78,0,1,38,46
14306,3,1,8,6,0.62,0.5758,0.83,0,9,151,4
14307,3,1,8,7,0.64,0.5909,0.78,0,13,425,48
14308,3,1,8,8,0.66,0.6212,0.74,0,41,744,54
14309,3,1,8,9,0.72,0.6667,0.58,0,58,389,41
14310,3,1,8,10,0.76,0.6818,0.48,0,78,262,31
14311,3,1,8,11,0.76,0.6818,0.48,0.1045,69,281,51
14312,3,1,8,12,0.76,0.6818,0.45,0.0896,95,371,56
14313,3,1,8,13,0.8,0.7121,0.41,0.1045,79,351,15
14314,3,1,8,14,0.78,0.697,0.43,0.1045,109,338,11
14315,3,1,8,15,0.76,0.6818,0.48,0.1343,99,350,18
14316,3,1,8,16,0.76,0.6818,0.48,0.1343,101,515,74
14317,3,1,8,17,0.74,0.6667,0.51,0.2239,117,812,95
14318,3,1,8,18,0.72,0.6818,0.62,0.194,109,736,64
14319,3,1,8,19,0.72,0.6667,0.58,0.1642,106,536,60
14320,3,1,8,20,0.7,0.6515,0.65,0.2239,66,363,37
14321,3,1,8,21,0.7,0.6515,0.61,0.1642,58,306,58
14322,3,1,8,22,0.7,0.6515,0.61,0,42,251,44
14323,3,1,8,23,0.68,0.6364,0.69,0.0896,38,178,46
14324,3,1,8,0,0.7,0.6515,0.61,0,21,135,18
14325,3,1,8,1,0.68,0.6364,0.69,0,15,115,58
14326,3,1,8,2,0.66,0.6212,0.74,0.0896,18,79,2
14327,3,1,8,3,0.66,0.6212,0.69,0.0896,7,38,70
14328,3,1,8,4,0.66,0.6212,0.69,0.1045,3,12,51
14329,3,1,8,5,0.64,0.6061,0.73,0.1642,4,14,50
14330,3,1,8,6,0.64,0.5909,0.78,0.1642,5,30,27
14331,3,1,8,7,0.64,0.5909,0.78,0.194,14,102,15
14332,3,1,8,8,0.66,0.6212,0.74,0.2537,29,162,69
14333,3,1,8,9,0.68,0.6364,0.69,0.2836,60,288,70
14334,3,1,8,10,0.7,0.6515,0.65,0.2985,148,442,84
14335,3,1,8,11,0.72,0.6818,0.62,0.2836,143,457,83
14336,3,1,8,12,0.72,0.6667,0.54,0.3881,217,584,14
14337,3,1,8,13,0.72,0.6667,0.51,0.3582,186,517,4
14338,3,1,8,14,0.66,0.6212,0.65,0.2537,150,482,86
14339,3,1,8,15,0.64,0.6061,0.73,0.3284,79,233,68
14340,3,1,8,16,0.66,0.6212,0.74,0.2985,174,434,23
14341,3,1,8,17,0.66,0.6212,0.74,0.3284,132,403,34
14342,3,1,8,18,0.66,0.6212,0.69,0.4627,122,383,25
14343,3,1,8,19,0.64,0.5909,0.78,0.2985,97,354,11
14344,3,1,8,20,0.62,0.5758,0.83,0.2537,65,241,94
14345,3,1,8,21,0.62,0.5758,0.83,0.3582,60,208,76
14346,3,1,8,22,0.62,0.5758,0.83,0.3582,46,182,91
14347,3,1,8,23,0.62,0.5758,0.83,0.2537,34,158,72
14348,3,1,8,0,0.64,0.5758,0.89,0.2537,23,134,85
14349,3,1,8,1,0.64,0.5758,0.89,0.194,18,134,35
14350,3,1,8,2,0.64,0.5758,0.89,0.2239,12,116,8
14351,3,1,8,3,0.64,0.5758,0.89,0.2537,11,53,75
14352,3,1,8,4,0.64,0.5758,0.89,0.194,5,16,74
14353,3,1,8,5,0.64,0.5758,0.89,0.194,3,16,88
14354,3,1,8,6,0.62,0.5606,0.88,0.2985,5,21,46
14355,3,1,8,7,0.64,0.5758,0.89,0.194,11,34,69
14356,3,1,8,8,0.68,0.6364,0.79,0.2836,21,133,71
14357,3,1,8,9,0.68,0.6364,0.79,0.2537,67,263,44
14358,3,1,8,10,0.74,0.697,0.66,0.3881,127,385,58
14359,3,1,8,11,0.74,0.697,0.66,0.3582,150,482,2
14360,3,1,8,12,0.72,0.697,0.74,0.3582,225,626,66
14361,3,1,8,13,0.66,0.6061,0.78,0.4179,166,541,7
14362,3,1,8,14,0.64,0.5758,0.89,0.1045,125,377,21
14363,3,1,8,15,0.64,0.5758,0.89,0.2836,132,391,3
14364,3,1,8,16,0.64,0.5758,0.89,0.2836,57,173,5
14365,3,1,8,17,0.64,0.5758,0.89,0.2239,61,233,53
14366,3,1,8,18,0.64,0.5758,0.89,0.0896,77,264,12
14367,3,1,8,19,0.64,0.5758,0.89,0.1642,80,292,17
14368,3,1,8,20,0.64,0.5758,0.89,0.1642,40,211,82
14369,3,1,8,21,0.64,0.5758,0.83,0.1343,26,166,62
14370,3,1,8,22,0.62,0.5606,0.88,0.0896,20,114,34
14371,3,1,8,23,0.62,0.5758,0.83,0.0896,21,80,48
14372,3,1,8,0,0.62,0.5758,0.83,0,4,32,23
14373,3,1,8,1,0.62,0.5606,0.88,0.0896,3,7,98
14374,3,1,8,2,0.62,0.5606,0.88,0.1343,0,8,65
14375,3,1,8,3,0.62,0.5606,0.88,0.0896,1,4,68
14376,3,1,8,4,0.62,0.5758,0.83,0,1,12,65
14377,3,1,8,5,0.62,0.5606,0.88,0,4,36,25
14378,3,1,8,6,0.62,0.5606,0.88,0,4,145,87
14379,3,1,8,7,0.66,0.6061,0.83,0,15,433,17
14380,3,1,8,8,0.66,0.6061,0.83,0.0896,29,699,63
14381,3,1,8,9,0.66,0.6061,0.83,0.1045,40,342,74
14382,3,1,8,10,0.72,0.697,0.74,0.1343,63,206,88
14383,3,1,8,11,0.74,0.697,0.66,0.194,47,229,2
14384,3,1,8,12,0.76,0.7121,0.62,0,69,283,52
14385,3,1,8,13,0.76,0.7121,0.57,0.1642,77,288,56
14386,3,1,8,14,0.8,0.7424,0.49,0.0896,66,246,90
14387,3,1,8,15,0.8,0.7576,0.55,0.2985,77,282,84
14388,3,1,8,16,0.8,0.7576,0.55,0.2537,77,444,4
14389,3,1,8,17,0.8,0.7273,0.46,0.2239,101,845,92
14390,3,1,8,18,0.78,0.7121,0.52,0.2537,83,834,93
14391,3,1,8,19,0.74,0.697,0.7,0.2239,74,573,56
14392,3,1,8,20,0.74,0.697,0.7,0.194,50,416,6
14393,3,1,8,21,0.72,0.697,0.74,0.194,39,278,54
14394,3,1,8,22,0.7,0.6667,0.84,0.194,30,161,7
14395,3,1,8,23,0.7,0.6667,0.84,0.1642,35,114,33
14396,3,1,8,0,0.7,0.6667,0.84,0.2537,9,38,29
14397,3,1,8,1,0.68,0.6364,0.89,0.194,4,21,23
14398,3,1,8,2,0.68,0.6364,0.83,0.2537,2,15,6
14399,3,1,8,3,0.66,0.5909,0.89,0.1343,0,4,70
14400,3,1,8,4,0.66,0.6061,0.83,0.1343,2,8,69
14401,3,1,8,5,0.66,0.6061,0.83,0.0896,3,42,19
14402,3,1,8,6,0.66,0.5909,0.89,0.1045,3,147,6
14403,3,1,8,7,0.66,0.6061,0.83,0.1045,14,269,56
14404,3,1,8,8,0.66,0.6212,0.85,0.1045,25,693,4
14405,3,1,8,9,0.7,0.6667,0.79,0.1642,44,395,100
14406,3,1,8,10,0.74,0.6818,0.62,0.2537,39,204,7
14407,3,1,8,11,0.78,0.7273,0.55,0.2537,47,218,67
14408,3,1,8,12,0.8,0.7424,0.49,0.2836,56,297,66
14409,3,1,8,13,0.82,0.7424,0.43,0.2985,56,288,8
14410,3,1,8,14,0.84,0.7424,0.38,0.3284,72,251,92
14411,3,1,8,15,0.82,0.7273,0.34,0.2985,59,317,79
14412,3,1,8,16,0.82,0.7121,0.33,0.3284,84,480,63
14413,3,1,8,17,0.8,0.697,0.35,0.3881,90,864,76
14414,3,1,8,18,0.78,0.697,0.4,0.2537,82,818,3
14415,3,1,8,19,0.74,0.6667,0.45,0.1642,82,597,92
14416,3,1,8,20,0.72,0.6667,0.48,0.1045,87,435,75
14417,3,1,8,21,0.72,0.6667,0.48,0.0896,38,314,0
14418,3,1,8,22,0.7,0.6515,0.54,0,20,216,91
14419,3,1,8,23,0.68,0.6364,0.57,0,17,109,6
14420,3,1,8,0,0.66,0.6212,0.69,0,8,47,73
14421,3,1,8,1,0.64,0.6061,0.69,0.1343,2,14,31
14422,3,1,8,2,0.62,0.5909,0.73,0.1343,2,6,39
14423,3,1,8,3,0.62,0.5909,0.73,0.1045,0,9,99
14424,3,1,8,4,0.6,0.5909,0.73,0.2239,2,10,91
14425,3,1,8,5,0.6,0.5909,0.73,0.194,3,40,40
14426,3,1,8,6,0.6,0.5909,0.73,0.194,6,181,69
14427,3,1,8,7,0.64,0.6061,0.65,0.0896,23,554,0
14428,3,1,8,8,0.66,0.6212,0.61,0.1642,28,808,76
14429,3,1,8,9,0.7,0.6515,0.51,0.194,40,348,53
14430,3,1,8,10,0.72,0.6667,0.48,0.1642,34,178,100
14431,3,1,8,11,0.72,0.6515,0.45,0,67,253,29
14432,3,1,8,12,0.76,0.6818,0.4,0,79,360,17
14433,3,1,8,13,0.74,0.6667,0.42,0,68,300,63
14434,3,1,8,14,0.76,0.6818,0.4,0.0896,87,301,64
14435,3,1,8,15,0.76,0.6818,0.4,0.194,96,338,0
14436,3,1,8,16,0.76,0.6667,0.37,0.1343,104,493,46
14437,3,1,8,17,0.78,0.6818,0.35,0.2239,108,870,36
14438,3,1,8,18,0.74,0.6667,0.42,0.1642,119,812,97
14439,3,1,8,19,0.7,0.6515,0.54,0.194,120,643,92
14440,3,1,8,20,0.68,0.6364,0.57,0,49,427,52
14441,3,1,8,21,0.66,0.6212,0.54,0.1045,48,313,83
14442,3,1,8,22,0.66,0.6212,0.54,0,50,235,75
14443,3,1,8,23,0.66,0.6212,0.57,0,34,157,61
14444,3,1,8,0,0.64,0.6061,0.69,0,14,65,31
14445,3,1,8,1,0.64,0.6061,0.65,0,6,23,82
14446,3,1,8,2,0.62,0.5909,0.73,0,3,17,34
14447,3,1,8,3,0.62,0.5909,0.73,0,0,5,2
14448,3,1,8,4,0.62,0.5909,0.73,0,4,8,1
14449,3,1,8,5,0.62,0.5909,0.73,0,2,35,72
14450,3,1,8,6,0.6,0.5606,0.83,0.1642,8,163,70
14451,3,1,8,7,0.64,0.6061,0.73,0,31,532,18
14452,3,1,8,8,0.66,0.6212,0.65,0,53,754,6
14453,3,1,8,9,0.7,0.6515,0.58,0,57,396,46
14454,3,1,8,10,0.72,0.6667,0.54,0,73,234,8
14455,3,1,8,11,0.76,0.6818,0.4,0.0896,85,276,63
14456,3,1,8,12,0.76,0.6818,0.45,0.1343,73,294,64
