instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
16623,4,1,11,9,0.24,0.2576,0.75,0.0896,17,330,73,768,39,644
16624,4,1,11,10,0.3,0.3333,0.65,0,10,169,37,704,2,744
16625,4,1,11,11,0.34,0.3485,0.53,0.0896,31,201,75,836,111,604
16626,4,1,11,12,0.38,0.3939,0.46,0,25,268,34,960,227,601
16627,4,1,11,13,0.4,0.4091,0.4,0.1642,21,262,63,924,33,648
16628,4,1,11,14,0.4,0.4091,0.4,0.1045,26,251,97,978,161,585
16629,4,1,11,15,0.42,0.4242,0.38,0.1045,34,296,42,576,105,557
16630,4,1,11,16,0.4,0.4091,0.43,0.1343,37,405,32,952,71,633
16631,4,1,11,17,0.36,0.3485,0.5,0.194,31,582,26,851,79,702
16632,4,1,11,18,0.34,0.3636,0.61,0,20,509,70,629,174,613
16633,4,1,11,19,0.32,0.3485,0.66,0,18,377,41,849,115,581
16634,4,1,11,20,0.32,0.3485,0.66,0,12,245,85,568,21,537
16635,4,1,11,21,0.3,0.3182,0.75,0.0896,14,183,62,838,201,507
16636,4,1,11,22,0.3,0.3333,0.75,0,18,163,39,939,57,575
16637,4,1,11,23,0.3,0.3182,0.75,0.0896,11,110,17,928,96,663
16638,4,1,12,0,0.26,0.303,0.81,0,9,108,97,962,139,594
16639,4,1,12,1,0.26,0.303,0.81,0,5,69,82,852,34,600
16640,4,1,12,2,0.26,0.303,0.81,0,3,50,24,548,244,719
16641,4,1,12,3,0.26,0.2727,0.81,0.1343,1,15,30,644,141,673
16642,4,1,12,4,0.26,0.2879,0.81,0.0896,0,5,64,809,8,650
16643,4,1,12,5,0.24,0.2576,0.87,0.0896,1,13,76,828,97,691
16644,4,1,12,6,0.24,0.2424,0.87,0.1343,7,27,3,591,154,700
16645,4,1,12,7,0.24,0.2424,0.87,0.1343,7,63,8,590,131,740
16646,4,1,12,8,0.24,0.2424,0.87,0.1343,11,144,88,971,152,577
16647,4,1,12,9,0.26,0.2424,0.93,0.2537,34,193,44,555,215,508
16648,4,1,12,10,0.28,0.2727,0.89,0.1642,45,256,42,919,23,663
16649,4,1,12,11,0.32,0.3333,0.76,0.1045,74,392,99,784,158,504
16650,4,1,12,12,0.32,0.3333,0.81,0.0896,119,446,24,676,5,723
16651,4,1,12,13,0.34,0.3636,0.76,0,123,509,39,883,180,572
16652,4,1,12,14,0.36,0.3788,0.71,0,110,479,96,948,105,603
16653,4,1,12,15,0.4,0.4091,0.62,0,113,484,61,910,51,704
16654,4,1,12,16,0.38,0.3939,0.66,0,89,443,100,613,184,583
16655,4,1,12,17,0.34,0.3485,0.76,0.1045,50,320,82,504,50,658
16656,4,1,12,18,0.34,0.3636,0.76,0,42,297,55,910,130,601
16657,4,1,12,19,0.32,0.3485,0.81,0,30,249,55,585,41,504
16658,4,1,12,20,0.32,0.3485,0.81,0,28,198,90,501,230,589
16659,4,1,12,21,0.3,0.3333,0.87,0,23,158,75,903,236,514
16660,4,1,12,22,0.3,0.3333,0.87,0,17,147,47,610,96,563
16661,4,1,12,23,0.32,0.3485,0.81,0,10,126,54,817,107,746
16662,4,1,12,0,0.3,0.3182,0.87,0.0896,9,117,36,666,107,586
16663,4,1,12,1,0.3,0.3182,0.87,0.0896,10,94,41,724,107,712
16664,4,1,12,2,0.3,0.3333,0.87,0,2,74,92,812,108,578
16665,4,1,12,3,0.26,0.303,0.93,0,4,25,41,573,34,566
16666,4,1,12,4,0.26,0.303,0.93,0,1,7,92,610,26,689
16667,4,1,12,5,0.26,0.303,0.93,0,1,8,62,873,44,537
16668,4,1,12,6,0.24,0.2424,0.93,0.1343,1,16,98,721,217,551
16669,4,1,12,7,0.24,0.2424,0.93,0.1343,5,31,46,725,74,533
16670,4,1,12,8,0.26,0.2879,0.93,0.0896,12,93,98,561,185,739
16671,4,1,12,9,0.28,0.2727,0.93,0.1642,37,172,12,716,58,670
16672,4,1,12,10,0.3,0.3333,0.87,0,63,293,98,893,76,683
16673,4,1,12,11,0.32,0.3182,0.81,0.1642,81,355,49,699,114,528
16674,4,1,12,12,0.34,0.3333,0.81,0.1642,111,520,47,928,172,734
16675,4,1,12,13,0.4,0.4091,0.71,0.2239,84,431,41,603,55,640
16676,4,1,12,14,0.44,0.4394,0.62,0.2537,142,473,0,661,249,585
16677,4,1,12,15,0.44,0.4394,0.67,0.1343,106,417,86,994,190,524
16678,4,1,12,16,0.44,0.4394,0.67,0.1045,85,443,25,925,7,664
16679,4,1,12,17,0.4,0.4091,0.76,0.194,59,303,15,673,109,584
16680,4,1,12,18,0.44,0.4394,0.72,0.1045,25,203,59,730,140,601
16681,4,1,12,19,0.4,0.4091,0.82,0.194,16,174,38,846,246,558
16682,4,1,12,20,0.42,0.4242,0.82,0.194,12,154,21,568,234,708
16683,4,1,12,21,0.44,0.4394,0.77,0.2239,8,99,58,501,50,706
16684,4,1,12,22,0.44,0.4394,0.77,0.194,11,96,82,771,48,665
16685,4,1,12,23,0.42,0.4242,0.82,0.1343,7,51,89,771,64,529
16686,4,1,12,0,0.42,0.4242,0.82,0.1642,3,21,35,971,95,701
16687,4,1,12,1,0.4,0.4091,0.82,0.1343,2,13,72,825,192,588
16688,4,1,12,2,0.42,0.4242,0.77,0.1642,1,10,73,794,248,629
16689,4,1,12,3,0.38,0.3939,0.87,0,2,8,9,954,248,676
16690,4,1,12,4,0.36,0.3788,0.93,0,1,5,58,680,180,737
16691,4,1,12,5,0.34,0.3485,0.93,0.0896,0,38,39,811,173,712
16692,4,1,12,6,0.36,0.3788,0.93,0,2,138,14,927,8,746
16693,4,1,12,7,0.34,0.3636,0.93,0,9,396,60,839,136,607
16694,4,1,12,8,0.36,0.3788,0.93,0,19,731,17,511,3,552
16695,4,1,12,9,0.4,0.4091,0.87,0.0896,19,308,21,612,77,710
16696,4,1,12,10,0.44,0.4394,0.77,0.1343,31,136,30,738,218,725
16697,4,1,12,11,0.48,0.4697,0.77,0.1343,51,233,78,896,58,562
16698,4,1,12,12,0.52,0.5,0.68,0.1642,40,268,49,581,31,506
16699,4,1,12,13,0.58,0.5455,0.56,0.0896,81,321,15,749,99,749
16700,4,1,12,14,0.6,0.6212,0.53,0,51,260,1,551,244,605
16701,4,1,12,15,0.6,0.6212,0.56,0,58,268,89,795,37,627
16702,4,1,12,16,0.6,0.6212,0.53,0.1343,45,442,62,801,27,582
16703,4,1,12,17,0.52,0.5,0.63,0.1045,43,708,68,511,89,602
16704,4,1,12,18,0.5,0.4848,0.68,0.0896,26,692,17,681,26,561
16705,4,1,12,19,0.5,0.4848,0.68,0.0896,27,471,31,527,121,594
16706,4,1,12,20,0.46,0.4545,0.77,0,16,300,85,899,64,681
16707,4,1,12,21,0.44,0.4394,0.82,0.194,14,221,35,712,165,645
16708,4,1,12,22,0.42,0.4242,0.82,0.1045,5,144,5,835,202,691
16709,4,1,12,23,0.42,0.4242,0.82,0.1045,9,102,57,572,111,601
16710,4,1,12,0,0.42,0.4242,0.88,0.1045,6,55,79,849,158,618
16711,4,1,12,1,0.42,0.4242,0.82,0.1045,3,25,88,566,168,739
16712,4,1,12,2,0.42,0.4242,0.88,0.0896,3,8,65,953,242,582
16713,4,1,12,3,0.4,0.4091,0.87,0.1343,1,4,84,520,223,600
16714,4,1,12,4,0.4,0.4091,0.87,0.1343,0,7,98,616,80,729
16715,4,1,12,5,0.44,0.4394,0.88,0,1,46,31,700,90,533
16716,4,1,12,6,0.36,0.3788,0.93,0,3,153,47,709,248,621
16717,4,1,12,7,0.42,0.4242,0.88,0.1343,7,502,71,909,31,654
16718,4,1,12,8,0.44,0.4394,0.88,0.1642,21,721,45,913,10,613
16719,4,1,12,9,0.46,0.4545,0.82,0.1045,19,336,95,631,203,731
16720,4,1,12,10,0.46,0.4545,0.82,0.194,26,156,37,563,203,665
16721,4,1,12,11,0.48,0.4697,0.77,0.194,24,207,4,776,176,691
16722,4,1,12,12,0.52,0.5,0.68,0.194,39,312,69,863,165,705
16723,4,1,12,13,0.54,0.5152,0.64,0.1642,39,272,61,778,164,625
16724,4,1,12,14,0.58,0.5455,0.56,0.2239,39,270,22,953,44,676
16725,4,1,12,15,0.6,0.6212,0.49,0.2537,56,300,83,952,1,623
16726,4,1,12,16,0.58,0.5455,0.49,0.2836,44,435,24,844,146,628
16727,4,1,12,17,0.52,0.5,0.59,0.2239,43,743,96,702,104,501
16728,4,1,12,18,0.5,0.4848,0.63,0.2239,38,731,26,842,176,741
16729,4,1,12,19,0.48,0.4697,0.67,0.2239,46,460,16,615,3,558
16730,4,1,12,20,0.5,0.4848,0.63,0.2239,34,306,29,711,216,659
16731,4,1,12,21,0.5,0.4848,0.63,0.2537,28,280,99,709,199,749
16732,4,1,12,22,0.5,0.4848,0.63,0.2985,26,181,20,657,174,603
16733,4,1,12,23,0.48,0.4697,0.67,0.2537,5,96,31,899,86,529
16734,4,1,12,0,0.5,0.4848,0.59,0.2836,6,37,14,902,151,722
16735,4,1,12,1,0.52,0.5,0.55,0.3284,0,11,48,787,93,715
16736,4,1,12,2,0.46,0.4545,0.67,0.1642,2,9,24,731,45,680
16737,4,1,12,3,0.48,0.4697,0.67,0.1343,0,7,28,947,212,696
16738,4,1,12,4,0.5,0.4848,0.63,0.4478,1,10,73,844,164,503
16739,4,1,12,5,0.5,0.4848,0.59,0.2836,1,49,97,735,66,560
16740,4,1,12,6,0.48,0.4697,0.55,0.3881,5,124,28,682,245,571
16741,4,1,12,7,0.46,0.4545,0.59,0.2985,9,398,97,703,232,536
16742,4,1,12,8,0.44,0.4394,0.58,0.2836,22,759,55,549,232,670
16743,4,1,12,9,0.44,0.4394,0.51,0.2239,26,388,91,937,242,661
16744,4,1,12,10,0.44,0.4394,0.47,0.3582,14,141,44,988,204,717
16745,4,1,12,11,0.44,0.4394,0.44,0.2836,11,172,60,796,109,538
16746,4,1,12,12,0.44,0.4394,0.41,0.2836,24,232,16,719,161,703
16747,4,1,12,13,0.46,0.4545,0.41,0.2836,14,214,17,580,244,705
16748,4,1,12,14,0.48,0.4697,0.33,0.4925,39,218,8,595,136,583
16749,4,1,12,15,0.48,0.4697,0.33,0.2836,20,285,24,800,213,502
16750,4,1,12,16,0.46,0.4545,0.33,0.2836,23,377,92,503,216,653
16751,4,1,12,17,0.44,0.4394,0.35,0.2836,29,605,51,599,199,514
16752,4,1,12,18,0.42,0.4242,0.35,0.4478,29,609,64,721,55,598
16753,4,1,12,19,0.38,0.3939,0.43,0.3582,14,414,58,545,228,531
16754,4,1,12,20,0.34,0.303,0.46,0.3881,19,293,86,962,25,515
16755,4,1,12,21,0.34,0.303,0.46,0.4179,14,198,99,841,188,639
16756,4,1,12,22,0.32,0.2879,0.45,0.3881,4,105,81,729,98,565
16757,4,1,12,23,0.3,0.2727,0.49,0.3881,5,74,60,732,40,665
16758,4,1,12,0,0.26,0.2424,0.48,0.2836,1,44,79,855,62,729
16759,4,1,12,1,0.26,0.2424,0.48,0.2836,0,16,15,988,185,695
16760,4,1,12,2,0.24,0.2121,0.52,0.2836,0,9,69,547,243,663
16761,4,1,12,3,0.22,0.2273,0.55,0.194,0,2,50,675,75,550
16762,4,1,12,4,0.22,0.2121,0.55,0.2985,1,9,20,710,172,685
16763,4,1,12,5,0.22,0.2121,0.55,0.2836,0,32,20,947,10,534
16764,4,1,12,6,0.22,0.2121,0.55,0.2985,2,124,34,932,117,750
16765,4,1,12,7,0.22,0.2121,0.51,0.2985,8,389,35,696,233,586
16766,4,1,12,8,0.22,0.2121,0.51,0.2985,13,659,91,694,2,544
16767,4,1,12,9,0.24,0.2273,0.48,0.194,19,276,85,884,9,551
16768,4,1,12,10,0.24,0.2273,0.52,0.194,23,145,65,870,119,574
16769,4,1,12,11,0.26,0.2576,0.48,0.1642,16,178,38,780,99,542
16770,4,1,12,12,0.28,0.3182,0.41,0,29,235,49,519,239,600
16771,4,1,12,13,0.3,0.3333,0.39,0,33,245,66,655,44,661
16772,4,1,12,14,0.3,0.3182,0.42,0.0896,37,212,87,500,174,695
16773,4,1,12,15,0.32,0.3485,0.39,0,38,270,5,552,127,666
16774,4,1,12,16,0.32,0.3485,0.42,0,39,331,56,697,71,640
16775,4,1,12,17,0.3,0.3182,0.45,0.1045,31,617,38,630,106,549
16776,4,1,12,18,0.28,0.2727,0.45,0.1642,23,565,1,705,34,629
16777,4,1,12,19,0.26,0.2576,0.6,0.194,13,373,16,752,225,644
16778,4,1,12,20,0.24,0.2576,0.6,0.1045,5,227,19,562,55,717
16779,4,1,12,21,0.24,0.2424,0.6,0.1343,7,191,68,776,36,593
16780,4,1,12,22,0.24,0.2424,0.65,0.1642,2,133,18,743,169,659
16781,4,1,12,23,0.24,0.2424,0.65,0.1642,0,93,94,552,107,679
16782,4,1,12,0,0.24,0.2576,0.7,0.1045,3,48,62,552,81,678
16783,4,1,12,1,0.24,0.2273,0.7,0.194,2,28,76,871,189,570
16784,4,1,12,2,0.26,0.2727,0.7,0.1343,0,11,4,743,166,538
16785,4,1,12,3,0.26,0.2576,0.81,0.194,0,5,85,778,127,625
16786,4,1,12,4,0.26,0.2727,0.75,0.1045,0,10,28,844,122,583
16787,4,1,12,5,0.26,0.2727,0.81,0.1045,1,26,75,950,24,692
16788,4,1,12,6,0.28,0.2727,0.75,0.1642,0,84,35,827,128,598
16789,4,1,12,7,0.28,0.2727,0.81,0.1642,3,215,13,689,9,737
16790,4,1,12,8,0.3,0.2879,0.75,0.194,11,441,50,618,118,552
16791,4,1,12,9,0.3,0.303,0.81,0.1343,10,301,67,782,224,657
16792,4,1,12,10,0.32,0.3182,0.76,0.1642,16,166,38,997,124,729
16793,4,1,12,11,0.32,0.3182,0.76,0.194,20,203,95,541,227,748
16794,4,1,12,12,0.34,0.3333,0.71,0.194,36,240,59,991,222,605
16795,4,1,12,13,0.36,0.3485,0.66,0.1343,23,220,40,710,152,726
16796,4,1,12,14,0.36,0.3485,0.71,0.1642,40,215,82,822,147,548
16797,4,1,12,15,0.36,0.3485,0.71,0.1642,34,303,81,788,125,659
16798,4,1,12,16,0.36,0.3485,0.76,0.1343,39,375,9,541,205,625
16799,4,1,12,17,0.38,0.3939,0.66,0,29,568,42,981,41,647
16800,4,1,12,18,0.38,0.3939,0.71,0.1045,25,498,18,958,21,729
16801,4,1,12,19,0.38,0.3939,0.76,0,15,352,23,884,111,647
16802,4,1,12,20,0.38,0.3939,0.76,0.1045,12,241,73,874,155,518
16803,4,1,12,21,0.36,0.3636,0.93,0.1045,9,171,56,743,38,697
16804,4,1,12,22,0.36,0.3636,0.93,0.0896,15,165,53,723,250,708
16805,4,1,12,23,0.36,0.3636,0.93,0.0896,6,122,1,863,163,599
16806,4,1,12,0,0.36,0.3636,0.93,0.0896,5,103,44,966,75,738
16807,4,1,12,1,0.36,0.3485,0.93,0.1343,16,100,95,516,208,686
16808,4,1,12,2,0.36,0.3485,0.93,0.1343,3,70,92,571,41,583
16809,4,1,12,3,0.36,0.3636,0.93,0.1045,6,29,11,794,230,731
16810,4,1,12,4,0.36,0.3788,0.93,0,3,12,1,558,45,652
16811,4,1,12,5,0.36,0.3636,0.93,0.1045,2,6,32,580,141,697
16812,4,1,12,6,0.36,0.3636,0.93,0.1045,1,20,63,955,4,721
16813,4,1,12,7,0.36,0.3636,1,0.0896,3,39,3,631,220,569
16814,4,1,12,8,0.38,0.3939,0.94,0.0896,5,111,70,980,6,706
16815,4,1,12,9,0.38,0.3939,0.94,0,17,170,9,924,248,592
16816,4,1,12,10,0.4,0.4091,0.87,0.1343,43,287,12,732,213,631
16817,4,1,12,11,0.4,0.4091,0.87,0.1045,63,404,18,978,126,640
16818,4,1,12,12,0.4,0.4091,0.87,0.2239,122,486,89,654,85,710
16819,4,1,12,13,0.4,0.4091,0.87,0.1642,148,547,48,957,143,594
16820,4,1,12,14,0.4,0.4091,0.87,0.2836,164,542,100,770,240,561
16821,4,1,12,15,0.42,0.4242,0.82,0.1642,167,541,42,582,183,584
16822,4,1,12,16,0.42,0.4242,0.82,0.1642,139,507,52,729,125,738
16823,4,1,12,17,0.38,0.3939,0.87,0.1343,77,345,70,671,27,596
16824,4,1,12,18,0.4,0.4091,0.87,0.1045,40,304,7,533,236,702
16825,4,1,12,19,0.4,0.4091,0.87,0,34,246,7,911,98,528
16826,4,1,12,20,0.36,0.3788,1,0,20,182,62,532,227,522
16827,4,1,12,21,0.36,0.3788,1,0,34,209,68,692,30,569
16828,4,1,12,22,0.38,0.3939,0.94,0.1045,23,160,94,752,64,708
16829,4,1,12,23,0.4,0.4091,0.94,0,18,162,56,849,235,589
16830,4,1,12,0,0.4,0.4091,0.87,0.1343,15,118,76,537,223,662
16831,4,1,12,1,0.4,0.4091,0.87,0.1045,17,102,100,564,45,636
16832,4,1,12,2,0.4,0.4091,0.87,0.1045,8,78,8,757,66,657
16833,4,1,12,3,0.4,0.4091,0.87,0.1045,14,48,57,792,74,540
16834,4,1,12,4,0.4,0.4091,0.94,0.1045,1,12,68,763,62,631
16835,4,1,12,5,0.4,0.4091,0.87,0.1045,0,8,71,952,71,527
16836,4,1,12,6,0.4,0.4091,0.94,0.1045,0,6,0,997,100,568
16837,4,1,12,7,0.4,0.4091,0.87,0.2239,1,23,6,937,156,523
16838,4,1,12,8,0.4,0.4091,0.87,0.1642,1,69,34,503,66,729
16839,4,1,12,9,0.4,0.4091,0.87,0.2537,9,103,36,605,224,619
16840,4,1,12,10,0.4,0.4091,0.87,0.2836,39,219,13,506,132,539
16841,4,1,12,11,0.4,0.4091,0.87,0.2985,40,250,63,953,137,511
16842,4,1,12,12,0.4,0.4091,0.82,0.2985,60,315,77,631,103,633
16843,4,1,12,13,0.38,0.3939,0.87,0.2836,65,285,57,605,134,726
16844,4,1,12,14,0.38,0.3939,0.87,0.194,42,232,29,695,39,717
16845,4,1,12,15,0.36,0.3485,0.93,0.1642,25,225,23,776,15,518
16846,4,1,12,16,0.36,0.3485,0.93,0.1642,33,253,35,507,175,596
16847,4,1,12,17,0.36,0.3485,0.93,0.1343,20,229,85,842,145,729
16848,4,1,12,18,0.36,0.3636,0.93,0.0896,17,198,39,643,2,584
16849,4,1,12,19,0.38,0.3939,0.94,0.0896,12,122,48,608,23,554
16850,4,1,12,20,0.36,0.3636,1,0.0896,6,108,73,509,90,587
16851,4,1,12,21,0.36,0.3636,1,0.1045,10,96,70,933,123,650
16852,4,1,12,22,0.36,0.3636,0.93,0.1045,3,78,31,794,107,728
16853,4,1,12,23,0.36,0.3636,1,0.0896,3,51,51,561,241,708
16854,4,1,12,0,0.36,0.3636,1,0.0896,0,20,43,632,79,639
16855,4,1,12,1,0.36,0.3788,1,0,0,4,63,934,188,572
16856,4,1,12,2,0.38,0.3939,0.94,0.1045,2,5,51,829,88,608
16857,4,1,12,3,0.38,0.3939,0.94,0.1045,0,4,35,841,219,726
16858,4,1,12,4,0.38,0.3939,0.94,0.1045,3,12,98,522,2,743
16859,4,1,12,5,0.38,0.3939,0.94,0.1045,0,27,57,859,34,509
16860,4,1,12,6,0.38,0.3939,0.94,0.1642,2,123,62,609,186,534
16861,4,1,12,7,0.38,0.3939,0.94,0.2537,3,294,62,883,166,615
16862,4,1,12,8,0.42,0.4242,1,0.2537,9,584,67,512,161,624
16863,4,1,12,9,0.42,0.4242,1,0.2239,11,284,93,609,0,680
16864,4,1,12,10,0.44,0.4394,0.94,0.2239,12,133,12,702,48,513
16865,4,1,12,11,0.46,0.4545,0.94,0.2239,8,134,49,819,225,568
16866,4,1,12,12,0.44,0.4394,1,0.2239,23,173,25,746,14,738
16867,4,1,12,13,0.44,0.4394,1,0.2239,30,220,42,552,27,557
16868,4,1,12,14,0.5,0.4848,0.94,0.2239,31,210,89,579,189,508
16869,4,1,12,15,0.5,0.4848,0.87,0.1642,29,236,9,696,222,558
16870,4,1,12,16,0.5,0.4848,0.88,0.1045,37,345,93,676,250,603
16871,4,1,12,17,0.48,0.4697,0.82,0.2836,38,616,22,569,28,733
16872,4,1,12,18,0.46,0.4545,0.88,0.2836,20,564,56,758,187,618
16873,4,1,12,19,0.52,0.5,0.77,0.2836,18,427,80,604,218,595
16874,4,1,12,20,0.46,0.4545,0.88,0.2537,13,300,36,828,47,664
16875,4,1,12,21,0.46,0.4545,0.94,0.194,21,245,68,857,126,743
16876,4,1,12,22,0.5,0.4848,0.82,0.2239,11,126,68,705,25,617
16877,4,1,12,23,0.46,0.4545,0.88,0.2537,8,84,38,725,229,632
16878,4,1,12,0,0.46,0.4545,0.77,0.4627,2,31,31,984,194,673
16879,4,1,12,1,0.42,0.4242,0.71,0.4478,1,8,91,888,84,501
16880,4,1,12,2,0.4,0.4091,0.66,0.3284,0,1,53,551,128,660
16881,4,1,12,3,0.36,0.3333,0.76,0.2836,0,3,59,733,34,574
16882,4,1,12,4,0.34,0.3182,0.76,0.2836,0,8,39,667,228,508
16883,4,1,12,5,0.34,0.303,0.71,0.3284,1,41,41,868,209,603
16884,4,1,12,6,0.34,0.303,0.71,0.2985,0,118,88,799,3,541
16885,4,1,12,7,0.34,0.303,0.66,0.4179,8,380,3,525,24,716
16886,4,1,12,8,0.34,0.303,0.61,0.2985,16,724,77,700,61,620
16887,4,1,12,9,0.34,0.303,0.61,0.3881,12,334,16,534,184,567
16888,4,1,12,10,0.36,0.3333,0.57,0.3284,12,154,6,744,238,644
16889,4,1,12,11,0.36,0.3333,0.53,0.3582,28,173,95,847,219,625
16890,4,1,12,12,0.36,0.3182,0.53,0.4478,13,226,68,713,15,608
16891,4,1,12,13,0.38,0.3939,0.5,0.2239,28,254,75,784,118,583
16892,4,1,12,14,0.38,0.3939,0.5,0.2239,19,204,39,762,160,712
16893,4,1,12,15,0.38,0.3939,0.5,0.2239,20,270,54,639,120,571
16894,4,1,12,16,0.38,0.3939,0.5,0.2239,24,358,82,988,113,656
16895,4,1,12,17,0.32,0.303,0.53,0.2239,21,601,80,917,119,531
16896,4,1,12,18,0.32,0.303,0.53,0.2239,23,546,82,628,117,591
16897,4,1,12,19,0.32,0.303,0.53,0.2239,21,433,7,977,51,653
16898,4,1,12,20,0.32,0.303,0.53,0.2239,9,257,55,599,218,706
16899,4,1,12,21,0.32,0.3182,0.53,0.194,14,207,22,950,217,691
16900,4,1,12,22,0.3,0.2879,0.56,0.2239,6,106,68,655,112,512
16901,4,1,12,23,0.3,0.2879,0.52,0.2239,4,64,52,630,128,579
16902,4,1,12,0,0.3,0.303,0.52,0.1642,1,34,99,724,179,702
16903,4,1,12,1,0.28,0.2727,0.61,0.2239,3,21,79,793,48,690
16904,4,1,12,2,0.28,0.2727,0.56,0.1642,5,9,98,677,101,516
16905,4,1,12,3,0.26,0.2727,0.6,0.1343,3,10,29,692,6,723
16906,4,1,12,4,0.26,0.303,0.6,0,0,4,28,985,209,699
16907,4,1,12,5,0.26,0.2576,0.6,0.194,0,37,42,787,81,564
16908,4,1,12,6,0.26,0.2424,0.6,0.2537,2,128,8,523,164,513
16909,4,1,12,7,0.26,0.2576,0.6,0.194,3,369,87,658,99,513
16910,4,1,12,8,0.26,0.2576,0.65,0.1642,18,688,24,919,157,531
16911,4,1,12,9,0.28,0.2879,0.61,0.1343,13,285,99,919,9,662
16912,4,1,12,10,0.3,0.303,0.56,0.1642,20,136,16,801,26,619
16913,4,1,12,11,0.32,0.303,0.49,0.2239,24,172,47,566,112,531
16914,4,1,12,12,0.34,0.3636,0.42,0,14,232,91,694,155,549
16915,4,1,12,13,0.34,0.3636,0.42,0,18,238,39,655,16,686
16916,4,1,12,14,0.34,0.3636,0.46,0,34,225,82,512,164,593
16917,4,1,12,15,0.34,0.3485,0.46,0.1045,21,228,43,773,124,680
16918,4,1,12,16,0.34,0.3333,0.46,0.1343,19,329,74,678,162,708
16919,4,1,12,17,0.32,0.303,0.53,0.2239,21,561,17,547,82,642
16920,4,1,12,18,0.32,0.303,0.49,0.2239,25,540,78,608,246,591
16921,4,1,12,19,0.3,0.2879,0.56,0.2239,18,402,88,647,114,617
16922,4,1,12,20,0.3,0.2879,0.52,0.2836,25,268,82,564,249,726
16923,4,1,12,21,0.3,0.2879,0.52,0.2537,16,202,96,632,142,547
16924,4,1,12,22,0.3,0.2879,0.52,0.2239,4,122,30,578,222,579
16925,4,1,12,23,0.28,0.2727,0.56,0.2239,3,79,66,663,241,655
16926,4,1,12,0,0.28,0.2727,0.52,0.2239,1,32,90,801,130,720
16927,4,1,12,1,0.28,0.2576,0.52,0.2836,4,23,4,527,51,588
16928,4,1,12,2,0.26,0.2424,0.56,0.2537,3,8,38,972,234,550
16929,4,1,12,3,0.26,0.2424,0.56,0.2836,0,2,28,871,54,500
16930,4,1,12,4,0.26,0.2576,0.56,0.194,0,8,96,641,122,543
16931,4,1,12,5,0.26,0.2576,0.56,0.1642,2,33,52,529,161,732
16932,4,1,12,6,0.26,0.2424,0.56,0.2537,2,114,46,683,48,654
16933,4,1,12,7,0.24,0.2273,0.6,0.2239,5,385,73,979,168,536
16934,4,1,12,8,0.24,0.2273,0.6,0.194,24,679,99,767,249,649
16935,4,1,12,9,0.28,0.2727,0.52,0.2537,25,325,23,809,167,713
16936,4,1,12,10,0.32,0.303,0.45,0.2836,28,167,95,674,75,701
16937,4,1,12,11,0.34,0.3182,0.42,0.2537,25,189,55,814,112,537
16938,4,1,12,12,0.36,0.3333,0.4,0.2537,30,282,71,683,221,573
16939,4,1,12,13,0.36,0.3485,0.34,0.194,41,271,63,736,144,616
16940,4,1,12,14,0.36,0.3485,0.34,0.1642,31,242,59,942,117,729
16941,4,1,12,15,0.36,0.3485,0.34,0.1343,40,280,73,900,157,637
16942,4,1,12,16,0.34,0.3485,0.39,0.1045,50,406,95,821,59,750
16943,4,1,12,17,0.32,0.3333,0.42,0.1045,43,550,77,936,43,531
16944,4,1,12,18,0.32,0.3333,0.42,0.1045,20,466,89,602,137,649
16945,4,1,12,19,0.3,0.303,0.45,0.1642,20,348,27,747,172,568
16946,4,1,12,20,0.3,0.3333,0.45,0,6,241,78,945,165,563
16947,4,1,12,21,0.28,0.3182,0.48,0,13,213,61,584,118,731
16948,4,1,12,22,0.26,0.2879,0.6,0.0896,7,148,47,992,196,727
16949,4,1,12,23,0.26,0.303,0.6,0,5,120,8,598,85,641
16950,4,1,12,0,0.22,0.2576,0.64,0.0896,4,47,81,828,238,655
16951,4,1,12,1,0.22,0.2576,0.69,0.0896,0,26,97,529,199,562
16952,4,1,12,2,0.22,0.2727,0.69,0,3,9,77,857,166,626
16953,4,1,12,3,0.2,0.2273,0.69,0.1045,0,12,21,563,116,712
16954,4,1,12,4,0.2,0.2273,0.75,0.0896,1,10,17,750,62,581
16955,4,1,12,5,0.2,0.2273,0.69,0.1045,0,34,32,937,15,604
16956,4,1,12,6,0.16,0.1818,0.8,0.1045,1,113,11,674,181,707
16957,4,1,12,7,0.2,0.2121,0.72,0.1045,3,308,26,753,108,695
16958,4,1,12,8,0.2,0.2273,0.69,0.0896,13,636,14,895,96,581
16959,4,1,12,9,0.24,0.2424,0.75,0.1343,13,343,79,938,250,745
16960,4,1,12,10,0.26,0.2576,0.81,0.194,28,190,23,740,247,647
16961,4,1,12,11,0.32,0.303,0.65,0.194,31,211,6,787,152,516
16962,4,1,12,12,0.36,0.3485,0.5,0.194,29,273,36,633,189,588
16963,4,1,12,13,0.36,0.3485,0.5,0.2239,39,313,29,930,103,692
16964,4,1,12,14,0.4,0.4091,0.43,0.194,48,299,14,749,26,615
16965,4,1,12,15,0.4,0.4091,0.47,0.1642,57,309,4,698,242,562
16966,4,1,12,16,0.38,0.3939,0.54,0.194,45,417,58,783,177,674
16967,4,1,12,17,0.34,0.3333,0.57,0.1642,40,622,99,857,106,680
16968,4,1,12,18,0.36,0.3485,0.46,0.1343,23,455,25,778,3,512
