instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
15253,4,1,10,17,0.62,0.5606,0.88,0.1045,38,715,76,559,94,597,124
15254,4,1,10,18,0.62,0.5455,0.94,0.0896,48,687,36,615,227,529,493
15255,4,1,10,19,0.62,0.5455,0.94,0,27,395,36,662,127,716,456
15256,4,1,10,20,0.62,0.5455,0.94,0.1343,20,306,90,855,152,651,52
15257,4,1,10,21,0.62,0.5455,0.94,0.1045,24,289,45,507,124,735,16
15258,4,1,10,22,0.62,0.5455,0.94,0.1045,28,240,70,794,18,705,289
15259,4,1,10,23,0.62,0.5455,0.94,0,11,98,76,915,183,747,259
15260,4,1,10,0,0.62,0.5455,0.94,0,5,52,7,549,3,605,156
15261,4,1,10,1,0.62,0.5455,0.94,0,3,19,89,523,162,731,246
15262,4,1,10,2,0.62,0.5455,0.94,0,2,9,44,623,239,733,273
15263,4,1,10,3,0.6,0.5152,0.94,0,0,7,10,508,146,621,139
15264,4,1,10,4,0.6,0.5,1,0,2,11,96,543,247,734,496
15265,4,1,10,5,0.62,0.5455,0.94,0.1045,2,34,2,687,84,738,126
15266,4,1,10,6,0.6,0.5152,0.94,0.1343,4,177,93,563,173,576,313
15267,4,1,10,7,0.6,0.5152,0.94,0.194,11,515,37,931,3,711,102
15268,4,1,10,8,0.62,0.5606,0.88,0.1045,28,809,67,953,70,655,464
15269,4,1,10,9,0.62,0.5758,0.83,0.194,30,362,77,778,92,724,459
15270,4,1,10,10,0.66,0.6061,0.78,0.1642,29,175,91,586,14,633,364
15271,4,1,10,11,0.66,0.6061,0.78,0.1642,52,230,58,711,206,585,57
15272,4,1,10,12,0.7,0.6515,0.7,0.1045,69,358,79,598,185,533,485
15273,4,1,10,13,0.7,0.6667,0.74,0.1045,55,279,26,636,53,560,47
15274,4,1,10,14,0.72,0.6818,0.7,0.1642,56,251,19,843,134,502,330
15275,4,1,10,15,0.72,0.6818,0.62,0.1642,59,319,98,613,204,662,95
15276,4,1,10,16,0.72,0.6667,0.58,0,42,478,12,706,183,501,479
15277,4,1,10,17,0.7,0.6515,0.65,0,84,917,80,810,224,721,248
15278,4,1,10,18,0.7,0.6515,0.65,0,54,810,2,724,149,655,291
15279,4,1,10,19,0.7,0.6515,0.65,0,49,593,25,764,188,624,287
15280,4,1,10,20,0.7,0.6515,0.65,0,48,497,92,764,6,626,149
15281,4,1,10,21,0.66,0.6212,0.74,0,14,209,69,706,177,531,196
15282,4,1,10,22,0.66,0.6212,0.74,0,9,241,74,901,231,539,75
15283,4,1,10,23,0.66,0.6061,0.78,0,21,220,40,675,156,635,349
15284,4,1,10,0,0.64,0.5758,0.89,0,11,76,21,954,97,549,244
15285,4,1,10,1,0.62,0.5455,0.94,0,2,25,41,691,33,711,53
15286,4,1,10,2,0.64,0.5758,0.89,0,3,13,0,737,211,575,122
15287,4,1,10,3,0.62,0.5606,0.88,0,5,11,9,693,231,584,44
15288,4,1,10,4,0.64,0.5758,0.89,0,0,10,13,768,26,649,341
15289,4,1,10,5,0.64,0.5758,0.89,0.1045,2,39,30,720,192,662,16
15290,4,1,10,6,0.62,0.5455,0.94,0.0896,1,133,88,538,10,697,38
15291,4,1,10,7,0.64,0.5758,0.89,0.0896,12,391,7,519,200,607,194
15292,4,1,10,8,0.64,0.5758,0.89,0,27,738,50,744,5,550,297
15293,4,1,10,9,0.64,0.5758,0.89,0.194,40,359,8,939,91,584,5
15294,4,1,10,10,0.66,0.6061,0.83,0.1343,27,177,98,593,100,558,484
15295,4,1,10,11,0.7,0.6515,0.7,0.1045,38,214,56,707,248,597,173
15296,4,1,10,12,0.72,0.6667,0.54,0.194,57,288,31,562,18,648,14
15297,4,1,10,13,0.72,0.6667,0.58,0.3284,63,294,64,670,0,687,86
15298,4,1,10,14,0.7,0.6515,0.61,0.2537,56,267,76,953,92,586,394
15299,4,1,10,15,0.72,0.6667,0.54,0.2836,77,325,5,792,117,593,37
15300,4,1,10,16,0.7,0.6515,0.54,0.2836,86,497,82,818,159,673,251
15301,4,1,10,17,0.7,0.6515,0.51,0.2239,112,901,41,843,228,714,373
15302,4,1,10,18,0.66,0.6212,0.57,0.1045,75,887,13,687,241,708,21
15303,4,1,10,19,0.66,0.6212,0.57,0.1045,67,534,21,555,117,510,397
15304,4,1,10,20,0.64,0.6061,0.65,0.1045,50,441,22,516,238,627,106
15305,4,1,10,21,0.62,0.6061,0.69,0,33,321,34,579,65,539,365
15306,4,1,10,22,0.64,0.6212,0.47,0.1343,29,232,57,768,229,501,183
15307,4,1,10,23,0.6,0.6212,0.56,0.0896,18,155,30,890,40,685,346
15308,4,1,10,0,0.56,0.5303,0.73,0,16,102,54,898,24,527,451
15309,4,1,10,1,0.54,0.5152,0.68,0.1045,3,46,36,695,249,612,453
15310,4,1,10,2,0.54,0.5152,0.73,0.0896,1,11,58,880,43,650,167
15311,4,1,10,3,0.54,0.5152,0.73,0,5,16,72,982,63,529,450
15312,4,1,10,4,0.54,0.5152,0.77,0,0,11,71,914,182,658,279
15313,4,1,10,5,0.52,0.5,0.77,0,0,41,23,602,228,645,490
15314,4,1,10,6,0.52,0.5,0.83,0,4,137,69,641,92,591,137
15315,4,1,10,7,0.52,0.5,0.83,0.1045,11,428,22,523,232,551,162
15316,4,1,10,8,0.58,0.5455,0.64,0,36,785,67,927,147,559,476
15317,4,1,10,9,0.6,0.6061,0.6,0.0896,58,384,46,876,45,671,51
15318,4,1,10,10,0.66,0.6212,0.54,0,68,260,46,689,134,549,373
15319,4,1,10,11,0.7,0.6515,0.48,0.194,90,304,88,749,216,745,85
15320,4,1,10,12,0.72,0.6515,0.42,0.1642,161,468,78,813,225,726,251
15321,4,1,10,13,0.7,0.6515,0.48,0,117,424,67,931,135,637,311
15322,4,1,10,14,0.74,0.6515,0.37,0.2239,113,400,84,589,192,504,478
15323,4,1,10,15,0.72,0.6515,0.39,0.2537,150,470,23,837,165,522,287
15324,4,1,10,16,0.72,0.6515,0.37,0,153,634,11,872,115,703,103
15325,4,1,10,17,0.7,0.6364,0.42,0.1642,158,900,94,597,93,656,266
15326,4,1,10,18,0.64,0.6212,0.57,0.1343,106,761,87,748,118,690,117
15327,4,1,10,19,0.62,0.5909,0.73,0.1642,67,500,99,776,118,675,167
15328,4,1,10,20,0.6,0.5758,0.78,0.1343,66,372,41,699,132,538,173
15329,4,1,10,21,0.6,0.5909,0.69,0.2239,47,267,73,999,38,747,157
15330,4,1,10,22,0.6,0.5909,0.73,0.2836,63,264,39,744,122,646,328
15331,4,1,10,23,0.58,0.5455,0.78,0.2239,23,171,49,507,93,677,362
15332,4,1,10,0,0.56,0.5303,0.83,0.1642,37,191,62,900,225,674,298
15333,4,1,10,1,0.56,0.5303,0.83,0.2537,25,141,62,509,74,652,328
15334,4,1,10,2,0.56,0.5303,0.78,0.194,13,75,14,924,60,543,411
15335,4,1,10,3,0.54,0.5152,0.77,0.2239,2,56,24,999,182,612,5
15336,4,1,10,4,0.54,0.5152,0.83,0.2537,4,11,14,525,144,531,97
15337,4,1,10,5,0.54,0.5152,0.83,0.194,2,10,30,947,207,676,345
15338,4,1,10,6,0.54,0.5152,0.88,0.2537,2,30,55,942,85,726,17
15339,4,1,10,7,0.54,0.5152,0.83,0.2985,13,84,19,710,144,640,337
15340,4,1,10,8,0.56,0.5303,0.83,0.194,22,206,95,562,167,693,1
15341,4,1,10,9,0.6,0.5909,0.73,0.194,130,395,23,625,137,579,241
15342,4,1,10,10,0.62,0.6061,0.69,0.2836,198,539,13,659,134,709,462
15343,4,1,10,11,0.64,0.6061,0.65,0.2537,258,647,94,694,38,643,87
15344,4,1,10,12,0.7,0.6515,0.54,0.1045,362,743,87,830,87,693,167
15345,4,1,10,13,0.64,0.6212,0.57,0.5224,310,710,51,890,179,691,203
15346,4,1,10,14,0.6,0.6212,0.56,0.4179,269,576,4,682,16,624,92
15347,4,1,10,15,0.6,0.6212,0.46,0.4179,279,620,15,907,194,726,63
15348,4,1,10,16,0.6,0.6212,0.43,0.5224,317,659,81,605,66,575,366
15349,4,1,10,17,0.54,0.5152,0.49,0.3881,268,610,5,653,144,612,33
15350,4,1,10,18,0.52,0.5,0.48,0.4179,183,495,50,939,131,577,454
15351,4,1,10,19,0.48,0.4697,0.55,0.2239,102,341,24,842,4,577,271
15352,4,1,10,20,0.48,0.4697,0.55,0.2537,75,247,84,714,21,599,134
15353,4,1,10,21,0.46,0.4545,0.59,0.1343,78,215,71,769,44,577,111
15354,4,1,10,22,0.44,0.4394,0.62,0.1343,45,185,87,937,226,692,362
15355,4,1,10,23,0.44,0.4394,0.62,0.1343,37,179,43,719,199,511,119
15356,4,1,10,0,0.44,0.4394,0.62,0.1642,28,127,47,600,145,546,106
15357,4,1,10,1,0.44,0.4394,0.54,0.2239,29,109,51,537,24,571,385
15358,4,1,10,2,0.42,0.4242,0.62,0.1343,10,74,32,636,228,535,368
15359,4,1,10,3,0.44,0.4394,0.62,0.1343,5,22,89,956,55,555,171
15360,4,1,10,4,0.44,0.4394,0.54,0.2537,5,11,40,862,112,703,212
15361,4,1,10,5,0.44,0.4394,0.54,0.1343,2,10,77,638,64,568,362
15362,4,1,10,6,0.44,0.4394,0.54,0.194,4,23,86,511,210,629,181
15363,4,1,10,7,0.42,0.4242,0.58,0.1642,6,35,64,501,187,657,88
15364,4,1,10,8,0.42,0.4242,0.67,0.1343,11,62,18,533,198,688,450
15365,4,1,10,9,0.4,0.4091,0.71,0.1343,16,86,9,722,101,673,148
15366,4,1,10,10,0.42,0.4242,0.67,0.194,41,185,36,766,109,689,20
15367,4,1,10,11,0.42,0.4242,0.71,0.1045,76,336,60,641,107,730,208
15368,4,1,10,12,0.42,0.4242,0.71,0,100,392,67,550,151,721,22
15369,4,1,10,13,0.44,0.4394,0.72,0.0896,80,320,31,857,223,572,4
15370,4,1,10,14,0.44,0.4394,0.67,0,71,314,87,594,14,692,14
15371,4,1,10,15,0.42,0.4242,0.77,0.1343,74,306,47,986,168,650,236
15372,4,1,10,16,0.4,0.4091,0.82,0.1642,87,333,62,512,83,588,436
15373,4,1,10,17,0.4,0.4091,0.82,0.2239,35,157,8,512,145,603,445
15374,4,1,10,18,0.4,0.4091,0.82,0.194,24,106,50,600,156,696,46
15375,4,1,10,19,0.4,0.4091,0.82,0.1045,17,114,1,901,171,546,4
15376,4,1,10,20,0.4,0.4091,0.82,0.1343,19,116,47,649,141,538,105
15377,4,1,10,21,0.38,0.3939,0.87,0.1045,22,113,30,627,198,596,148
15378,4,1,10,22,0.38,0.3939,0.87,0.1343,7,79,37,550,30,582,78
15379,4,1,10,23,0.36,0.3485,0.93,0.1343,12,80,47,577,166,500,236
15380,4,1,10,0,0.38,0.3939,0.76,0.2836,7,51,74,876,185,524,460
15381,4,1,10,1,0.34,0.3333,0.87,0.1642,2,37,37,587,76,527,266
15382,4,1,10,2,0.34,0.3333,0.81,0.194,3,15,60,672,72,539,68
15383,4,1,10,3,0.34,0.3485,0.81,0.1045,2,10,57,961,175,623,339
15384,4,1,10,4,0.32,0.3333,0.87,0.1343,1,7,19,750,242,678,13
15385,4,1,10,5,0.34,0.3182,0.76,0.2239,2,19,50,792,99,604,100
15386,4,1,10,6,0.34,0.3485,0.76,0.1045,5,59,75,922,130,570,347
15387,4,1,10,7,0.34,0.3333,0.76,0.1642,3,154,94,536,191,735,442
15388,4,1,10,8,0.36,0.3485,0.71,0.2239,23,397,57,810,110,614,426
15389,4,1,10,9,0.38,0.3939,0.66,0.1642,59,332,84,908,98,642,319
15390,4,1,10,10,0.38,0.3939,0.68,0.1343,69,298,88,577,239,691,266
15391,4,1,10,11,0.4,0.4091,0.62,0.0896,72,308,87,894,125,579,319
15392,4,1,10,12,0.42,0.4242,0.63,0.1642,74,341,58,647,227,543,92
15393,4,1,10,13,0.42,0.4242,0.62,0.194,82,405,8,775,172,648,119
15394,4,1,10,14,0.42,0.4242,0.58,0.1045,121,420,30,892,31,700,109
15395,4,1,10,15,0.42,0.4242,0.58,0.194,76,370,26,563,145,737,404
15396,4,1,10,16,0.42,0.4242,0.58,0.194,61,377,54,515,87,605,300
15397,4,1,10,17,0.42,0.4242,0.66,0.2537,81,497,87,954,4,750,410
15398,4,1,10,18,0.42,0.4242,0.66,0.2836,41,456,38,722,181,594,203
15399,4,1,10,19,0.4,0.4091,0.71,0.2537,38,371,19,981,41,556,357
15400,4,1,10,20,0.4,0.4091,0.71,0.2239,20,227,44,966,82,711,120
15401,4,1,10,21,0.4,0.4091,0.76,0.2239,17,151,61,561,209,610,399
15402,4,1,10,22,0.4,0.4091,0.76,0.2537,6,107,28,742,128,659,442
15403,4,1,10,23,0.4,0.4091,0.71,0.2239,9,69,40,950,34,749,126
15404,4,1,10,0,0.38,0.3939,0.82,0.2239,9,31,41,698,136,628,24
15405,4,1,10,1,0.36,0.3485,0.87,0.2239,0,13,58,695,102,614,270
15406,4,1,10,2,0.36,0.3333,0.87,0.2537,2,7,98,626,227,545,63
15407,4,1,10,3,0.36,0.3333,0.87,0.2836,0,3,67,801,173,676,58
15408,4,1,10,4,0.36,0.3485,0.87,0.1642,1,7,100,947,199,569,225
15409,4,1,10,5,0.38,0.3939,0.82,0.194,0,19,28,889,214,560,415
15410,4,1,10,6,0.38,0.3939,0.82,0.2537,2,143,100,884,191,511,63
15411,4,1,10,7,0.38,0.3939,0.83,0.2537,5,362,48,975,74,616,388
15412,4,1,10,8,0.42,0.4242,0.8,0.194,15,713,48,984,101,694,493
15413,4,1,10,9,0.42,0.4242,0.77,0.2239,37,382,2,656,135,714,465
15414,4,1,10,10,0.44,0.4394,0.75,0.2239,33,164,80,628,12,728,2
15415,4,1,10,11,0.48,0.4697,0.69,0.194,37,193,43,569,215,508,466
15416,4,1,10,12,0.48,0.4697,0.69,0.194,43,260,14,594,93,615,194
15417,4,1,10,13,0.5,0.4848,0.67,0.1343,54,238,96,798,249,577,18
15418,4,1,10,14,0.54,0.5152,0.64,0.194,43,244,1,757,188,723,247
15419,4,1,10,15,0.52,0.5,0.63,0.1642,59,254,91,639,35,648,107
15420,4,1,10,16,0.5,0.4848,0.72,0.1642,70,424,61,940,221,518,198
15421,4,1,10,17,0.52,0.5,0.68,0.1642,73,806,49,764,152,667,84
15422,4,1,10,18,0.5,0.4848,0.72,0.2239,26,784,49,779,73,614,283
15423,4,1,10,19,0.5,0.4848,0.72,0.1642,31,514,92,750,130,678,275
15424,4,1,10,20,0.5,0.4848,0.72,0.1642,30,360,62,605,36,720,46
15425,4,1,10,21,0.48,0.4697,0.77,0.1343,16,225,61,582,124,677,166
15426,4,1,10,22,0.48,0.4697,0.77,0.0896,7,162,79,797,146,677,121
15427,4,1,10,23,0.48,0.4697,0.77,0.0896,8,84,62,764,95,541,343
15428,4,1,10,0,0.46,0.4545,0.88,0.0896,0,33,33,972,73,694,137
15429,4,1,10,1,0.46,0.4545,0.88,0,2,8,74,665,190,585,438
15430,4,1,10,2,0.46,0.4545,0.88,0,2,8,25,985,202,705,143
15431,4,1,10,3,0.46,0.4545,0.88,0,0,6,88,967,87,602,486
15432,4,1,10,4,0.46,0.4545,0.88,0.1045,0,6,14,835,96,614,283
15433,4,1,10,5,0.46,0.4545,0.88,0.0896,2,40,61,824,129,652,217
15434,4,1,10,6,0.46,0.4545,0.88,0.0896,3,175,61,831,60,740,224
15435,4,1,10,7,0.46,0.4545,0.82,0.1045,9,507,98,989,103,720,404
15436,4,1,10,8,0.5,0.4848,0.77,0.1642,33,839,83,945,31,526,227
15437,4,1,10,9,0.54,0.5152,0.6,0.2836,35,366,72,736,106,696,191
15438,4,1,10,10,0.56,0.5303,0.52,0.2985,27,217,91,963,221,676,149
15439,4,1,10,11,0.54,0.5152,0.52,0.194,53,291,87,919,98,585,184
15440,4,1,10,12,0.54,0.5152,0.56,0.2239,78,390,37,996,79,521,54
15441,4,1,10,13,0.56,0.5303,0.49,0,60,297,3,879,211,547,224
15442,4,1,10,14,0.6,0.6212,0.4,0.1642,63,271,65,837,108,703,399
15443,4,1,10,15,0.6,0.6212,0.4,0.1642,58,319,36,595,59,523,109
15444,4,1,10,16,0.6,0.6212,0.4,0.2239,92,566,11,746,81,604,493
15445,4,1,10,17,0.58,0.5455,0.43,0.2239,91,948,64,747,104,729,403
15446,4,1,10,18,0.56,0.5303,0.49,0.1642,57,844,55,661,60,555,118
15447,4,1,10,19,0.56,0.5303,0.46,0.5821,32,566,42,927,8,625,499
15448,4,1,10,20,0.52,0.5,0.48,0.4925,21,392,88,653,127,583,2
15449,4,1,10,21,0.5,0.4848,0.51,0.3582,18,269,60,791,130,668,15
15450,4,1,10,22,0.46,0.4545,0.55,0.2985,27,197,25,583,223,712,204
15451,4,1,10,23,0.44,0.4394,0.58,0.194,17,136,9,729,147,644,35
15452,4,1,10,0,0.44,0.4394,0.51,0.1343,1,42,50,547,76,534,288
15453,4,1,10,1,0.44,0.4394,0.47,0.194,1,11,30,958,52,655,79
15454,4,1,10,2,0.42,0.4242,0.5,0.1343,4,11,51,733,95,695,379
15455,4,1,10,3,0.42,0.4242,0.47,0.2985,0,3,70,951,220,665,179
15456,4,1,10,4,0.4,0.4091,0.5,0.2537,0,10,34,754,74,666,10
15457,4,1,10,5,0.36,0.3485,0.5,0.1642,0,42,88,848,206,602,383
15458,4,1,10,6,0.36,0.3485,0.5,0.1642,1,159,97,995,241,560,182
15459,4,1,10,7,0.36,0.3333,0.5,0.2537,11,478,88,887,244,676,332
15460,4,1,10,8,0.38,0.3939,0.46,0.3881,25,798,44,583,97,630,194
15461,4,1,10,9,0.4,0.4091,0.43,0.3881,27,355,38,543,69,559,242
15462,4,1,10,10,0.44,0.4394,0.41,0.3582,39,204,15,835,18,539,245
15463,4,1,10,11,0.46,0.4545,0.36,0,76,251,70,503,36,671,377
15464,4,1,10,12,0.46,0.4545,0.36,0,47,326,18,962,37,535,341
15465,4,1,10,13,0.5,0.4848,0.31,0.1045,48,291,50,578,233,529,237
15466,4,1,10,14,0.52,0.5,0.32,0.0896,78,348,83,806,55,518,21
15467,4,1,10,15,0.52,0.5,0.34,0.1642,102,460,100,713,12,626,374
15468,4,1,10,16,0.5,0.4848,0.36,0.1343,68,481,27,999,59,672,195
15469,4,1,10,17,0.5,0.4848,0.39,0.2836,90,827,53,567,34,658,340
15470,4,1,10,18,0.46,0.4545,0.44,0.1642,64,692,14,646,152,537,161
15471,4,1,10,19,0.44,0.4394,0.51,0.1343,81,743,41,663,188,646,0
15472,4,1,10,20,0.42,0.4242,0.62,0.1642,27,415,32,555,0,597,165
15473,4,1,10,21,0.42,0.4242,0.62,0.1343,24,260,94,900,241,572,53
15474,4,1,10,22,0.4,0.4091,0.66,0.1642,10,177,64,825,75,558,83
15475,4,1,10,23,0.42,0.4242,0.58,0.0896,10,186,23,520,223,556,276
15476,4,1,10,0,0.4,0.4091,0.66,0.1045,8,68,32,639,27,538,194
15477,4,1,10,1,0.4,0.4091,0.66,0.0896,8,37,14,759,19,730,458
15478,4,1,10,2,0.4,0.4091,0.66,0.0896,0,16,79,725,131,706,486
15479,4,1,10,3,0.36,0.3636,0.76,0.0896,0,6,71,904,212,737,7
15480,4,1,10,4,0.36,0.3636,0.76,0.1045,0,8,59,594,43,713,383
15481,4,1,10,5,0.36,0.3636,0.81,0.0896,2,35,0,728,139,550,162
15482,4,1,10,6,0.34,0.3485,0.81,0.0896,3,143,31,768,193,731,132
15483,4,1,10,7,0.36,0.3636,0.81,0.0896,8,392,63,875,192,687,43
15484,4,1,10,8,0.42,0.4242,0.71,0.0896,34,745,49,710,223,543,40
15485,4,1,10,9,0.5,0.4848,0.39,0.2985,26,400,95,905,128,602,34
15486,4,1,10,10,0.52,0.5,0.36,0.2985,75,275,1,812,28,624,152
15487,4,1,10,11,0.54,0.5152,0.37,0.3582,61,313,35,537,151,722,342
15488,4,1,10,12,0.54,0.5152,0.39,0.4627,75,387,2,588,105,693,479
15489,4,1,10,13,0.56,0.5303,0.37,0.3881,81,381,0,841,1,661,63
15490,4,1,10,14,0.56,0.5303,0.37,0.4627,109,371,73,861,165,520,83
15491,4,1,10,15,0.52,0.5,0.42,0.4478,138,455,34,883,176,657,417
15492,4,1,10,16,0.46,0.4545,0.41,0.3582,108,520,100,660,140,688,152
15493,4,1,10,17,0.46,0.4545,0.38,0.3881,131,837,0,921,164,584,148
15494,4,1,10,18,0.44,0.4394,0.38,0.2985,76,642,65,599,146,637,318
15495,4,1,10,19,0.42,0.4242,0.41,0.2239,40,493,19,658,136,707,6
15496,4,1,10,20,0.42,0.4242,0.47,0.1343,28,308,92,842,216,665,364
15497,4,1,10,21,0.4,0.4091,0.54,0.194,21,190,35,749,150,669,88
15498,4,1,10,22,0.4,0.4091,0.47,0.2985,17,160,32,880,90,691,102
15499,4,1,10,23,0.36,0.3485,0.57,0.194,11,100,79,942,91,585,162
15500,4,1,10,0,0.36,0.3636,0.57,0.0896,31,249,86,856,204,693,422
15501,4,1,10,1,0.34,0.3333,0.53,0.1343,23,146,68,814,196,504,430
15502,4,1,10,2,0.34,0.3333,0.53,0.194,7,67,21,908,220,744,327
15503,4,1,10,3,0.32,0.303,0.66,0.2239,2,15,16,683,150,721,125
15504,4,1,10,4,0.3,0.303,0.65,0.1642,2,11,35,913,182,652,361
15505,4,1,10,5,0.3,0.2879,0.61,0.194,0,11,55,782,46,700,202
15506,4,1,10,6,0.3,0.2879,0.61,0.194,5,28,2,726,224,739,293
15507,4,1,10,7,0.3,0.303,0.61,0.1642,10,70,53,687,53,522,130
15508,4,1,10,8,0.34,0.3485,0.53,0.1045,23,174,90,772,184,600,95
15509,4,1,10,9,0.36,0.3636,0.5,0.0896,46,266,65,628,221,529,364
15510,4,1,10,10,0.4,0.4091,0.43,0,82,347,94,987,161,674,157
15511,4,1,10,11,0.42,0.4242,0.35,0.1343,192,527,99,717,163,648,280
15512,4,1,10,12,0.44,0.4394,0.35,0,202,573,5,745,138,589,212
15513,4,1,10,13,0.46,0.4545,0.36,0.194,235,670,41,979,171,569,294
15514,4,1,10,14,0.48,0.4697,0.33,0.194,243,597,74,501,176,638,428
15515,4,1,10,15,0.5,0.4848,0.36,0.194,251,615,15,522,106,749,161
15516,4,1,10,16,0.5,0.4848,0.31,0.194,294,637,48,847,124,709,211
15517,4,1,10,17,0.46,0.4545,0.38,0.1642,193,528,60,736,18,705,168
15518,4,1,10,18,0.46,0.4545,0.44,0.1343,174,473,90,564,37,548,472
15519,4,1,10,19,0.44,0.4394,0.44,0.1642,73,332,3,512,150,562,453
15520,4,1,10,20,0.4,0.4091,0.54,0.0896,57,255,24,665,1,661,121
15521,4,1,10,21,0.4,0.4091,0.58,0.194,47,204,69,531,58,698,247
15522,4,1,10,22,0.4,0.4091,0.62,0,33,189,2,685,224,672,97
15523,4,1,10,23,0.42,0.4242,0.58,0.2985,27,125,25,716,92,556,299
15524,4,1,10,0,0.4,0.4091,0.71,0.2537,8,111,19,634,29,601,414
15525,4,1,10,1,0.42,0.4242,0.77,0.2836,16,112,40,982,127,638,206
15526,4,1,10,2,0.4,0.4091,0.76,0.0896,8,66,69,545,47,623,464
15527,4,1,10,3,0.42,0.4242,0.77,0.2985,3,28,78,839,72,656,464
15528,4,1,10,4,0.42,0.4242,0.77,0.2836,2,12,90,507,164,687,261
15529,4,1,10,5,0.4,0.4091,0.82,0.194,5,11,76,664,90,513,333
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,23,663,26,655,152
15531,4,1,10,7,0.42,0.4242,0.82,0.2239,7,51,11,507,3,631,159
15532,4,1,10,8,0.44,0.4394,0.77,0.194,28,132,28,858,46,690,316
15533,4,1,10,9,0.48,0.4697,0.67,0.2836,62,223,20,984,32,692,500
15534,4,1,10,10,0.54,0.5152,0.56,0.194,150,428,67,673,219,648,118
15535,4,1,10,11,0.56,0.5303,0.52,0.2985,156,494,86,625,133,735,341
15536,4,1,10,12,0.62,0.6212,0.46,0.3284,200,562,69,729,38,620,138
15537,4,1,10,13,0.64,0.6212,0.41,0.4478,218,619,51,974,153,719,451
15538,4,1,10,14,0.66,0.6212,0.39,0.4179,249,617,25,975,181,600,48
15539,4,1,10,15,0.66,0.6212,0.39,0.4179,213,568,69,570,24,747,259
15540,4,1,10,16,0.64,0.6212,0.41,0.2985,203,581,48,603,215,581,467
15541,4,1,10,17,0.64,0.6212,0.44,0.194,193,539,16,830,71,738,154
15542,4,1,10,18,0.58,0.5455,0.6,0.2537,134,453,18,934,106,578,396
15543,4,1,10,19,0.56,0.5303,0.64,0.2239,68,336,72,914,95,524,74
15544,4,1,10,20,0.54,0.5152,0.73,0.2239,48,246,84,854,120,674,247
15545,4,1,10,21,0.56,0.5303,0.73,0.4478,40,196,7,503,84,530,264
15546,4,1,10,22,0.56,0.5303,0.73,0.3881,38,125,3,589,70,669,490
15547,4,1,10,23,0.56,0.5303,0.68,0.2836,27,105,21,981,107,629,49
15548,4,1,10,0,0.56,0.5303,0.73,0.2537,17,48,58,993,4,525,33
15549,4,1,10,1,0.58,0.5455,0.64,0.3881,5,29,15,958,19,639,477
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,53,521,104,658,391
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,78,663,168,728,360
15552,4,1,10,4,0.56,0.5303,0.68,0.2239,1,10,17,642,74,704,316
15553,4,1,10,5,0.56,0.5303,0.73,0.2836,2,40,88,854,212,672,185
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,82,670,144,575,410
15555,4,1,10,7,0.58,0.5455,0.68,0.3284,15,476,95,769,86,602,54
15556,4,1,10,8,0.6,0.6061,0.64,0.3881,24,737,25,563,91,601,0
15557,4,1,10,9,0.6,0.5909,0.69,0.3881,31,359,22,899,237,711,68
15558,4,1,10,10,0.6,0.5909,0.73,0.3881,43,168,99,980,138,709,135
15559,4,1,10,11,0.6,0.5909,0.73,0.3881,88,263,81,821,157,519,380
15560,4,1,10,12,0.6,0.5758,0.78,0.3284,73,284,34,644,46,576,449
15561,4,1,10,13,0.56,0.5303,0.88,0.2239,37,146,63,521,185,509,397
15562,4,1,10,14,0.6,0.5758,0.78,0.2836,57,185,58,513,40,568,106
15563,4,1,10,15,0.6,0.5758,0.78,0.3284,70,260,43,617,26,716,216
15564,4,1,10,16,0.56,0.5303,0.64,0.2985,76,447,28,527,73,660,395
15565,4,1,10,17,0.56,0.5303,0.64,0.2537,96,766,68,508,207,695,69
15566,4,1,10,18,0.54,0.5152,0.77,0.1343,52,592,64,843,139,716,303
15567,4,1,10,19,0.52,0.5,0.83,0.0896,12,239,70,522,9,624,412
15568,4,1,10,20,0.52,0.5,0.72,0.3881,19,256,52,548,53,634,79
15569,4,1,10,21,0.52,0.5,0.59,0.3284,16,206,77,932,137,519,397
15570,4,1,10,22,0.5,0.4848,0.59,0.2836,8,126,78,554,140,745,498
15571,4,1,10,23,0.46,0.4545,0.63,0.2239,9,81,44,971,211,516,323
15572,4,1,10,0,0.46,0.4545,0.63,0.3881,3,48,17,662,185,589,127
15573,4,1,10,1,0.44,0.4394,0.67,0.194,4,13,41,774,221,516,383
15574,4,1,10,2,0.44,0.4394,0.67,0.1343,2,3,98,719,94,617,470
15575,4,1,10,3,0.42,0.4242,0.67,0.1045,0,2,63,866,76,646,16
15576,4,1,10,4,0.42,0.4242,0.67,0.1642,0,7,72,894,158,654,393
15577,4,1,10,5,0.42,0.4242,0.67,0.2537,5,52,17,523,107,517,190
15578,4,1,10,6,0.42,0.4242,0.67,0.1642,4,172,56,529,131,534,470
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,84,820,195,634,397
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,50,526,81,531,452
