fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_4,feature_y_4,feature_y_4,feature_y_4
6.4,0.15,0.25,7.8,0.05,13,68,0.99394,3.16,0.4,9.9,6,4067,44,216.0,0.505463599006589,0.7179850839697136
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,4068,74,343.0,0.7382252220613451,0.8438377837054513
6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5,6,4069,87,216.0,2.4703512611469667,0.7179850839697136
7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,6,4070,87,216.0,449.4842762190476,0.7179850839697136
6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7,7,4071,58,343.0,1.9342406362226392,0.8438377837054513
8.9,0.21,0.34,7.1,0.037,33,150,0.9962,3.1,0.45,9.7,6,4072,20,216.0,0.6775793739311963,0.7179850839697136
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4073,0,216.0,0.5007014456305167,0.7179850839697136
6.4,0.15,0.31,1.1,0.044,25,96,0.9932,3.54,0.51,10.3,6,4074,95,216.0,0.6243229752206035,0.7179850839697136
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,4075,13,216.0,1.531300855576725,0.7179850839697136
6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3,6,4076,52,216.0,42.84883120394482,0.7179850839697136
8,0.16,0.36,1.5,0.033,14,122,0.9941,3.2,0.39,10.3,4,4077,21,64.0,3.429651071680295,0.39185723042955
7,0.2,0.4,1.1,0.058,30,93,0.99322,3.03,0.38,9.2,6,4078,10,216.0,0.8256720207625806,0.7179850839697136
6.3,0.36,0.28,2.5,0.035,18,73,0.98868,3.1,0.47,12.8,7,4079,66,343.0,0.5163746977388133,0.8438377837054513
7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12,6,4080,41,216.0,0.5552667856637405,0.7179850839697136
6.6,0.26,0.46,7.8,0.047,48,186,0.9958,3.2,0.54,9.1,5,4081,79,125.0,1.0765224323064781,0.7877145121442345
6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6,4082,53,216.0,8.179872573802658,0.7179850839697136
6.8,0.15,0.32,8.8,0.058,24,110,0.9972,3.4,0.4,8.8,6,4083,10,216.0,8.157692202222256,0.7179850839697136
7.3,0.29,0.3,13,0.043,46,238,0.9986,3.06,0.41,8.7,6,4084,87,216.0,1.0757215522575707,0.7179850839697136
7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9,7,4085,54,343.0,0.5551388825599893,0.8438377837054513
7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,6,4086,18,216.0,0.5164395547709034,0.7179850839697136
7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9,5,4087,73,125.0,0.8261343189367364,0.7877145121442345
7.9,0.16,0.74,17.85,0.037,52,187,0.9998,2.99,0.41,9.3,5,4088,89,125.0,3.435414550866354,0.7877145121442345
6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7,4089,16,343.0,42.576732873221346,0.8438377837054513
5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,5,4090,57,125.0,1.5297774154264459,0.7877145121442345
6.8,0.17,0.32,1.4,0.04,35,106,0.99026,3.16,0.66,12,5,4091,14,125.0,0.6241072652269004,0.7877145121442345
8.5,0.24,0.39,10.4,0.044,20,142,0.9974,3.2,0.53,10,6,4092,56,216.0,0.5007145084907557,0.7179850839697136
6.4,0.16,0.28,2.2,0.042,33,93,0.9914,3.31,0.43,11.1,6,4093,97,216.0,0.6778595081537417,0.7179850839697136
6.6,0.25,0.34,3,0.054,22,141,0.99338,3.26,0.47,10.4,6,4094,73,216.0,1.9365141490186064,0.7179850839697136
7.4,0.29,0.28,10.2,0.032,43,138,0.9951,3.1,0.47,10.6,6,4095,86,216.0,458.97042533703564,0.7179850839697136
6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2,6,4096,25,216.0,2.466955060539134,0.7179850839697136
6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5,4097,44,125.0,0.7378721473126558,0.7877145121442345
6,0.29,0.27,2.3,0.044,20,117,0.9895,3.31,0.41,12.7,7,4098,37,343.0,0.5054270282615168,0.8438377837054513
7.4,0.26,0.3,7.9,0.049,38,157,0.9963,3.13,0.48,8.9,6,4099,76,216.0,0.5874921967502527,0.7179850839697136
6.9,0.16,0.37,1.8,0.034,36,95,0.98952,2.93,0.59,12,6,4100,30,216.0,1.281686758165301,0.7179850839697136
7.1,0.15,0.34,5.3,0.034,33,104,0.9953,3.37,0.52,9.3,7,4101,85,343.0,16.568240725792645,0.8438377837054513
7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,5,4102,57,125.0,4.892487717215233,0.7877145121442345
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,4103,34,216.0,0.9260038443728928,0.7179850839697136
6.7,0.5,0.36,11.5,0.096,18,92,0.99642,3.11,0.49,9.6,5,4104,25,125.0,0.5313622844834389,0.7877145121442345
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,4105,64,216.0,0.5338641498519274,0.7179850839697136
6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2,6,4106,44,216.0,0.9420104977778406,0.7179850839697136
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,4107,56,125.0,5.171017052167144,0.7877145121442345
5.9,0.2,0.28,12.8,0.038,29,132,0.99426,3.31,0.57,11.8,7,4108,89,343.0,14.967950204754016,0.8438377837054513
6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3,8,4109,84,512.0,1.252811942772091,0.996833390848202
7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,7,4110,30,343.0,0.5830464127490239,0.8438377837054513
8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,6,4111,92,216.0,0.5064399794013636,0.7179850839697136
6.5,0.19,0.3,0.8,0.043,33,144,0.9936,3.42,0.39,9.1,6,4112,63,216.0,0.7473880808402195,0.7179850839697136
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5,4113,99,125.0,2.559710920871886,0.7877145121442345
7.2,0.24,0.36,2,0.029,21,63,0.99076,3.13,0.63,12.5,6,4114,46,216.0,280.7992631168862,0.7179850839697136
6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,6,4115,45,216.0,1.877671255767903,0.7179850839697136
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,4116,72,216.0,0.670539396514188,0.7179850839697136
5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,7,4117,51,343.0,0.5004088099596155,0.8438377837054513
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,4118,5,512.0,0.6299203377775828,0.996833390848202
5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,6,4119,47,216.0,1.5711125829477015,0.7179850839697136
6.8,0.22,0.36,1.2,0.052,38,127,0.9933,3.04,0.54,9.2,5,4120,45,125.0,50.790170241683754,0.7877145121442345
6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,7,4121,17,343.0,3.287531174246062,0.8438377837054513
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,4122,3,343.0,0.8140641335669031,0.8438377837054513
4.7,0.67,0.09,1,0.02,5,9,0.98722,3.3,0.34,13.6,5,4123,48,125.0,0.5147646677592919,0.7877145121442345
6.6,0.15,0.34,5.1,0.055,34,125,0.9942,3.36,0.42,9.6,5,4124,9,125.0,0.5585931926090594,0.7877145121442345
6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,6,4125,9,216.0,1.0973683977055673,0.7179850839697136
6.7,0.25,0.33,2.9,0.057,52,173,0.9934,3.02,0.48,9.5,7,4126,24,343.0,8.779056288995879,0.8438377837054513
7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6,4127,58,216.0,7.621177956265445,0.7179850839697136
7.7,0.28,0.29,6.9,0.041,29,163,0.9952,3.44,0.6,10.5,6,4128,28,216.0,1.0556567148971288,0.7179850839697136
9,0.245,0.38,5.9,0.045,52,159,0.995,2.93,0.35,10.2,6,4129,76,216.0,0.5519328336482694,0.7179850839697136
7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7,4130,100,343.0,0.5181419560673819,0.8438377837054513
6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2,6,4131,17,216.0,0.8381397280984041,0.7179850839697136
6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,4132,40,216.0,3.5879370037775242,0.7179850839697136
6,0.32,0.3,7.3,0.174,46,159,0.99519,3.18,0.49,9.4,5,4133,67,125.0,36.42450081875117,0.7877145121442345
6.6,0.45,0.43,7.2,0.064,31,186,0.9954,3.12,0.44,9.4,5,4134,20,125.0,1.4917565560919834,0.7877145121442345
6.4,0.32,0.35,4.8,0.03,34,101,0.9912,3.36,0.6,12.5,8,4135,70,512.0,0.618687316531762,0.996833390848202
7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,4136,30,216.0,0.5010890264013252,0.7179850839697136
6.8,0.27,0.29,4.6,0.046,6,88,0.99458,3.34,0.48,10.6,4,4137,51,64.0,0.6851275407851539,0.39185723042955
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,4138,78,125.0,1.9961141998699115,0.7877145121442345
8.7,0.45,0.4,1.5,0.067,17,100,0.9957,3.27,0.57,10.1,6,4139,27,216.0,856.7237273222921,0.7179850839697136
6.7,0.22,0.33,1.2,0.036,36,86,0.99058,3.1,0.76,11.4,6,4140,83,216.0,2.3827486939238334,0.7179850839697136
6.5,0.15,0.55,5.9,0.045,75,162,0.99482,2.97,0.4,9.3,5,4141,75,125.0,0.7290011571297278,0.7877145121442345
6.9,0.22,0.28,7.8,0.05,43,116,0.99326,3.22,0.6,11.5,8,4142,68,512.0,0.5045356445153583,0.996833390848202
5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4,8,4143,44,512.0,0.5919135260639854,0.996833390848202
6.8,0.33,0.28,1.2,0.032,38,131,0.9889,3.19,0.41,13,6,4144,28,216.0,1.3106380351903757,0.7179850839697136
7.4,0.18,0.24,1.4,0.047,21,106,0.99383,3.52,0.64,10.5,7,4145,82,343.0,18.366528042756087,0.8438377837054513
6.6,0.22,0.29,14.4,0.046,39,118,0.99834,3.05,0.5,9.1,6,4146,54,216.0,4.645895355568743,0.7179850839697136
7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2,7,4147,76,343.0,0.9111269302619004,0.8438377837054513
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,8,4148,83,512.0,0.5290556056003933,0.996833390848202
7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6,4149,42,216.0,0.5363743310409393,0.7179850839697136
6.7,0.45,0.3,5.3,0.036,27,165,0.99122,3.12,0.46,12.2,6,4150,47,216.0,0.9579633265959258,0.7179850839697136
6.2,0.33,0.19,5.6,0.042,22,143,0.99425,3.15,0.63,9.9,5,4151,95,125.0,5.463026261097555,0.7877145121442345
6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,8,4152,29,512.0,13.63932910961521,0.996833390848202
6.7,0.21,0.37,2.5,0.034,35,89,0.9913,3.25,0.5,11,7,4153,90,343.0,1.2261306531323162,0.8438377837054513
6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9,5,4154,68,125.0,0.578907803271282,0.7877145121442345
6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6,4155,69,216.0,0.5074987875229555,0.7179850839697136
5.2,0.3,0.34,1.5,0.038,18,96,0.98942,3.56,0.48,13,8,4156,81,512.0,0.7568419251124338,0.996833390848202
5,0.29,0.54,5.7,0.035,54,155,0.98976,3.27,0.34,12.9,8,4157,46,512.0,2.6544318509513705,0.996833390848202
4.9,0.345,0.34,1,0.068,32,143,0.99138,3.24,0.4,10.1,5,4158,97,125.0,191.93782252691537,0.7877145121442345
7.4,0.18,0.4,1.6,0.047,22,102,0.9937,3.28,0.44,10.7,5,4159,25,125.0,1.8238293578224458,0.7877145121442345
6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,7,4160,6,343.0,0.6637120258096828,0.8438377837054513
7,0.25,0.32,9,0.046,56,245,0.9955,3.25,0.5,10.4,6,4161,83,216.0,0.5001947825236381,0.7179850839697136
6.6,0.2,0.27,10.9,0.038,29,130,0.99496,3.11,0.44,10.5,7,4162,9,343.0,0.6356933670231978,0.8438377837054513
6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94,7,4163,49,343.0,1.612753317460349,0.8438377837054513
6.5,0.24,0.39,17.3,0.052,22,126,0.99888,3.11,0.47,9.2,6,4164,92,216.0,61.173111594020895,0.7179850839697136
6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3,7,4165,70,343.0,3.1545496794712085,0.8438377837054513
7.3,0.2,0.39,2.3,0.048,24,87,0.99044,2.94,0.35,12,6,4166,48,216.0,0.8028242366776746,0.7179850839697136
6.8,0.26,0.34,15.1,0.06,42,162,0.99705,3.24,0.52,10.5,3,4167,16,27.0,0.5132424498540428,0.2921388087338362
6.9,0.3,0.29,1.3,0.053,24,189,0.99362,3.29,0.54,9.9,4,4168,49,64.0,0.5620379092487923,0.39185723042955
5.9,0.26,0.25,12.5,0.034,38,152,0.9977,3.33,0.43,9.4,5,4169,18,125.0,1.1190028157784488,0.7877145121442345
6.4,0.16,0.44,1.2,0.051,39,122,0.99058,3.11,0.75,11.3,7,4170,38,343.0,9.448106594931394,0.8438377837054513
6.2,0.21,0.28,5.7,0.028,45,121,0.99168,3.21,1.08,12.15,7,4171,8,343.0,7.136984529220035,0.8438377837054513
6.1,0.17,0.28,2.5,0.028,22,98,0.99072,3.16,0.37,11.1,7,4172,77,343.0,1.0363089439091009,0.8438377837054513
6.8,0.35,0.32,2.4,0.048,35,103,0.9911,3.28,0.46,12,8,4173,77,512.0,0.5488402270786326,0.996833390848202
5.6,0.34,0.25,2.5,0.046,47,182,0.99093,3.21,0.4,11.3,5,4174,51,125.0,0.5199343910100761,0.7877145121442345
7.8,0.25,0.28,7.2,0.04,46,179,0.99541,3.14,0.6,10.1,6,4175,42,216.0,0.8505429879041492,0.7179850839697136
7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,5,4176,51,125.0,3.7514479443199638,0.7877145121442345
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,4177,96,125.0,31.520019240078927,0.7877145121442345
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5,4178,17,125.0,1.4553609497139295,0.7877145121442345
7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3,7,4179,100,343.0,0.6134333667366056,0.8438377837054513
7.9,0.3,0.27,8.5,0.036,20,112,0.9939,2.96,0.46,11.7,6,4180,98,216.0,0.5015425798995626,0.7179850839697136
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,4181,89,216.0,0.6926222044465319,0.7179850839697136
5.8,0.17,0.3,1.4,0.037,55,130,0.9909,3.29,0.38,11.3,6,4182,62,216.0,2.0588362589049156,0.7179850839697136
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,4183,20,216.0,2133.5511462525965,0.7179850839697136
8.8,0.23,0.74,3.2,0.042,15,126,0.9934,3.02,0.51,11.2,6,4184,0,216.0,2.303136063124486,0.7179850839697136
6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,5,4185,64,125.0,0.720401388366996,0.7877145121442345
8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,7,4186,42,343.0,0.5037254751051482,0.8438377837054513
6.2,0.26,0.37,7.1,0.047,54,201,0.99523,3.19,0.48,9.5,6,4187,30,216.0,0.5964787682449254,0.7179850839697136
9.4,0.26,0.53,1.2,0.047,25,109,0.9921,3.23,0.28,12.5,6,4188,60,216.0,1.3407939252537953,0.7179850839697136
5.8,0.23,0.2,2,0.043,39,154,0.99226,3.21,0.39,10.2,6,4189,75,216.0,20.477693188344965,0.7179850839697136
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,4190,12,216.0,4.418162054257118,0.7179850839697136
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5,4191,33,125.0,0.8967450550301701,0.7877145121442345
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,4192,93,343.0,0.5268462860113001,0.8438377837054513
7.7,0.42,0.38,8.1,0.061,49,144,0.9966,3.4,0.58,11,6,4193,51,216.0,0.5389869096148273,0.7179850839697136
7,0.14,0.4,1.7,0.035,16,85,0.9911,3.19,0.42,11.8,6,4194,72,216.0,0.9744788400518665,0.7179850839697136
6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2,6,4195,29,216.0,5.781418992715386,0.7179850839697136
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4196,65,216.0,12.481937172345512,0.7179850839697136
6.4,0.475,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,5,4197,95,125.0,1.2004788356396423,0.7877145121442345
6.2,0.28,0.41,5,0.043,50,188,0.99318,3.23,0.64,10.8,6,4198,14,216.0,0.5749028646510574,0.7179850839697136
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,4199,0,343.0,0.508640700965848,0.8438377837054513
6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,4200,39,216.0,0.7665971643668107,0.7179850839697136
7.4,0.2,0.29,1.7,0.047,16,100,0.99243,3.28,0.45,10.6,6,4201,44,216.0,2.7549491218486835,0.7179850839697136
7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2,6,4202,74,216.0,139.45974078768273,0.7179850839697136
6.3,0.27,0.38,0.9,0.051,7,140,0.9926,3.45,0.5,10.5,7,4203,44,343.0,1.7725443315805187,0.8438377837054513
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,4204,45,216.0,0.6570908358412917,0.7179850839697136
5.4,0.27,0.22,4.6,0.022,29,107,0.98889,3.33,0.54,13.8,6,4205,55,216.0,0.5000592290377088,0.7179850839697136
6.6,0.19,0.25,1.2,0.052,34,181,0.99352,3.3,0.42,9.4,7,4206,79,343.0,0.6416471238969357,0.8438377837054513
7.8,0.4,0.49,7.8,0.06,34,162,0.9966,3.26,0.58,11.3,6,4207,63,216.0,1.6563347178104584,0.7179850839697136
7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7,4208,9,343.0,75.11165258495667,0.8438377837054513
7.7,0.31,0.36,4.3,0.026,15,87,0.99152,3.11,0.48,12,5,4209,80,125.0,3.029941924570708,0.7877145121442345
7.1,0.21,0.27,8.6,0.056,26,111,0.9956,2.95,0.52,9.5,5,4210,0,125.0,0.791938762926363,0.7877145121442345
7.8,0.19,0.32,7.4,0.015,47,124,0.99278,2.99,0.39,11,6,4211,89,216.0,0.5118070497257042,0.7179850839697136
8.2,0.24,0.3,2.3,0.05,23,106,0.99397,2.98,0.5,10,5,4212,85,125.0,0.5656034856988154,0.7877145121442345
6.7,0.3,0.35,1.4,0.18,36,160,0.9937,3.11,0.54,9.4,6,4213,70,216.0,1.1414640015476802,0.7179850839697136
5.7,0.28,0.24,17.5,0.044,60,167,0.9989,3.31,0.44,9.4,5,4214,84,125.0,10.198318681612143,0.7877145121442345
6.6,0.19,0.28,1.1,0.044,38,100,0.9904,3.22,0.69,11.2,6,4215,79,216.0,6.698526778836745,0.7179850839697136
5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7,4216,78,343.0,1.0176462385548768,0.8438377837054513
6.3,0.36,0.2,2,0.048,48,191,0.9929,3.17,0.51,9.6,5,4217,85,125.0,0.5458588311579972,0.7877145121442345
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,4218,83,343.0,0.5218180473726878,0.8438377837054513
7.3,0.13,0.31,2.3,0.054,22,104,0.9924,3.24,0.92,11.5,7,4219,89,343.0,0.8633599074065147,0.8438377837054513
5.7,0.43,0.3,5.7,0.039,24,98,0.992,3.54,0.61,12.3,7,4220,33,343.0,3.9270258801685705,0.8438377837054513
6.9,0.28,0.27,2.1,0.036,42,121,0.9926,3.42,0.49,10.8,7,4221,17,343.0,27.547351744080274,0.8438377837054513
5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6,4222,80,216.0,1.4205011120596838,0.7179850839697136
6.2,0.1,0.41,1,0.04,17,76,0.98988,3.14,0.56,11.4,7,4223,24,343.0,0.6083409754562972,0.8438377837054513
6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3,6,4224,70,216.0,0.5020754544185508,0.7179850839697136
5.7,0.135,0.3,4.6,0.042,19,101,0.9946,3.31,0.42,9.3,6,4225,3,216.0,0.700350859799872,0.7179850839697136
7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5,5,4226,73,125.0,2.1248999475770223,0.7877145121442345
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,4227,14,216.0,11990.02171314422,0.7179850839697136
5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6,4228,47,216.0,2.2277911043507626,0.7179850839697136
8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8,8,4229,81,512.0,0.7120638154389285,0.996833390848202
6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,7,4230,16,343.0,0.5029960058809553,0.8438377837054513
6.4,0.42,0.74,12.8,0.076,48,209,0.9978,3.12,0.58,9,6,4231,9,216.0,0.6011915938639231,0.7179850839697136
6.7,0.27,0.12,1.3,0.041,62,138,0.9921,3.21,0.42,10,6,4232,20,216.0,1.3722201799755442,0.7179850839697136
6.8,0.24,0.49,19.3,0.057,55,247,1.00055,3,0.56,8.7,5,4233,23,125.0,22.978755283876605,0.7877145121442345
6.6,0.3,0.45,8,0.038,54,200,0.9956,3.18,0.48,9.5,5,4234,35,125.0,4.207415291245694,0.7877145121442345
6.9,0.21,0.28,2.4,0.056,49,159,0.9944,3.02,0.47,8.8,8,4235,45,512.0,0.8828382751997714,0.996833390848202
5.7,0.41,0.21,1.9,0.048,30,112,0.99138,3.29,0.55,11.2,6,4236,59,216.0,0.524732824653427,0.7179850839697136
5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,6,4237,0,216.0,0.5417037084310133,0.7179850839697136
6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6,4238,98,216.0,0.9915818757794842,0.7179850839697136
6.7,0.41,0.24,5.4,0.035,33,115,0.9901,3.12,0.44,12.8933333333333,7,4239,10,343.0,6.129468414015684,0.8438377837054513
7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,4240,24,216.0,11.467570941825938,0.7179850839697136
8,0.44,0.49,9.1,0.031,46,151,0.9926,3.16,0.27,12.7,8,4241,64,512.0,1.1758059860737982,0.996833390848202
8,0.26,0.36,2,0.054,30,121,0.992,3.09,0.72,11.6,7,4242,24,343.0,0.5710285070699258,0.8438377837054513
8.2,0.26,0.44,1.3,0.046,7,69,0.9944,3.14,0.62,10.2,4,4243,11,64.0,0.509866452871894,0.39185723042955
7.7,0.49,1,19.6,0.03,28,135,0.9973,3.24,0.4,12,6,4244,84,216.0,0.7766647162134596,0.7179850839697136
6.5,0.25,0.27,15.2,0.049,75,217,0.9972,3.19,0.39,9.9,5,4245,81,125.0,2.8617429144155815,0.7877145121442345
5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,4246,78,216.0,105.90784262351738,0.7179850839697136
7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,4247,92,343.0,1.7236587437610476,0.8438377837054513
7.6,0.2,0.31,1.4,0.047,41,142,0.9934,3.43,0.53,10.1,6,4248,82,216.0,0.6506696784423334,0.7179850839697136
5,0.24,0.21,2.2,0.039,31,100,0.99098,3.69,0.62,11.7,6,4249,99,216.0,0.5000020644975613,0.7179850839697136
7.5,0.19,0.49,1.6,0.047,42,140,0.9932,3.4,0.47,10.7,6,4250,16,216.0,0.6477868934390907,0.7179850839697136
6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,5,4251,39,125.0,1.7019771424015315,0.7877145121442345
6.8,0.27,0.22,8.1,0.034,55,203,0.9961,3.19,0.52,8.9,5,4252,59,125.0,94.43596466755668,0.7877145121442345
7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,4253,6,216.0,2.9130216450773903,0.7179850839697136
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,4254,33,125.0,0.7813947995014225,0.7877145121442345
6.5,0.36,0.31,13.55,0.053,20,113,0.99544,3.2,0.56,11,6,4255,66,216.0,0.5104575337778703,0.7179850839697136
6,0.27,0.26,1.3,0.038,32,138,0.99125,3.46,0.43,11.1,6,4256,65,216.0,0.5692925850548364,0.7179850839697136
7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,6,4257,98,216.0,1.1647926661387675,0.7179850839697136
6.7,0.34,0.26,1.9,0.038,58,138,0.9893,3,0.47,12.2,7,4258,59,343.0,11.043366323864348,0.8438377837054513
6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6,4,4259,5,64.0,6.3002240074262525,0.39185723042955
6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5,4260,13,125.0,0.9996383985704126,0.7877145121442345
6.1,0.38,0.2,6.6,0.033,25,137,0.9938,3.3,0.69,10.4,6,4261,24,216.0,0.5429865114760292,0.7179850839697136
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,4262,30,216.0,0.5237941798896634,0.7179850839697136
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,4263,71,125.0,0.8766071269729784,0.7877145121442345
7.2,0.26,0.3,2.1,0.033,50,158,0.9909,3.33,0.43,12.1,7,4264,74,343.0,4.115885044373077,0.8438377837054513
6.7,0.61,0.21,1.65,0.117,40,240,0.9938,3.11,0.57,9.3,5,4265,97,125.0,24.284577659467946,0.7877145121442345
8.5,0.23,0.34,1.3,0.035,54,110,0.99176,3.07,0.55,11,7,4266,78,343.0,1.387093672526892,0.8438377837054513
6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,5,4267,3,125.0,0.6034058883999737,0.7877145121442345
7.4,0.19,0.3,1.4,0.057,33,135,0.993,3.12,0.5,9.6,6,4268,1,216.0,0.5026879858044906,0.7179850839697136
