fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,4369,15,216.0,0.5504989678037348,0.7179850839697136,154
7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6,4370,13,216.0,1.0466864584991113,0.7179850839697136,186
5.7,0.24,0.3,1.3,0.03,25,98,0.98968,3.37,0.43,12.4,7,4371,8,343.0,7.392795876335139,0.8438377837054513,144
8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6,4372,94,216.0,9.07693122882334,0.7179850839697136,149
7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,5,4373,87,125.0,1.1072013120298096,0.7877145121442345,205
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,4374,59,125.0,0.5601599339386482,0.7877145121442345,315
9.2,0.34,0.27,1.2,0.026,17,73,0.9921,3.08,0.39,10.8,5,4375,89,125.0,0.5140549257621246,0.7877145121442345,398
6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,7,4376,4,343.0,0.8088586708504358,0.8438377837054513,178
8.1,0.34,0.28,7.5,0.04,70,230,0.99558,3.14,0.55,9.8,6,4377,30,216.0,3.2253884527905394,0.7179850839697136,275
6.5,0.22,0.29,7.4,0.028,16,87,0.99311,3.15,0.56,10.9,7,4378,61,343.0,55.198880604889034,0.8438377837054513,28
6.7,0.46,0.27,5.2,0.039,35,96,0.99129,3.16,0.44,12.4,7,4379,2,343.0,1.5899975647996638,0.8438377837054513,202
5.6,0.3,0.1,6.4,0.043,34,142,0.99382,3.14,0.48,9.8,5,4380,31,125.0,0.6325488131330357,0.7877145121442345,108
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,4381,43,343.0,0.5003007917976213,0.8438377837054513,128
6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,6,4382,91,216.0,0.6673787225358272,0.7179850839697136,203
7.1,0.21,0.37,2.4,0.026,23,100,0.9903,3.15,0.38,11.4,7,4383,13,343.0,1.8526226374740633,0.8438377837054513,10
6.8,0.26,0.34,13.9,0.034,39,134,0.9949,3.33,0.53,12,6,4384,49,216.0,233.6711691045803,0.7179850839697136,487
8.2,0.34,0.29,5.2,0.076,19,92,0.99138,2.95,0.39,12.5,6,4385,80,216.0,2.602509445277567,0.7179850839697136,64
5.9,0.415,0.02,0.8,0.038,22,63,0.9932,3.36,0.36,9.3,5,4386,0,125.0,0.7516919042438316,0.7877145121442345,305
7,0.15,0.38,15.3,0.045,54,120,0.9975,3.18,0.42,9.8,6,4387,99,216.0,0.5069158387503815,0.7179850839697136,159
7.6,0.27,0.32,1.2,0.043,23,72,0.99236,3.06,0.68,10.5,5,4388,12,125.0,0.5811294413795152,0.7877145121442345,144
6.3,0.2,0.19,12.3,0.048,54,145,0.99668,3.16,0.42,9.3,6,4389,36,216.0,1.2404305079310651,0.7179850839697136,167
6.4,0.31,0.5,5.8,0.038,42,111,0.99189,3.18,0.53,11.9,7,4390,59,343.0,14.33460562150976,0.8438377837054513,288
6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,5,4391,40,125.0,5.302002229312607,0.7877145121442345,295
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,4392,2,216.0,0.9492666292619119,0.7179850839697136,288
6.5,0.22,0.34,12,0.053,55,177,0.9983,3.52,0.44,9.9,6,4393,20,216.0,0.5350040552406448,0.7179850839697136,274
7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7,6,4394,62,216.0,0.5302910249753356,0.7179850839697136,68
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,4395,26,216.0,0.9191105820330807,0.7179850839697136,475
6.6,0.19,0.41,8.9,0.046,51,169,0.9954,3.14,0.57,9.8,6,4396,97,216.0,4.776797758479034,0.7179850839697136,439
5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7,4397,37,343.0,17.359156549726645,0.8438377837054513,328
6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,7,4398,25,343.0,1.294833688309299,0.8438377837054513,250
5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7,4399,92,343.0,0.5895045332887455,0.8438377837054513,151
6.6,0.25,0.33,8.5,0.042,29,141,0.99546,3.28,0.6,10.4,5,4400,8,125.0,0.5050076457753788,0.7877145121442345,250
6.8,0.32,0.34,1.2,0.044,14,67,0.9919,3.05,0.47,10.6,4,4401,86,64.0,0.7337649150900846,0.39185723042955,479
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6,4402,100,216.0,2.427700727601589,0.7179850839697136,344
6,0.21,0.29,13.1,0.042,28,125,0.99936,3.39,0.45,8.6,5,4403,86,125.0,596.8349983987697,0.7877145121442345,125
6.1,0.2,0.25,1.2,0.038,34,128,0.9921,3.24,0.44,10.1,5,4404,45,125.0,1.9635041121862609,0.7877145121442345,69
6.8,0.3,0.22,6.2,0.06,41,190,0.99858,3.18,0.51,9.2,5,4405,95,125.0,0.6811688174009795,0.7877145121442345,480
5.2,0.185,0.22,1,0.03,47,123,0.99218,3.55,0.44,10.15,6,4406,16,216.0,0.5008766647011618,0.7179850839697136,440
7.2,0.3,0.3,8.1,0.05,40,188,0.99652,3.15,0.49,9.1,6,4407,71,216.0,0.6215978863655404,0.7179850839697136,336
7,0.22,0.39,2.1,0.055,39,198,0.9951,3.52,0.54,10.2,6,4408,40,216.0,1.5121130196598753,0.7179850839697136,489
6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.15,7,4409,68,343.0,39.5718619605722,0.8438377837054513,415
6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5,4410,95,125.0,3.5041420520519404,0.7877145121442345,43
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,4411,71,216.0,0.8315979738674625,0.7179850839697136,225
9,0.24,0.5,1.2,0.048,26,107,0.9918,3.21,0.34,12.4,6,4412,59,216.0,0.5172100772452192,0.7179850839697136,55
7.6,0.26,0.47,1.6,0.068,5,55,0.9944,3.1,0.45,9.6,5,4413,50,125.0,0.5536526481617027,0.7877145121442345,319
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,4414,38,125.0,1.0664179737949553,0.7877145121442345,432
6.8,0.21,0.26,11.7,0.038,61,152,0.99523,3.02,0.56,10.5,7,4415,96,343.0,7.904397738515862,0.8438377837054513,353
7.4,0.27,0.52,15.7,0.054,36,139,0.99788,3.04,0.62,10.0333333333333,6,4416,80,216.0,8.446941121659606,0.7179850839697136,226
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,4417,54,216.0,1.0859979535691346,0.7179850839697136,234
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5,4418,41,125.0,0.5567795167257529,0.7877145121442345,354
6.8,0.26,0.24,1.9,0.043,70,154,0.99273,3.18,0.52,10.5,5,4419,2,125.0,0.5156245109474815,0.7877145121442345,87
6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,5,4420,37,125.0,0.8202958737392757,0.7877145121442345,66
7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,5,4421,100,125.0,3.363212239722935,0.7877145121442345,380
5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6,4422,18,216.0,46.244048016091156,0.7179850839697136,335
7.2,0.26,0.26,12.7,0.036,49,214,0.9986,3.41,0.5,10,6,4423,59,216.0,1.5493594204031995,0.7179850839697136,255
6.4,0.29,0.3,6.5,0.209,62,156,0.99478,3.1,0.4,9.4,5,4424,12,125.0,0.6268714107447367,0.7877145121442345,437
6.9,0.49,0.24,1.2,0.049,13,125,0.9932,3.17,0.51,9.4,5,4425,72,125.0,0.5005573160204468,0.7877145121442345,482
6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6,4426,59,216.0,0.6743202690606949,0.7179850839697136,102
7,0.23,0.26,7.2,0.041,21,90,0.99509,3.22,0.55,9.5,6,4427,52,216.0,1.9079176640935402,0.7179850839697136,291
7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3,6,4428,99,216.0,357.1942267514589,0.7179850839697136,65
7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,7,4429,31,343.0,2.5107396038152454,0.8438377837054513,247
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,4430,92,125.0,0.7423967056716575,0.7877145121442345,144
6.6,0.25,0.51,8,0.047,61,189,0.99604,3.22,0.49,9.2,5,4431,6,125.0,0.5059016937055258,0.7877145121442345,334
6.1,0.22,0.46,1.8,0.16,34,74,0.9884,3.19,0.33,13.4,6,4432,40,216.0,0.5853416839201928,0.7179850839697136,95
7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,4433,85,125.0,1.2676908188964733,0.7877145121442345,441
7.1,0.4,0.52,1.3,0.148,45,149,0.99468,3.08,0.56,8.7,5,4434,5,125.0,15.77008415264006,0.7877145121442345,184
6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,5,4435,27,125.0,5.02305713147424,0.7877145121442345,116
7.3,0.32,0.25,7.2,0.056,47,180,0.9961,3.08,0.47,8.8,5,4436,7,125.0,0.9336082622846511,0.7877145121442345,374
6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5,6,4437,60,216.0,0.5325485274334621,0.7179850839697136,309
7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,5,4438,57,125.0,0.532651014504578,0.7877145121442345,149
6.6,0.18,0.35,1.5,0.049,49,141,0.9934,3.43,0.85,10.2,7,4439,68,343.0,0.9342639408184865,0.8438377837054513,433
6.6,0.4,0.3,5.3,0.038,20,125,0.99204,3.36,0.73,12.6,6,4440,58,216.0,5.034462547825309,0.7179850839697136,138
7.3,0.21,0.3,10.9,0.037,18,112,0.997,3.4,0.5,9.6,6,4441,35,216.0,15.704613592529366,0.7179850839697136,207
7,0.24,0.26,1.7,0.041,31,110,0.99142,3.2,0.53,11,6,4442,35,216.0,1.2665080567432598,0.7179850839697136,473
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8,4443,86,512.0,0.5851595664647207,0.996833390848202,45
6.4,0.12,0.49,6.4,0.042,49,161,0.9945,3.34,0.44,10.4,6,4444,43,216.0,0.5059431885959931,0.7179850839697136,489
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,4445,96,125.0,0.7427865119620242,0.7877145121442345,169
6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,4446,55,125.0,2.514538643839672,0.7877145121442345,183
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,5,4447,42,125.0,350.1116318711743,0.7877145121442345,33
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,4448,15,125.0,1.905507488091706,0.7877145121442345,427
7.1,0.33,0.18,6.3,0.094,27,166,0.99474,2.9,0.49,9.5,5,4449,11,125.0,0.6740204096674433,0.7877145121442345,240
7.7,0.25,0.43,4.5,0.062,20,115,0.9966,3.38,0.5,9.9,6,4450,14,216.0,0.5005447932714991,0.7179850839697136,484
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,4451,91,216.0,0.627109537079434,0.7179850839697136,455
6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,6,4452,65,216.0,1.5510525395445682,0.7179850839697136,486
7.4,0.25,0.36,2.05,0.05,31,100,0.992,3.19,0.44,10.8,6,4453,71,216.0,46.57920288061809,0.7179850839697136,298
6.5,0.31,0.14,7.5,0.044,34,133,0.9955,3.22,0.5,9.5,5,4454,88,125.0,3.3571557529047436,0.7877145121442345,302
7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,4455,76,216.0,0.8198014394951441,0.7179850839697136,185
9.2,0.23,0.3,1.1,0.031,40,99,0.9929,2.94,0.3,10.4,6,4456,61,216.0,0.5155559003367559,0.7179850839697136,102
6.4,0.31,0.38,2.9,0.038,19,102,0.9912,3.17,0.35,11,7,4457,52,343.0,0.5569210197014814,0.8438377837054513,463
6.8,0.19,0.32,7.05,0.019,54,188,0.9935,3.25,0.37,11.1,8,4458,45,512.0,1.0868846591593737,0.996833390848202,149
6.9,0.24,0.33,12.5,0.046,47,153,0.9983,3.28,0.77,9.6,6,4459,91,216.0,8.472377803857482,0.7179850839697136,362
5.3,0.32,0.12,6.6,0.043,22,141,0.9937,3.36,0.6,10.4,6,4460,77,216.0,7.881525451231562,0.7179850839697136,16
7.4,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6,4461,67,216.0,1.065563263565911,0.7179850839697136,424
5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,5,4462,3,125.0,0.5535160755163521,0.7877145121442345,358
7.2,0.2,0.22,1.6,0.044,17,101,0.99471,3.37,0.53,10,5,4463,52,125.0,0.5172824717741826,0.7877145121442345,424
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8,4464,91,512.0,0.8321086914013929,0.996833390848202,312
6.4,0.35,0.51,7.8,0.055,53,177,0.99502,3.12,0.45,9.6,5,4465,54,125.0,3.5106244895155454,0.7877145121442345,377
7.1,0.22,0.33,2.8,0.033,48,153,0.9899,3.15,0.38,12.7,7,4466,96,343.0,39.309558144125155,0.8438377837054513,470
6,0.17,0.33,6,0.036,30,111,0.99362,3.32,0.58,10.1333333333333,7,4467,42,343.0,1.510493250479894,0.8438377837054513,112
6,0.19,0.26,1.4,0.039,30,104,0.98998,3.32,0.41,12.4,6,4468,63,216.0,0.6213670274936067,0.7179850839697136,473
7.2,0.15,0.33,1.1,0.027,16,63,0.9937,3.37,0.4,9.9,5,4469,62,125.0,0.5008925417043485,0.7877145121442345,140
7.5,0.2,0.49,1.3,0.031,8,97,0.9918,3.06,0.62,11.1,5,4470,51,125.0,0.6814780186095051,0.7877145121442345,66
7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2,6,4471,53,216.0,1.966038410530125,0.7179850839697136,379
7.5,0.18,0.37,6.2,0.05,21,138,0.99546,3.2,0.55,10.5,6,4472,20,216.0,612.6768140534292,0.7179850839697136,82
6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,6,4473,98,216.0,2.4241127268413694,0.7179850839697136,261
7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,4474,37,216.0,0.7333870644818664,0.7179850839697136,39
8.8,0.39,0.34,5.9,0.055,33,128,0.9927,2.95,0.51,11.8,6,4475,59,216.0,0.5049696327148328,0.7179850839697136,70
7.4,0.36,0.33,1.4,0.025,27,55,0.9915,3.21,0.33,11.2,6,4476,16,216.0,0.5896926242350328,0.7179850839697136,437
8,0.23,0.28,2.7,0.048,49,165,0.9952,3.26,0.72,9.5,6,4477,72,216.0,1.2960650555719948,0.7179850839697136,241
7.5,0.19,0.34,2.6,0.037,33,125,0.9923,3.1,0.49,11.1,7,4478,61,343.0,17.435373019411404,0.8438377837054513,153
6.4,0.3,0.33,5.2,0.05,30,137,0.99304,3.26,0.58,11.1,5,4479,39,125.0,4.766287538494014,0.7877145121442345,381
7,0.2,0.33,4.7,0.03,25,76,0.99202,2.88,0.54,10.5,6,4480,26,216.0,0.9184768888647049,0.7179850839697136,207
7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,4481,70,216.0,0.5301927508231592,0.7179850839697136,239
7.4,0.105,0.34,12.2,0.05,57,146,0.9973,3.16,0.37,9,6,4482,99,216.0,0.5351108257589174,0.7179850839697136,372
6.4,0.29,0.3,2.9,0.036,25,79,0.99037,3.29,0.6,12.4,7,4483,17,343.0,0.9499452394056218,0.8438377837054513,282
7.3,0.29,0.37,8.3,0.044,45,227,0.9966,3.12,0.47,9,5,4484,0,125.0,5.314407313818416,0.7877145121442345,179
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,4485,29,343.0,14.277952362073345,0.8438377837054513,184
6.7,0.24,0.26,5.4,0.03,15,94,0.99045,3.15,0.38,12.7,6,4486,55,216.0,1.2392939024826009,0.7179850839697136,440
6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,5,4487,27,125.0,0.5809531540521444,0.7877145121442345,261
8.2,0.37,0.27,1.7,0.028,10,59,0.9923,2.97,0.48,10.4,5,4488,6,125.0,0.5069608419441166,0.7877145121442345,286
7.2,0.32,0.4,8.7,0.038,45,154,0.99568,3.2,0.47,10.4,6,4489,71,216.0,0.7520940884427723,0.7179850839697136,196
6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6,4490,77,216.0,2.6065362984023452,0.7179850839697136,379
6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,6,4491,53,216.0,229.91431814381983,0.7179850839697136,46
6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,7,4492,20,343.0,1.8503286926417966,0.8438377837054513,66
6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,4,4493,39,64.0,0.6670879187541638,0.39185723042955,69
7.9,0.51,0.34,2.6,0.049,13,135,0.99335,3.09,0.51,10,5,4494,95,125.0,0.5002916154400313,0.7877145121442345,459
6.2,0.26,0.29,2,0.036,16,87,0.99081,3.33,0.61,11.8,6,4495,80,216.0,0.6327944130792147,0.7179850839697136,304
6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6,4496,53,216.0,1.5917684409729749,0.7179850839697136,111
6.7,0.24,0.41,9.4,0.04,49,166,0.9954,3.12,0.61,9.9,6,4497,71,216.0,55.63656560166888,0.7179850839697136,389
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,4498,33,125.0,3.2197215024605756,0.7877145121442345,330
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,4499,24,216.0,0.8083799122927742,0.7179850839697136,90
6,0.24,0.27,1.9,0.048,40,170,0.9938,3.64,0.54,10,7,4500,47,343.0,0.513990054049127,0.8438377837054513,68
6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4,6,4501,66,216.0,0.5603064710767787,0.7179850839697136,476
3.8,0.31,0.02,11.1,0.036,20,114,0.99248,3.75,0.44,12.4,6,4502,54,216.0,1.1081215470750119,0.7179850839697136,73
7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3,6,4503,92,216.0,9.105330249095745,0.7179850839697136,451
5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,6,4504,94,216.0,7.372154685290633,0.7179850839697136,251
6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,4505,49,216.0,1.0458622977835892,0.7179850839697136,69
6.8,0.27,0.28,13.3,0.076,50,163,0.9979,3.03,0.38,8.6,6,4506,10,216.0,0.5503672261134673,0.7179850839697136,274
5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,4,4507,38,64.0,0.5190298988453409,0.39185723042955,326
6.8,0.22,0.31,6.3,0.035,33,170,0.9918,3.24,0.66,12.6,6,4508,88,216.0,0.8443117771990776,0.7179850839697136,331
5.4,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,4509,2,216.0,3.6685328307034135,0.7179850839697136,280
6.4,0.68,0.26,3.4,0.069,25,146,0.99347,3.18,0.4,9.3,5,4510,98,125.0,33.83039521915149,0.7877145121442345,253
6.8,0.15,0.3,5.3,0.05,40,127,0.9942,3.4,0.39,9.7,6,4511,64,216.0,1.4732993727767163,0.7179850839697136,120
8.5,0.16,0.35,1.6,0.039,24,147,0.9935,2.96,0.36,10,5,4512,7,125.0,0.6160309279000661,0.7877145121442345,55
6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,5,4513,17,125.0,0.5013066794430701,0.7877145121442345,451
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,5,4514,70,125.0,0.6888588531714321,0.7877145121442345,252
6.1,0.27,0.44,6.7,0.041,61,230,0.99505,3.12,0.4,8.9,5,4515,41,125.0,2.0271784824743464,0.7877145121442345,173
5.3,0.395,0.07,1.3,0.035,26,102,0.992,3.5,0.35,10.6,6,4516,62,216.0,1285.9459411114644,0.7179850839697136,219
7,0.2,0.35,8.8,0.037,31,103,0.99388,3.13,0.49,11,6,4517,89,216.0,2.342253710242634,0.7179850839697136,388
6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,4518,15,343.0,0.7246533013575339,0.8438377837054513,437
6.7,0.25,0.26,1.55,0.041,118.5,216,0.9949,3.55,0.63,9.4,3,4519,39,27.0,0.5041190619855774,0.2921388087338362,462
7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5,7,4520,84,343.0,0.5941857059299219,0.8438377837054513,176
6.7,0.13,0.32,3.7,0.017,32,99,0.99348,3.12,0.44,10,6,4521,98,216.0,1.325612743885244,0.7179850839697136,428
6.3,0.55,0.45,13,0.047,33,182,0.9974,3.2,0.46,9.2,6,4522,56,216.0,19.38227200202382,0.7179850839697136,150
6.5,0.17,0.33,1.4,0.028,14,99,0.9928,3.23,0.55,10.1,6,4523,86,216.0,4.5294064641996945,0.7179850839697136,241
6.6,0.34,0.28,1.3,0.035,32,90,0.9916,3.1,0.42,10.7,6,4524,74,216.0,0.90385089683816,0.7179850839697136,471
6.1,0.24,0.25,1.6,0.044,24,115,0.9921,3.39,0.59,10.9,6,4525,42,216.0,0.5279351096882882,0.7179850839697136,222
6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,4526,70,125.0,0.5376721574266132,0.7877145121442345,443
6.5,0.35,0.36,0.8,0.034,32,111,0.98942,3.11,0.5,12.1,8,4527,29,512.0,0.9661773493109098,0.996833390848202,103
7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,6,4528,36,216.0,5.6192732865207455,0.7179850839697136,180
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8,4529,95,512.0,13.039171988452527,0.996833390848202,97
7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6,4530,80,216.0,1.2131356174095151,0.7179850839697136,478
5.5,0.42,0.09,1.6,0.019,18,68,0.9906,3.33,0.51,11.4,7,4531,75,343.0,0.5768820021277964,0.8438377837054513,205
7,0.24,0.18,1.3,0.046,9,62,0.994,3.38,0.47,10.1,4,4532,15,64.0,0.5080612560865695,0.39185723042955,410
5.9,0.21,0.28,4.6,0.053,40,199,0.9964,3.72,0.7,10,4,4533,68,64.0,0.7616978111163368,0.39185723042955,121
7.5,0.18,0.72,9.6,0.039,53,151,0.99802,3.03,0.46,8.9,5,4534,73,125.0,2.704108188210438,0.7877145121442345,206
5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,6,4535,28,216.0,162.47796926472253,0.7179850839697136,266
6.7,0.21,0.42,9.1,0.049,31,150,0.9953,3.12,0.74,9.9,7,4536,39,343.0,1.797790056203326,0.8438377837054513,364
5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7,4537,8,343.0,0.6603647750356557,0.8438377837054513,71
4.9,0.33,0.31,1.2,0.016,39,150,0.98713,3.33,0.59,14,8,4538,68,512.0,0.5001169723027491,0.996833390848202,264
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,4539,71,343.0,0.6386574674962117,0.8438377837054513,299
6.9,0.19,0.35,5,0.067,32,150,0.995,3.36,0.48,9.8,5,4540,87,125.0,1.6343683297799612,0.7877145121442345,102
6.8,0.34,0.44,6.6,0.052,28,156,0.9955,3.14,0.41,9.6,5,4541,16,125.0,67.62915044540215,0.7877145121442345,128
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,4542,9,343.0,3.0910315744367955,0.8438377837054513,82
4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.4666666666667,5,4543,83,125.0,0.7973194845264835,0.7877145121442345,128
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5,4544,32,125.0,0.5125115133213118,0.7877145121442345,351
8,0.26,0.28,8.2,0.038,72,202,0.99566,3.12,0.56,10,6,4545,88,216.0,0.563811497692812,0.7179850839697136,450
6.4,0.17,0.27,6.7,0.036,88,223,0.9948,3.28,0.35,10.2,6,4546,41,216.0,1.1301658216358488,0.7179850839697136,431
7.7,0.39,0.49,7.7,0.036,11,110,0.9966,3.33,0.76,10,6,4547,16,216.0,9.813551692255908,0.7179850839697136,338
6.9,0.22,0.31,6.3,0.029,41,131,0.99326,3.08,0.49,10.8,6,4548,33,216.0,6.9116625931621165,0.7179850839697136,301
7.7,0.27,0.61,12,0.046,64,179,0.9982,3.07,0.46,8.9,5,4549,79,125.0,1.0268621106158913,0.7877145121442345,153
7.1,0.23,0.35,16.5,0.04,60,171,0.999,3.16,0.59,9.1,6,4550,93,216.0,0.5473306870274237,0.7179850839697136,65
6,0.25,0.28,2.2,0.026,54,126,0.9898,3.43,0.65,12.9,8,4551,96,512.0,0.5208679472109671,0.996833390848202,13
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,4552,25,125.0,0.8569205442861384,0.7877145121442345,119
7.1,0.25,0.31,2.3,0.05,32,156,0.9914,3.14,0.51,11.4,6,4553,1,216.0,3.837954964349567,0.7179850839697136,187
7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,4554,4,216.0,29.426089879492718,0.7179850839697136,136
7.6,0.4,0.27,5.2,0.03,32,101,0.99172,3.22,0.62,12.3,7,4555,19,343.0,1.4376850565841963,0.8438377837054513,449
6,0.21,0.3,8.7,0.036,47,127,0.99368,3.18,0.39,10.6,5,4556,46,125.0,0.61085857566527,0.7877145121442345,184
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,5,4557,32,125.0,0.501799989695928,0.7877145121442345,86
8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7,4558,54,343.0,0.696469970153768,0.8438377837054513,94
6.5,0.28,0.26,8.8,0.04,44,139,0.9956,3.32,0.37,10.2,6,4559,48,216.0,2.0915484083295386,0.7179850839697136,498
6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94,7,4560,61,343.0,4233.118718844379,0.8438377837054513,337
6.7,0.23,0.17,1.3,0.061,14,100,0.9925,3.07,0.55,9.5,5,4561,62,125.0,2.2648210851955937,0.7877145121442345,239
7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,4562,49,216.0,0.716186179125647,0.7179850839697136,45
7.5,0.35,0.48,12.4,0.056,61,176.5,0.99803,2.97,0.52,8.8,5,4563,12,125.0,0.5033494410663595,0.7877145121442345,218
