fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature1,feature2,feature3,feature4,feature5
7.4,0.18,0.27,1.3,0.048,26,105,0.994,3.52,0.66,10.6,6,4291,17,663,170,679,174
8,0.27,0.25,19.1,0.045,50,208,1.00051,3.05,0.5,9.2,6,4292,88,574,126,547,354
7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,5,4293,83,643,1,593,393
6.7,0.16,0.28,2.5,0.046,40,153,0.9921,3.38,0.51,11.4,7,4294,75,517,214,580,384
6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,4295,81,654,240,670,279
6,0.27,0.4,1.7,0.021,18,82,0.9891,3.24,0.95,13.1333333333333,6,4296,89,768,79,661,265
7.4,0.18,0.31,1.4,0.058,38,167,0.9931,3.16,0.53,10,7,4297,25,733,199,548,466
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,4298,95,805,0,545,44
6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,6,4299,36,844,189,643,393
7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,6,4300,21,915,190,725,423
6,0.29,0.2,12.6,0.045,45,187,0.9972,3.33,0.42,9.5,5,4301,59,648,75,734,320
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4302,43,641,216,512,35
6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,7,4303,8,862,171,684,124
6.9,0.21,0.62,6.3,0.042,7,109,0.99358,2.96,0.59,10.2,6,4304,3,894,0,658,437
9.4,0.42,0.32,6.5,0.027,20,167,0.99479,3.08,0.43,10.6,5,4305,81,942,203,560,258
6.7,0.36,0.26,7.9,0.034,39,123,0.99119,2.99,0.3,12.2,7,4306,98,534,232,539,493
6.8,0.28,0.36,8,0.045,28,123,0.9928,3.02,0.37,11.4,6,4307,97,881,240,503,2
9.2,0.19,0.42,2,0.047,16,104,0.99517,3.09,0.66,10,4,4308,9,821,103,657,327
7.1,0.47,0.24,6,0.044,11,77,0.9956,3.21,0.56,9.7,5,4309,56,939,100,544,23
5.8,0.26,0.29,1,0.042,35,101,0.99044,3.36,0.48,11.4,7,4310,92,706,232,668,314
8.5,0.18,0.3,1.1,0.028,34,95,0.99272,2.83,0.36,10,4,4311,14,524,119,577,93
7.7,0.26,0.31,1.3,0.043,47,155,0.9937,3.42,0.5,10.1,6,4312,10,924,212,566,303
7,0.15,0.38,2.2,0.047,33,96,0.9928,3.13,0.39,10.4,8,4313,87,672,41,529,473
9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5,4314,25,872,157,559,465
7.5,0.34,0.24,3.85,0.031,5,34,0.99098,3.01,0.36,11.8,4,4315,84,810,147,558,404
8.2,0.36,0.29,7.6,0.035,37,122,0.9939,3.16,0.34,12,5,4316,96,899,235,546,251
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,4317,11,804,130,677,338
7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,7,4318,82,983,40,640,420
6.4,0.18,0.35,1,0.045,39,108,0.9911,3.31,0.35,10.9,6,4319,91,628,209,620,377
7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,5,4320,60,548,149,676,139
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4321,66,712,63,691,405
7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5,4322,31,705,138,641,499
6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,5,4323,32,778,40,686,75
6.2,0.35,0.29,7.3,0.044,56,244,0.9956,3.36,0.55,10,6,4324,1,629,214,745,438
5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5,4325,66,845,4,630,272
6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,6,4326,75,829,203,724,424
6.1,0.22,0.31,1.4,0.039,40,129,0.99193,3.45,0.59,10.9,5,4327,74,715,185,504,155
6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7,4328,8,752,127,573,186
5.2,0.36,0.02,1.6,0.031,24,104,0.9896,3.44,0.35,12.2,6,4329,42,991,81,622,257
6.4,0.28,0.45,8.6,0.057,47,223,0.99654,3.16,0.51,9.1,5,4330,53,622,194,563,488
8.5,0.23,0.28,11.1,0.033,30,97,0.99507,3.03,0.39,10.5,7,4331,61,659,64,692,11
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5,4332,6,688,74,575,63
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,4333,65,742,44,701,227
5.7,0.1,0.27,1.3,0.047,21,100,0.9928,3.27,0.46,9.5,5,4334,58,516,50,505,46
7.2,0.24,0.27,1.4,0.038,31,122,0.9927,3.15,0.46,10.3,6,4335,61,797,90,703,40
6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,7,4336,58,942,36,737,229
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,4337,59,678,82,519,274
6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3,6,4338,84,839,41,567,142
8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5,6,4339,78,863,239,670,291
8,0.2,0.3,8.1,0.037,42,130,0.99379,3.1,0.67,11.8,6,4340,47,989,147,618,57
6.9,0.25,0.29,2.4,0.038,28,76,0.99088,3.01,0.36,11.7,7,4341,97,867,111,567,278
6.5,0.2,0.33,1.5,0.039,36,110,0.99008,3.22,0.65,12,6,4342,37,849,203,507,312
7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,4343,16,676,71,658,3
6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,6,4344,69,509,47,508,368
6.6,0.4,0.46,6.2,0.056,42,241,0.9968,3.5,0.6,9.9,5,4345,39,773,216,614,235
7.5,0.29,0.26,14.95,0.067,47,178,0.99838,3.04,0.49,9.2,4,4346,56,832,120,584,298
6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,6,4347,24,958,74,677,30
7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4,6,4348,4,543,232,713,151
7.8,0.2,0.2,1.4,0.036,25,83,0.99088,3.03,0.46,11.7,6,4349,47,582,43,521,31
7.8,0.18,0.46,12.6,0.042,41,143,1,3.24,0.76,8.5,8,4350,28,559,118,588,495
5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.6333333333333,6,4351,84,713,191,739,241
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,4352,14,960,108,699,117
7.1,0.32,0.24,13.1,0.05,52,204,0.998,3.1,0.49,8.8,5,4353,56,730,194,577,434
7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,5,4354,88,646,70,720,304
7.5,0.26,0.38,5.7,0.021,23,125,0.99338,3.13,0.62,11.1,6,4355,11,547,34,748,446
5.8,0.3,0.09,6.3,0.042,36,138,0.99382,3.15,0.48,9.7,5,4356,72,639,56,724,154
7.2,0.2,0.22,1.6,0.044,17,101,0.99471,3.37,0.53,10,5,4357,1,756,202,611,367
6.8,0.32,0.21,2.2,0.044,15,68,0.9932,3.17,0.39,9.4,6,4358,37,748,97,693,127
8.2,0.4,0.48,13.7,0.042,59,169,0.9986,3.1,0.52,9.4,5,4359,43,662,147,730,298
5.7,0.245,0.33,1.1,0.049,28,150,0.9927,3.13,0.42,9.3,5,4360,94,713,70,707,346
6.8,0.19,0.23,5.1,0.034,71,204,0.9942,3.23,0.69,10.1,5,4361,4,694,106,579,68
7.3,0.26,0.53,12.7,0.047,60.5,156,0.9984,3.06,0.45,9.1,6,4362,25,540,245,725,484
6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,6,4363,89,889,91,562,400
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,4364,53,736,200,747,49
6.1,0.21,0.3,6.3,0.039,47,136,0.99068,3.27,0.31,12.7,6,4365,47,798,225,608,343
10.2,0.44,0.88,6.2,0.049,20,124,0.9968,2.99,0.51,9.9,4,4366,77,511,22,625,17
6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9,6,4367,61,501,86,745,448
5.8,0.38,0.26,1.1,0.058,20,140,0.99271,3.27,0.43,9.7,6,4368,90,645,157,712,330
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6,4369,20,646,124,532,153
7,0.35,0.17,1.1,0.049,7,119,0.99297,3.13,0.36,9.7,6,4370,46,658,203,558,398
5.7,0.24,0.3,1.3,0.03,25,98,0.98968,3.37,0.43,12.4,7,4371,99,695,49,534,73
8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6,4372,26,864,158,648,468
7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,5,4373,79,970,204,580,118
6.3,0.33,0.2,17.9,0.066,36,161,0.9991,3.14,0.51,8.8,5,4374,47,865,82,566,362
9.2,0.34,0.27,1.2,0.026,17,73,0.9921,3.08,0.39,10.8,5,4375,37,943,247,723,361
6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,7,4376,3,608,168,553,372
8.1,0.34,0.28,7.5,0.04,70,230,0.99558,3.14,0.55,9.8,6,4377,94,599,86,527,197
6.5,0.22,0.29,7.4,0.028,16,87,0.99311,3.15,0.56,10.9,7,4378,23,708,103,536,283
6.7,0.46,0.27,5.2,0.039,35,96,0.99129,3.16,0.44,12.4,7,4379,19,739,5,662,34
5.6,0.3,0.1,6.4,0.043,34,142,0.99382,3.14,0.48,9.8,5,4380,90,944,241,702,157
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7,4381,76,641,27,578,158
6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,6,4382,97,822,66,709,170
7.1,0.21,0.37,2.4,0.026,23,100,0.9903,3.15,0.38,11.4,7,4383,97,573,192,530,202
6.8,0.26,0.34,13.9,0.034,39,134,0.9949,3.33,0.53,12,6,4384,74,587,104,670,79
8.2,0.34,0.29,5.2,0.076,19,92,0.99138,2.95,0.39,12.5,6,4385,49,801,15,714,80
5.9,0.415,0.02,0.8,0.038,22,63,0.9932,3.36,0.36,9.3,5,4386,31,704,60,724,116
7,0.15,0.38,15.3,0.045,54,120,0.9975,3.18,0.42,9.8,6,4387,29,945,65,560,61
7.6,0.27,0.32,1.2,0.043,23,72,0.99236,3.06,0.68,10.5,5,4388,78,741,83,507,292
6.3,0.2,0.19,12.3,0.048,54,145,0.99668,3.16,0.42,9.3,6,4389,96,839,79,702,167
6.4,0.31,0.5,5.8,0.038,42,111,0.99189,3.18,0.53,11.9,7,4390,74,808,45,562,298
6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,5,4391,3,624,216,513,192
7.2,0.27,0.27,2.4,0.048,30,149,0.9936,3.1,0.51,9.2,6,4392,53,500,205,716,45
6.5,0.22,0.34,12,0.053,55,177,0.9983,3.52,0.44,9.9,6,4393,38,906,80,540,443
7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7,6,4394,12,570,139,515,17
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,4395,23,550,78,595,467
6.6,0.19,0.41,8.9,0.046,51,169,0.9954,3.14,0.57,9.8,6,4396,7,620,118,560,289
5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7,4397,36,527,60,694,346
6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,7,4398,10,551,30,627,433
5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7,4399,20,678,200,697,5
6.6,0.25,0.33,8.5,0.042,29,141,0.99546,3.28,0.6,10.4,5,4400,46,672,178,650,484
6.8,0.32,0.34,1.2,0.044,14,67,0.9919,3.05,0.47,10.6,4,4401,24,542,100,566,143
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6,4402,72,807,196,666,150
6,0.21,0.29,13.1,0.042,28,125,0.99936,3.39,0.45,8.6,5,4403,28,500,3,705,6
6.1,0.2,0.25,1.2,0.038,34,128,0.9921,3.24,0.44,10.1,5,4404,93,763,115,628,437
6.8,0.3,0.22,6.2,0.06,41,190,0.99858,3.18,0.51,9.2,5,4405,68,890,86,688,450
5.2,0.185,0.22,1,0.03,47,123,0.99218,3.55,0.44,10.15,6,4406,27,846,34,563,431
7.2,0.3,0.3,8.1,0.05,40,188,0.99652,3.15,0.49,9.1,6,4407,40,527,102,522,460
7,0.22,0.39,2.1,0.055,39,198,0.9951,3.52,0.54,10.2,6,4408,52,645,71,704,410
6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.15,7,4409,94,755,188,635,382
6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5,4410,75,914,203,533,268
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,4411,70,952,81,600,376
9,0.24,0.5,1.2,0.048,26,107,0.9918,3.21,0.34,12.4,6,4412,38,839,181,512,59
7.6,0.26,0.47,1.6,0.068,5,55,0.9944,3.1,0.45,9.6,5,4413,98,734,181,603,201
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,4414,68,655,220,699,363
6.8,0.21,0.26,11.7,0.038,61,152,0.99523,3.02,0.56,10.5,7,4415,88,628,180,586,403
7.4,0.27,0.52,15.7,0.054,36,139,0.99788,3.04,0.62,10.0333333333333,6,4416,99,571,177,674,154
7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,4417,70,514,181,643,77
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5,4418,4,674,181,598,34
6.8,0.26,0.24,1.9,0.043,70,154,0.99273,3.18,0.52,10.5,5,4419,7,951,170,535,215
6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,5,4420,80,578,174,595,129
7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,5,4421,98,686,202,517,458
5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6,4422,62,647,61,611,55
7.2,0.26,0.26,12.7,0.036,49,214,0.9986,3.41,0.5,10,6,4423,46,604,143,639,359
6.4,0.29,0.3,6.5,0.209,62,156,0.99478,3.1,0.4,9.4,5,4424,80,799,47,510,467
6.9,0.49,0.24,1.2,0.049,13,125,0.9932,3.17,0.51,9.4,5,4425,53,821,4,748,57
6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6,4426,93,999,131,535,375
7,0.23,0.26,7.2,0.041,21,90,0.99509,3.22,0.55,9.5,6,4427,76,680,190,664,83
7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3,6,4428,28,771,134,683,425
7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,7,4429,70,876,243,543,357
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,5,4430,86,912,10,522,398
6.6,0.25,0.51,8,0.047,61,189,0.99604,3.22,0.49,9.2,5,4431,97,593,153,511,146
6.1,0.22,0.46,1.8,0.16,34,74,0.9884,3.19,0.33,13.4,6,4432,88,857,84,704,115
7.6,0.27,0.33,2,0.059,19,175,0.9944,3.22,0.56,9.9,5,4433,91,679,92,514,78
7.1,0.4,0.52,1.3,0.148,45,149,0.99468,3.08,0.56,8.7,5,4434,15,975,22,639,139
6.9,0.19,0.33,1.6,0.043,63,149,0.9925,3.44,0.52,10.8,5,4435,79,946,193,677,427
7.3,0.32,0.25,7.2,0.056,47,180,0.9961,3.08,0.47,8.8,5,4436,49,768,185,561,440
6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5,6,4437,34,931,142,714,122
7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,5,4438,66,546,142,633,354
6.6,0.18,0.35,1.5,0.049,49,141,0.9934,3.43,0.85,10.2,7,4439,18,565,63,598,358
6.6,0.4,0.3,5.3,0.038,20,125,0.99204,3.36,0.73,12.6,6,4440,73,706,87,532,156
7.3,0.21,0.3,10.9,0.037,18,112,0.997,3.4,0.5,9.6,6,4441,57,718,81,501,368
7,0.24,0.26,1.7,0.041,31,110,0.99142,3.2,0.53,11,6,4442,9,638,249,513,388
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8,4443,78,627,8,526,132
6.4,0.12,0.49,6.4,0.042,49,161,0.9945,3.34,0.44,10.4,6,4444,67,574,35,570,245
7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,4445,7,925,218,654,326
6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,4446,15,893,134,534,157
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,5,4447,10,641,230,708,386
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5,4448,23,750,1,574,186
7.1,0.33,0.18,6.3,0.094,27,166,0.99474,2.9,0.49,9.5,5,4449,72,943,175,704,317
7.7,0.25,0.43,4.5,0.062,20,115,0.9966,3.38,0.5,9.9,6,4450,11,919,110,690,376
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,4451,2,577,167,636,302
6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,6,4452,6,712,6,749,412
7.4,0.25,0.36,2.05,0.05,31,100,0.992,3.19,0.44,10.8,6,4453,30,812,107,595,328
6.5,0.31,0.14,7.5,0.044,34,133,0.9955,3.22,0.5,9.5,5,4454,78,756,246,706,91
7.5,0.24,0.31,13.1,0.05,26,180,0.99884,3.05,0.53,9.1,6,4455,67,738,188,533,396
9.2,0.23,0.3,1.1,0.031,40,99,0.9929,2.94,0.3,10.4,6,4456,58,692,68,598,144
6.4,0.31,0.38,2.9,0.038,19,102,0.9912,3.17,0.35,11,7,4457,44,944,115,546,395
6.8,0.19,0.32,7.05,0.019,54,188,0.9935,3.25,0.37,11.1,8,4458,33,710,99,728,408
6.9,0.24,0.33,12.5,0.046,47,153,0.9983,3.28,0.77,9.6,6,4459,37,603,193,559,327
5.3,0.32,0.12,6.6,0.043,22,141,0.9937,3.36,0.6,10.4,6,4460,98,631,249,693,86
7.4,0.27,0.49,1.1,0.037,33,156,0.992,3.15,0.54,11.1,6,4461,86,911,210,706,479
5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,5,4462,64,645,176,589,306
7.2,0.2,0.22,1.6,0.044,17,101,0.99471,3.37,0.53,10,5,4463,45,503,5,733,479
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8,4464,50,627,115,736,213
6.4,0.35,0.51,7.8,0.055,53,177,0.99502,3.12,0.45,9.6,5,4465,92,806,169,568,233
7.1,0.22,0.33,2.8,0.033,48,153,0.9899,3.15,0.38,12.7,7,4466,6,886,39,581,112
6,0.17,0.33,6,0.036,30,111,0.99362,3.32,0.58,10.1333333333333,7,4467,46,986,207,527,495
6,0.19,0.26,1.4,0.039,30,104,0.98998,3.32,0.41,12.4,6,4468,42,998,182,623,482
7.2,0.15,0.33,1.1,0.027,16,63,0.9937,3.37,0.4,9.9,5,4469,96,799,99,522,349
7.5,0.2,0.49,1.3,0.031,8,97,0.9918,3.06,0.62,11.1,5,4470,84,878,139,625,45
7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2,6,4471,93,692,6,600,267
7.5,0.18,0.37,6.2,0.05,21,138,0.99546,3.2,0.55,10.5,6,4472,50,723,32,723,106
6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,6,4473,87,910,137,735,453
7.1,0.2,0.31,6.85,0.053,32,211,0.99587,3.31,0.59,10.4,6,4474,33,588,136,511,127
8.8,0.39,0.34,5.9,0.055,33,128,0.9927,2.95,0.51,11.8,6,4475,95,503,177,585,324
7.4,0.36,0.33,1.4,0.025,27,55,0.9915,3.21,0.33,11.2,6,4476,89,651,152,589,266
8,0.23,0.28,2.7,0.048,49,165,0.9952,3.26,0.72,9.5,6,4477,14,660,201,519,290
7.5,0.19,0.34,2.6,0.037,33,125,0.9923,3.1,0.49,11.1,7,4478,73,661,230,605,255
6.4,0.3,0.33,5.2,0.05,30,137,0.99304,3.26,0.58,11.1,5,4479,42,930,161,663,76
7,0.2,0.33,4.7,0.03,25,76,0.99202,2.88,0.54,10.5,6,4480,28,631,230,605,13
7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,4481,61,712,45,681,333
7.4,0.105,0.34,12.2,0.05,57,146,0.9973,3.16,0.37,9,6,4482,10,605,101,538,32
6.4,0.29,0.3,2.9,0.036,25,79,0.99037,3.29,0.6,12.4,7,4483,0,542,91,676,68
7.3,0.29,0.37,8.3,0.044,45,227,0.9966,3.12,0.47,9,5,4484,22,641,96,500,38
6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,7,4485,63,815,87,617,166
6.7,0.24,0.26,5.4,0.03,15,94,0.99045,3.15,0.38,12.7,6,4486,53,775,15,716,165
6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,5,4487,67,740,215,693,277
8.2,0.37,0.27,1.7,0.028,10,59,0.9923,2.97,0.48,10.4,5,4488,30,733,96,592,249
7.2,0.32,0.4,8.7,0.038,45,154,0.99568,3.2,0.47,10.4,6,4489,15,808,244,577,117
6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,6,4490,11,603,186,684,71
6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,6,4491,70,738,22,746,63
6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,7,4492,71,773,102,544,208
6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,4,4493,90,700,127,682,247
7.9,0.51,0.34,2.6,0.049,13,135,0.99335,3.09,0.51,10,5,4494,70,755,21,521,29
6.2,0.26,0.29,2,0.036,16,87,0.99081,3.33,0.61,11.8,6,4495,80,837,204,576,77
6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6,4496,64,847,65,573,62
6.7,0.24,0.41,9.4,0.04,49,166,0.9954,3.12,0.61,9.9,6,4497,45,817,121,668,348
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,5,4498,52,954,165,579,126
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,4499,43,680,135,516,327
6,0.24,0.27,1.9,0.048,40,170,0.9938,3.64,0.54,10,7,4500,22,903,171,692,102
6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4,6,4501,100,826,202,652,75
3.8,0.31,0.02,11.1,0.036,20,114,0.99248,3.75,0.44,12.4,6,4502,35,952,223,534,387
7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3,6,4503,48,859,167,721,120
5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,6,4504,58,877,80,574,339
6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3,6,4505,49,846,181,533,211
6.8,0.27,0.28,13.3,0.076,50,163,0.9979,3.03,0.38,8.6,6,4506,48,989,221,616,100
5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,4,4507,22,644,108,561,83
6.8,0.22,0.31,6.3,0.035,33,170,0.9918,3.24,0.66,12.6,6,4508,47,754,86,600,385
5.4,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,4509,75,514,211,548,141
6.4,0.68,0.26,3.4,0.069,25,146,0.99347,3.18,0.4,9.3,5,4510,30,830,116,539,131
6.8,0.15,0.3,5.3,0.05,40,127,0.9942,3.4,0.39,9.7,6,4511,61,841,71,534,184
8.5,0.16,0.35,1.6,0.039,24,147,0.9935,2.96,0.36,10,5,4512,22,683,30,597,417
6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,5,4513,21,717,235,580,419
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,5,4514,99,849,79,540,35
6.1,0.27,0.44,6.7,0.041,61,230,0.99505,3.12,0.4,8.9,5,4515,6,711,227,729,102
5.3,0.395,0.07,1.3,0.035,26,102,0.992,3.5,0.35,10.6,6,4516,92,961,61,565,329
7,0.2,0.35,8.8,0.037,31,103,0.99388,3.13,0.49,11,6,4517,87,685,94,504,159
6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,4518,90,675,245,694,370
6.7,0.25,0.26,1.55,0.041,118.5,216,0.9949,3.55,0.63,9.4,3,4519,65,500,232,580,22
7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5,7,4520,73,503,99,655,403
6.7,0.13,0.32,3.7,0.017,32,99,0.99348,3.12,0.44,10,6,4521,46,508,162,690,10
6.3,0.55,0.45,13,0.047,33,182,0.9974,3.2,0.46,9.2,6,4522,21,853,117,636,307
6.5,0.17,0.33,1.4,0.028,14,99,0.9928,3.23,0.55,10.1,6,4523,0,504,101,663,328
6.6,0.34,0.28,1.3,0.035,32,90,0.9916,3.1,0.42,10.7,6,4524,33,777,66,626,46
6.1,0.24,0.25,1.6,0.044,24,115,0.9921,3.39,0.59,10.9,6,4525,11,731,20,543,295
6.4,0.32,0.23,16.2,0.055,36,176,0.9986,3.26,0.54,9.1,5,4526,71,512,197,718,394
6.5,0.35,0.36,0.8,0.034,32,111,0.98942,3.11,0.5,12.1,8,4527,45,810,127,567,175
7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,6,4528,15,649,245,623,336
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8,4529,100,569,250,733,22
7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6,4530,44,650,26,663,47
5.5,0.42,0.09,1.6,0.019,18,68,0.9906,3.33,0.51,11.4,7,4531,3,930,211,675,358
7,0.24,0.18,1.3,0.046,9,62,0.994,3.38,0.47,10.1,4,4532,32,821,147,747,283
5.9,0.21,0.28,4.6,0.053,40,199,0.9964,3.72,0.7,10,4,4533,98,660,124,581,340
7.5,0.18,0.72,9.6,0.039,53,151,0.99802,3.03,0.46,8.9,5,4534,20,732,77,674,473
5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,6,4535,36,554,22,530,16
6.7,0.21,0.42,9.1,0.049,31,150,0.9953,3.12,0.74,9.9,7,4536,20,828,47,721,346
5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7,4537,50,720,177,518,158
4.9,0.33,0.31,1.2,0.016,39,150,0.98713,3.33,0.59,14,8,4538,61,654,59,742,440
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,4539,39,845,46,698,101
6.9,0.19,0.35,5,0.067,32,150,0.995,3.36,0.48,9.8,5,4540,12,711,31,728,191
6.8,0.34,0.44,6.6,0.052,28,156,0.9955,3.14,0.41,9.6,5,4541,44,928,238,695,151
