instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2
15995,2012-11-04,4,1,11,3,0,0,0,1,0.28,0.2879,0.61,0.1045,1,10,11,499.84375,0.4068432802503949,0.9134979722556031
15996,2012-11-04,4,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2,7,9,499.875,0.5488636758876927,0.835911876510347
15997,2012-11-04,4,1,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,0,5,5,499.90625,0.9999478996291622,0.010207743493394738
15998,2012-11-04,4,1,11,6,0,0,0,1,0.28,0.2879,0.61,0.1343,2,14,16,499.9375,0.5316846359475862,0.8469424112047305
15999,2012-11-04,4,1,11,7,0,0,0,1,0.26,0.2727,0.65,0.1045,11,39,50,499.96875,0.42540703003487573,0.9050021319294813
16000,2012-11-04,4,1,11,8,0,0,0,1,0.3,0.303,0.56,0.1343,34,115,149,500.0,0.9913814344683068,0.13100706618943186
16001,2012-11-04,4,1,11,9,0,0,0,1,0.32,0.3333,0.53,0,56,161,217,500.03125,0.6458843200413048,0.7634352920351413
16002,2012-11-04,4,1,11,10,0,0,0,1,0.34,0.3333,0.49,0.194,73,287,360,500.0625,0.2934358595835219,0.9559787635248388
16003,2012-11-04,4,1,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,134,311,445,500.09375,0.9629724631560579,0.26959976855174567
16004,2012-11-04,4,1,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,150,354,504,500.125,0.7471566250779587,0.6646480103047889
16005,2012-11-04,4,1,11,13,0,0,0,1,0.4,0.4091,0.43,0.2239,122,371,493,500.15625,0.15559156840750143,0.9878214736684426
16006,2012-11-04,4,1,11,14,0,0,0,1,0.4,0.4091,0.4,0.194,149,360,509,500.1875,0.9152895914463856,0.402796429713458
16007,2012-11-04,4,1,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239,149,300,449,500.21875,0.8334745851836778,0.5525577941291718
16008,2012-11-04,4,1,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,119,316,435,500.25,0.014633110931920797,0.9998929303002667
16009,2012-11-04,4,1,11,17,0,0,0,1,0.36,0.3485,0.43,0.194,57,270,327,500.28125,0.84928719234076,0.5279311175957986
16010,2012-11-04,4,1,11,18,0,0,0,1,0.36,0.3485,0.43,0.2239,31,206,237,500.3125,0.903110545800061,0.42940812994715866
16011,2012-11-04,4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,24,203,227,500.34375,0.12661822835845435,0.9919515231337499
16012,2012-11-04,4,1,11,20,0,0,0,1,0.32,0.2879,0.53,0.3582,7,134,141,500.375,0.7662863043060378,0.6424992605699981
16013,2012-11-04,4,1,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,16,71,87,500.40625,0.9546707427019089,0.2976638591246604
16014,2012-11-04,4,1,11,22,0,0,0,1,0.3,0.2879,0.52,0.2836,15,64,79,500.4375,0.2653353029473439,0.9641561994873243
16015,2012-11-04,4,1,11,23,0,0,0,2,0.3,0.303,0.56,0.1642,12,41,53,500.46875,0.6679481906805662,0.7442077764754664
16016,2012-11-05,4,1,11,0,0,1,1,2,0.3,0.2879,0.56,0.194,3,20,23,500.5,0.9871231981976676,0.15996184413793305
16017,2012-11-05,4,1,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,0,8,8,500.53125,0.39874168964369866,0.9170632829527569
16018,2012-11-05,4,1,11,2,0,1,1,2,0.3,0.303,0.56,0.1642,2,4,6,500.5625,0.5562410894771704,0.8310209686748286
16019,2012-11-05,4,1,11,3,0,1,1,2,0.3,0.2879,0.56,0.2239,1,3,4,500.59375,0.9998183761699415,0.019058191753186928
16020,2012-11-05,4,1,11,4,0,1,1,2,0.3,0.2879,0.52,0.2537,5,11,16,500.625,0.5241672587107467,0.8516153385746768
16021,2012-11-05,4,1,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284,1,38,39,500.65625,0.4334008190859453,0.9012012705359618
16022,2012-11-05,4,1,11,6,0,1,1,2,0.3,0.2879,0.49,0.2836,4,135,139,500.6875,0.9925021825453,0.12222691046907797
16023,2012-11-05,4,1,11,7,0,1,1,2,0.3,0.2879,0.49,0.2537,8,453,461,500.71875,0.6391016165308285,0.7691223074047988
16024,2012-11-05,4,1,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,19,629,648,500.75,0.3018860283539755,0.9533440228399519
16025,2012-11-05,4,1,11,9,0,1,1,2,0.3,0.2879,0.52,0.2836,18,239,257,500.78125,0.9653210509888837,0.26106564024727014
16026,2012-11-05,4,1,11,10,0,1,1,1,0.32,0.303,0.49,0.2836,30,112,142,500.8125,0.7412443511507243,0.6712352880228674
16027,2012-11-05,4,1,11,11,0,1,1,1,0.34,0.3182,0.46,0.2239,31,119,150,500.84375,0.1643289867119448,0.9864055880449104
16028,2012-11-05,4,1,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,38,206,244,500.875,0.9188190120336017,0.3946791394608995
16029,2012-11-05,4,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,39,183,222,500.90625,0.8285510750425372,0.5599134897873562
16030,2012-11-05,4,1,11,14,0,1,1,1,0.38,0.3939,0.4,0.1642,31,165,196,500.9375,0.023482899283583825,0.9997242386984708
16031,2012-11-05,4,1,11,15,0,1,1,1,0.38,0.3939,0.4,0.2836,24,207,231,500.96875,0.8539268043053164,0.5203931330147523
16032,2012-11-05,4,1,11,16,0,1,1,1,0.36,0.3333,0.43,0.2836,35,325,360,501.0,0.8992743435339645,0.4373850192468383
16033,2012-11-05,4,1,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,34,604,638,501.03125,0.11783319853360086,0.9930334019172472
16034,2012-11-05,4,1,11,18,0,1,1,1,0.34,0.3182,0.46,0.2239,19,523,542,501.0625,0.7719432457829188,0.6356914544731054
16035,2012-11-05,4,1,11,19,0,1,1,1,0.32,0.3182,0.49,0.1642,11,361,372,501.09375,0.9519986299252953,0.30610228457226646
16036,2012-11-05,4,1,11,20,0,1,1,1,0.32,0.303,0.49,0.2537,13,228,241,501.125,0.25679086408097473,0.9664669948449074
16037,2012-11-05,4,1,11,21,0,1,1,1,0.3,0.2879,0.52,0.2836,8,144,152,501.15625,0.6745092379476498,0.7382664071480435
16038,2012-11-05,4,1,11,22,0,1,1,1,0.28,0.2727,0.56,0.194,4,111,115,501.1875,0.9856686572659286,0.1686929105907579
16039,2012-11-05,4,1,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,0,53,53,501.21875,0.39060885873781886,0.9205567442996323
16040,2012-11-06,4,1,11,0,0,2,1,1,0.24,0.2576,0.6,0.1045,1,18,19,501.25,0.5635749231287966,0.8260649526643598
16041,2012-11-06,4,1,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,0,8,8,501.28125,0.9996105197297156,0.02790714685681378
16042,2012-11-06,4,1,11,2,0,2,1,1,0.24,0.2576,0.65,0.0896,0,2,2,501.3125,0.5166088144312333,0.8562215442582344
16043,2012-11-06,4,1,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,0,4,4,501.34375,0.4413606523917132,0.8973298025365932
16044,2012-11-06,4,1,11,4,0,2,1,1,0.22,0.2576,0.69,0.0896,0,7,7,501.375,0.9935451708446514,0.11343717861121319
16045,2012-11-06,4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.194,1,40,41,501.40625,0.6322688411913269,0.7747490641869642
16046,2012-11-06,4,1,11,6,0,2,1,1,0.22,0.2273,0.69,0.1343,6,143,149,501.4375,0.3103125451961504,0.9506345903100134
16047,2012-11-06,4,1,11,7,0,2,1,1,0.2,0.2121,0.69,0.1642,9,378,387,501.46875,0.9675940086099096,0.25251105817806496
16048,2012-11-06,4,1,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642,20,568,588,501.5,0.7352740027961112,0.6777699763283884
16049,2012-11-06,4,1,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642,25,338,363,501.53125,0.17305353029863788,0.9849124202949106
16050,2012-11-06,4,1,11,10,0,2,1,1,0.3,0.2879,0.49,0.194,41,189,230,501.5625,0.9222764457140632,0.3865309271986326
16051,2012-11-06,4,1,11,11,0,2,1,1,0.32,0.3333,0.45,0.1343,39,177,216,501.59375,0.8235626502357233,0.5672253177853681
16052,2012-11-06,4,1,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,31,217,248,501.625,0.03233084781558823,0.999477221491078
16053,2012-11-06,4,1,11,13,0,2,1,1,0.34,0.3333,0.46,0.1343,46,232,278,501.65625,0.8584995134865917,0.5128143770832536
16054,2012-11-06,4,1,11,14,0,2,1,1,0.36,0.3636,0.4,0.1045,44,196,240,501.6875,0.8953676856313749,0.4453276406502467
16055,2012-11-06,4,1,11,15,0,2,1,1,0.34,0.3182,0.46,0.2537,45,227,272,501.71875,0.10903893680631137,0.9940374793035468
16056,2012-11-06,4,1,11,16,0,2,1,1,0.34,0.3333,0.46,0.1642,33,369,402,501.75,0.7775397076596542,0.6288338437238724
16057,2012-11-06,4,1,11,17,0,2,1,1,0.32,0.303,0.53,0.2239,30,597,627,501.78125,0.9492519307114121,0.3145167277596795
16058,2012-11-06,4,1,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,20,477,497,501.8125,0.248226306366665,0.968702070209186
16059,2012-11-06,4,1,11,19,0,2,1,1,0.3,0.2879,0.56,0.2239,15,356,371,501.84375,0.6810174392973314,0.7322671967068479
16060,2012-11-06,4,1,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,10,218,228,501.875,0.9841368919441931,0.17741076042456871
16061,2012-11-06,4,1,11,21,0,2,1,2,0.3,0.2879,0.56,0.2537,14,137,151,501.90625,0.38244542471737214,0.9239780825932772
16062,2012-11-06,4,1,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,17,136,153,501.9375,0.5708646022571606,0.8210442167689714
16063,2012-11-06,4,1,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,19,186,205,501.96875,0.9993243465934568,0.03675391551332509
16064,2012-11-07,4,1,11,0,0,3,1,2,0.3,0.2879,0.56,0.2836,49,234,283,502.0,0.5090098952920729,0.8607606673720362
16065,2012-11-07,4,1,11,1,0,3,1,2,0.28,0.2727,0.61,0.2537,6,86,92,502.03125,0.44928590632144216,0.8933880312500948
16066,2012-11-07,4,1,11,2,0,3,1,2,0.28,0.2576,0.56,0.2985,6,68,74,502.0625,0.9945103176511373,0.10463855926681162
16067,2012-11-07,4,1,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,2,9,11,502.09375,0.6253865293516889,0.7803151215409382
16068,2012-11-07,4,1,11,4,0,3,1,2,0.28,0.2576,0.52,0.2985,0,9,9,502.125,0.31871474991595605,0.9478506782115048
16069,2012-11-07,4,1,11,5,0,3,1,2,0.28,0.2576,0.52,0.3284,0,27,27,502.15625,0.9697911579392461,0.2439366925717741
16070,2012-11-07,4,1,11,6,0,3,1,2,0.26,0.2424,0.56,0.2836,3,115,118,502.1875,0.7292460477742598,0.6842515632467506
16071,2012-11-07,4,1,11,7,0,3,1,2,0.26,0.2273,0.56,0.2985,5,314,319,502.21875,0.18176451562392582,0.9833420874039713
16072,2012-11-07,4,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,18,583,601,502.25,0.925661621607485,0.37835243131636037
16073,2012-11-07,4,1,11,9,0,3,1,2,0.26,0.2424,0.6,0.2836,17,351,368,502.28125,0.8185097015924053,0.5744927052618785
16074,2012-11-07,4,1,11,10,0,3,1,2,0.28,0.2576,0.56,0.2985,27,151,178,502.3125,0.04117626331584589,0.9991518980311973
16075,2012-11-07,4,1,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,15,132,147,502.34375,0.8630049616255758,0.5051954435756902
16076,2012-11-07,4,1,11,12,0,3,1,2,0.32,0.303,0.53,0.2836,24,188,212,502.375,0.8913908781680422,0.4532353718751511
16077,2012-11-07,4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,23,158,181,502.40625,0.10023613218246259,0.9949636766259862
16078,2012-11-07,4,1,11,14,0,3,1,2,0.32,0.2879,0.53,0.3582,19,142,161,502.4375,0.7830752514690659,0.6219269655969737
16079,2012-11-07,4,1,11,15,0,3,1,2,0.32,0.303,0.53,0.2985,20,178,198,502.46875,0.9464308602564818,0.3229065294387459
16080,2012-11-07,4,1,11,16,0,3,1,2,0.32,0.2879,0.53,0.3582,23,250,273,502.5,0.2396423008136227,0.9708612504682392
16081,2012-11-07,4,1,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,16,501,517,502.53125,0.6874722848301884,0.7262106151732844
16082,2012-11-07,4,1,11,18,0,3,1,2,0.32,0.2879,0.53,0.3582,17,448,465,502.5625,0.9825280222420014,0.18611471062014753
16083,2012-11-07,4,1,11,19,0,3,1,2,0.3,0.2727,0.56,0.2985,17,302,319,502.59375,0.37425202716464395,0.927327029781379
16084,2012-11-07,4,1,11,20,0,3,1,2,0.32,0.303,0.49,0.3284,7,249,256,502.625,0.5781095557362358,0.8159591543493168
16085,2012-11-07,4,1,11,21,0,3,1,2,0.32,0.303,0.49,0.2985,5,121,126,502.65625,0.998959879182032,0.045597804603072674
16086,2012-11-07,4,1,11,22,0,3,1,3,0.3,0.2879,0.56,0.2537,4,56,60,502.6875,0.5013710966473846,0.8652323522884469
16087,2012-11-07,4,1,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,3,37,40,502.71875,0.4571759599535924,0.8893762655032521
16088,2012-11-08,4,1,11,0,0,4,1,3,0.28,0.2727,0.61,0.2239,1,14,15,502.75,0.9953975473481971,0.09583174178315715
16089,2012-11-08,4,1,11,1,0,4,1,3,0.3,0.2727,0.52,0.3582,1,11,12,502.78125,0.618455220221851,0.7858200433816522
16090,2012-11-08,4,1,11,2,0,4,1,2,0.3,0.2879,0.49,0.2239,1,5,6,502.8125,0.32709198422408864,0.9449925046561738
16091,2012-11-08,4,1,11,4,0,4,1,2,0.3,0.2879,0.45,0.2836,1,9,10,502.84375,0.9719123268363715,0.2353432152060266
16092,2012-11-08,4,1,11,5,0,4,1,2,0.3,0.2879,0.42,0.2239,0,35,35,502.875,0.7231609583586325,0.6906795409636977
16093,2012-11-08,4,1,11,6,0,4,1,1,0.3,0.2879,0.39,0.2239,2,122,124,502.90625,0.1904612602064057,0.9816947124032949
16094,2012-11-08,4,1,11,7,0,4,1,1,0.28,0.2576,0.36,0.3881,12,411,423,502.9375,0.928974274494778,0.37014429257642323
16095,2012-11-08,4,1,11,8,0,4,1,1,0.3,0.2879,0.33,0.2836,16,652,668,502.96875,0.8133926249970158,0.5817150828373492
16096,2012-11-08,4,1,11,9,0,4,1,1,0.32,0.2879,0.31,0.3582,22,253,275,503.0,0.050018452770724635,0.9987482938070146
16097,2012-11-08,4,1,11,10,0,4,1,1,0.32,0.303,0.31,0.3284,13,148,161,503.03125,0.8674427957329741,0.49753692941425137
16098,2012-11-08,4,1,11,11,0,4,1,1,0.36,0.3333,0.29,0.3881,16,155,171,503.0625,0.8873442327157386,0.46110759337286683
16099,2012-11-08,4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,33,202,235,503.09375,0.09142547433724339,0.9958119213195884
16100,2012-11-08,4,1,11,13,0,4,1,1,0.44,0.4394,0.18,0.4179,33,195,228,503.125,0.7885494435167365,0.6149713612270454
16101,2012-11-08,4,1,11,14,0,4,1,1,0.44,0.4394,0.18,0.4179,33,149,182,503.15625,0.9435356395835057,0.33127103229190574
16102,2012-11-08,4,1,11,15,0,4,1,1,0.44,0.4394,0.18,0.4179,32,201,233,503.1875,0.2310395199547397,0.9729443664563167
16103,2012-11-08,4,1,11,16,0,4,1,1,0.42,0.4242,0.16,0.3881,18,321,339,503.21875,0.6938732688270778,0.7200971370636227
16104,2012-11-08,4,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,36,556,592,503.25,0.9808421742098071,0.19480407924727425
16105,2012-11-08,4,1,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,16,491,507,503.28125,0.366029308009479,0.9306033234832669
16106,2012-11-08,4,1,11,19,0,4,1,1,0.38,0.3939,0.27,0.3582,14,359,373,503.3125,0.585309215944125,0.8108101638058527
16107,2012-11-08,4,1,11,20,0,4,1,1,0.38,0.3939,0.29,0.4627,10,235,245,503.34375,0.9985171460504464,0.05443812123201439
16108,2012-11-08,4,1,11,21,0,4,1,1,0.36,0.3333,0.37,0.3881,11,222,233,503.375,0.4936930169757354,0.869636248663426
16109,2012-11-08,4,1,11,22,0,4,1,1,0.34,0.303,0.42,0.2985,14,147,161,503.40625,0.4650301951244694,0.8852948196067217
16110,2012-11-08,4,1,11,23,0,4,1,1,0.34,0.303,0.46,0.3582,5,82,87,503.4375,0.996206790423859,0.08701741614983496
16111,2012-11-09,4,1,11,0,0,5,1,1,0.34,0.303,0.49,0.3284,9,46,55,503.46875,0.6114754568505498,0.7912633984138351
16112,2012-11-09,4,1,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,3,17,20,503.5,0.3354435917876065,0.9420602935739462
16113,2012-11-09,4,1,11,2,0,5,1,1,0.32,0.303,0.53,0.2537,1,11,12,503.53125,0.9739573491136193,0.22673129935580447
16114,2012-11-09,4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,3,6,9,503.5625,0.7170192112990121,0.6970534058651049
16115,2012-11-09,4,1,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,0,14,14,503.59375,0.1991430826803971,0.9799704243601174
16116,2012-11-09,4,1,11,5,0,5,1,1,0.3,0.2879,0.56,0.194,2,25,27,503.625,0.9322141448388284,0.3619071540635967
16117,2012-11-09,4,1,11,6,0,5,1,1,0.26,0.2727,0.65,0.1045,5,126,131,503.65625,0.8082118213582328,0.5888918846586426
16118,2012-11-09,4,1,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,9,332,341,503.6875,0.05885672341934398,0.9982664404397951
16119,2012-11-09,4,1,11,8,0,5,1,1,0.32,0.3182,0.57,0.1642,25,668,693,503.71875,0.8718126681168625,0.48983943462215984
16120,2012-11-09,4,1,11,9,0,5,1,1,0.34,0.303,0.53,0.4179,23,304,327,503.75,0.8832280663178481,0.46894368837679734
16121,2012-11-09,4,1,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,34,163,197,503.78125,0.08260765356112058,0.9965821469267477
16122,2012-11-09,4,1,11,11,0,5,1,1,0.4,0.4091,0.47,0.2985,66,185,251,503.8125,0.7939618549149884,0.6079675755662887
16123,2012-11-09,4,1,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,48,214,262,503.84375,0.9405664955249478,0.33960958098369126
16124,2012-11-09,4,1,11,13,0,5,1,1,0.46,0.4545,0.38,0.2985,62,237,299,503.875,0.22241863779390086,0.9749512549670909
16125,2012-11-09,4,1,11,14,0,5,1,1,0.46,0.4545,0.38,0.194,67,207,274,503.90625,0.7002198897887574,0.7139272413518204
16126,2012-11-09,4,1,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239,78,278,356,503.9375,0.9790794799291014,0.20347818551815394
16127,2012-11-09,4,1,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,57,377,434,503.96875,0.35777791147898763,0.9338067070104679
16128,2012-11-09,4,1,11,17,0,5,1,1,0.42,0.4242,0.44,0.1343,61,593,654,504.0,0.592463018807533,0.8055976485476263
16129,2012-11-09,4,1,11,18,0,5,1,1,0.42,0.4242,0.44,0.1045,46,450,496,504.03125,0.9979961818856059,0.06327417278600043
16130,2012-11-09,4,1,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896,30,331,361,504.0625,0.48597625783325143,0.8739720114639765
16131,2012-11-09,4,1,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343,20,235,255,504.09375,0.4728479964766552,0.881144013330405
16132,2012-11-09,4,1,11,21,0,5,1,1,0.34,0.3636,0.76,0,23,176,199,504.125,0.996937983476185,0.07819627294467288
16133,2012-11-09,4,1,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,17,146,163,504.15625,0.6044477860827772,0.7966447601658027
16134,2012-11-09,4,1,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896,20,142,162,504.1875,0.343768918281352,0.9390542746953816
16135,2012-11-10,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,16,106,122,504.21875,0.9759260645491983,0.2181016197406936
16136,2012-11-10,4,1,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,8,68,76,504.25,0.7108212877841495,0.7033726585764357
16137,2012-11-10,4,1,11,2,0,6,0,1,0.32,0.3485,0.81,0,2,42,44,504.28125,0.20780930284932517,0.9781693583675976
16138,2012-11-10,4,1,11,3,0,6,0,1,0.3,0.3333,0.81,0,9,11,20,504.3125,0.9353809788048315,0.3536416611347076
16139,2012-11-10,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,2,4,6,504.34375,0.8029676965775708,0.5960225484433539
16140,2012-11-10,4,1,11,5,0,6,0,1,0.28,0.3182,0.87,0,1,9,10,504.375,0.06769038280785096,0.9977063756814059
16141,2012-11-10,4,1,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,5,11,16,504.40625,0.8761142364099287,0.48210356227666223
16142,2012-11-10,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,14,57,71,504.4375,0.879042701464527,0.4767430429507561
16143,2012-11-10,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0,16,130,146,504.46875,0.07378336070575667,0.9972742931024364
16144,2012-11-10,4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194,43,216,259,504.5,0.7993120616164849,0.6009161573417747
16145,2012-11-10,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0,86,264,350,504.53125,0.9375236607049635,0.3479215222120709
16146,2012-11-10,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,143,323,466,504.5625,0.21378032975317746,0.9768817587664449
16147,2012-11-10,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0,258,348,606,504.59375,0.7065116504751774,0.707701411431997
16148,2012-11-10,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0,268,383,651,504.625,0.9772400775020644,0.21213634984075477
16149,2012-11-10,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0,280,347,627,504.65625,0.3494984840470726,0.9369369293868174
16150,2012-11-10,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0,216,351,567,504.6875,0.5995704038459593,0.800322016960669
16151,2012-11-10,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0,227,378,605,504.71875,0.9973970275035997,0.07210526698503772
16152,2012-11-10,4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,183,318,501,504.75,0.4782214238064873,0.8782393009951764
16153,2012-11-10,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,103,256,359,504.78125,0.48062875150721973,0.8769241718783963
16154,2012-11-10,4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,55,228,283,504.8125,0.9975910692182393,0.06936900327963644
16155,2012-11-10,4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0,39,153,192,504.84375,0.5973727585169355,0.8019637070228721
16156,2012-11-10,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0,51,169,220,504.875,0.35206731143921594,0.9359746835336745
16157,2012-11-10,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,39,154,193,504.90625,0.9778183188997452,0.20945485247202125
16158,2012-11-10,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,26,120,146,504.9375,0.7045676734040647,0.7096368040018662
16159,2012-11-11,4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,14,110,124,504.96875,0.21645924173901213,0.9762916555342322
16160,2012-11-11,4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,26,82,108,505.0,0.9384745282801794,0.3453484613680722
16161,2012-11-11,4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045,12,58,70,505.03125,0.7976606615175791,0.6031065155238651
16162,2012-11-11,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0,9,39,48,505.0625,0.076518738843672,0.9970681434113587
16163,2012-11-11,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,5,6,11,505.09375,0.8803471635962951,0.47432991846177924
16164,2012-11-11,4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343,0,12,12,505.125,0.8747884660674373,0.48450504603706673
16165,2012-11-11,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,3,16,19,505.15625,0.06495328712988348,0.9978883056189319
16166,2012-11-11,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896,12,56,68,505.1875,0.8045996444474545,0.593817659012453
16167,2012-11-11,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,32,87,119,505.21875,0.9344073735211735,0.3562062047596338
16168,2012-11-11,4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0,94,179,273,505.25,0.20512527261990984,0.9787357266047907
16169,2012-11-11,4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045,133,272,405,505.28125,0.7127480579444373,0.7014201350805613
16170,2012-11-11,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,180,324,504,505.3125,0.9753241110407458,0.22077789387205202
16171,2012-11-11,4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,195,390,585,505.34375,0.3411916743837796,0.9399937453681236
16172,2012-11-11,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,262,424,686,505.375,0.6066308142156105,0.7949836823760004
16173,2012-11-11,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,292,362,654,505.40625,0.9967197298465025,0.08093071193752809
16174,2012-11-11,4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,304,420,724,505.4375,0.47042912246505864,0.8824377829267935
16175,2012-11-11,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,260,393,653,505.46875,0.48837185061570915,0.872635625863503
16176,2012-11-11,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,151,342,493,505.5,0.9981659964825753,0.06053629874668221
16177,2012-11-11,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,102,303,405,505.53125,0.5902509284617006,0.807219822260393
16178,2012-11-11,4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343,69,208,277,505.5625,0.3603381211052409,0.9328217613662027
16179,2012-11-11,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,54,146,200,505.59375,0.9796339639124099,0.20079167499988476
16180,2012-11-11,4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239,44,127,171,505.625,0.6982588581120011,0.715845351363075
16181,2012-11-11,4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194,21,113,134,505.65625,0.22509222165087303,0.974337462972801
16182,2012-11-11,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,16,93,109,505.6875,0.9414945508938993,0.3370282045127601
16183,2012-11-12,4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045,6,43,49,505.71875,0.7922911319696518,0.6101432308911144
16184,2012-11-12,4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642,4,26,30,505.75,0.08534109984973637,0.9963517936333719
16185,2012-11-12,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,6,14,20,505.78125,0.8845111180379233,0.46651911222082104
16186,2012-11-12,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,1,3,4,505.8125,0.8704656934340561,0.49222908950443783
16187,2012-11-12,4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,1,3,4,505.84375,0.05611812464513619,0.9984241363700664
