instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2,feature3,feature4
14679,2012-09-08,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28,187,215,458.71875,0.09154554609810052,0.9958008902333843,9.594173179957233,121.15692303785202
14680,2012-09-08,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194,458.75,0.788475286128504,0.6150664380085892,9.594241302168507,121.16104984688768
14681,2012-09-08,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26,155,181,458.78125,0.9435755765286445,0.3311572607970964,9.59430941973946,121.16517651536682
14682,2012-09-08,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18,176,194,458.8125,0.23115683339006785,0.9729165012358854,9.594377532670727,121.16930304330384
14683,2012-09-08,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133,458.84375,0.6937864363329824,0.7201807972727269,9.594445640962938,121.17342943071307
14684,2012-09-09,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18,106,124,458.875,0.9808656560515673,0.1946858104190661,9.594513744616725,121.17755567760888
14685,2012-09-09,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20,104,124,458.90625,0.3661415150900724,0.9305591818511847,9.59458184363272,121.18168178400562
14686,2012-09-09,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15,81,96,458.9375,0.5852114462971264,0.8108807329828632,9.594649938011555,121.18580774991764
14687,2012-09-09,3,1,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,14,32,46,458.96875,0.9985237027996053,0.05431772222180815,9.594718027753862,121.1899335753593
14688,2012-09-09,3,1,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,12,16,28,459.0,0.4937978718761131,0.8695767141147592,9.594786112860271,121.19405926034493
14689,2012-09-09,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16,39,55,459.03125,0.464923445184717,0.8853508853090809,9.594854193331415,121.19818480488888
14690,2012-09-09,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11,24,35,459.0625,0.9961962908470376,0.08713753555503141,9.594922269167922,121.2023102090055
14691,2012-09-09,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70,459.09375,0.6115708608991678,0.79118966253298,9.594990340370426,121.20643547270912
14692,2012-09-09,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170,459.125,0.3353299981558703,0.9421007336462403,9.595058406939557,121.21056059601408
14693,2012-09-09,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,85,214,299,459.15625,0.9739300033599193,0.2268487349652794,9.595126468875947,121.2146855789347
14694,2012-09-09,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,172,323,495,459.1875,0.7171032549831886,0.6969669444762183,9.595194526180222,121.21881042148533
14695,2012-09-09,3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,194,391,585,459.21875,0.19902491893398855,0.9799944293940243,9.595262578853017,121.22293512368029
14696,2012-09-09,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0,247,510,757,459.25,0.9321705002336959,0.36201955540282804,9.595330626894961,121.2270596855339
14697,2012-09-09,3,1,9,13,0,0,0,1,0.68,0.6364,0.39,0,238,491,729,459.28125,0.8082828225430577,0.5887944282870108,9.595398670306684,121.2311841070605
14698,2012-09-09,3,1,9,14,0,0,0,1,0.72,0.6515,0.3,0.2836,232,415,647,459.3125,0.0587363546064509,0.998273529974398,9.595466709088816,121.23530838827442
14699,2012-09-09,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,284,412,696,459.34375,0.871753598207366,0.48994455197757864,9.595534743241988,121.23943252918994
14700,2012-09-09,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,228,473,701,459.375,0.8832846039141243,0.4688371876123612,9.595602772766828,121.2435565298214
14701,2012-09-09,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,213,458,671,459.40625,0.08272781825788975,0.9965721790649634,9.595670797663967,121.24768039018313
14702,2012-09-09,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,156,404,560,459.4375,0.793888541985768,0.6080633050133115,9.595738817934032,121.25180411028943
14703,2012-09-09,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496,459.46875,0.9406074379323015,0.33949616743997507,9.595806833577658,121.25592769015459
14704,2012-09-09,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356,459.5,0.22253619327732327,0.9749244292157407,9.595874844595468,121.26005112979294
14705,2012-09-09,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206,459.53125,0.7001338011985899,0.7140116668649142,9.595942850988095,121.26417442921878
14706,2012-09-09,3,1,9,22,0,0,0,1,0.58,0.5455,0.49,0.2537,64,125,189,459.5625,0.979104007684971,0.20336012916800633,9.596010852756168,121.26829758844642
14707,2012-09-09,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,22,70,92,459.59375,0.3578905048752633,0.9337635602871474,9.596078849900314,121.27242060749015
14708,2012-09-10,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6,35,41,459.625,0.592365877620136,0.8056690803495725,9.596146842421163,121.27654348636426
14709,2012-09-10,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.194,7,11,18,459.65625,0.9980038040667909,0.06315383652807224,9.596214830319344,121.28066622508305
14710,2012-09-10,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,11,6,17,459.6875,0.48608163558478834,0.8739134073506465,9.596282813595483,121.28478882366082
14711,2012-09-10,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,5,7,12,459.71875,0.472741746973555,0.8812010217132021,9.596350792250211,121.28891128211185
14712,2012-09-10,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5,459.75,0.9969285475246772,0.07831648057936103,9.596418766284158,121.29303360045044
14713,2012-09-10,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40,459.78125,0.6045438390531618,0.7965718716241899,9.596486735697948,121.29715577869086
14714,2012-09-10,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180,459.8125,0.34365568704707544,0.93909571863586,9.59655470049221,121.30127781684742
14715,2012-09-10,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447,459.84375,0.9758997593256311,0.21821929279551608,9.596622660667574,121.30539971493437
14716,2012-09-10,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,33,697,730,459.875,0.7109060934725268,0.703286944471196,9.596690616224665,121.309521472966
14717,2012-09-10,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,40,321,361,459.90625,0.20769135620779622,0.9781944083650072,9.596758567164112,121.31364309095659
14718,2012-09-10,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,42,168,210,459.9375,0.9353383308084336,0.3537544443826721,9.596826513486544,121.31776456892041
14719,2012-09-10,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,69,167,236,459.96875,0.803039557597511,0.5959257243428865,9.596894455192587,121.32188590687173
14720,2012-09-10,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332,460.0,0.06757008146190176,0.997714530359878,9.596962392282867,121.32600710482481
14721,2012-09-10,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323,460.03125,0.8760560992406381,0.4822091983602939,9.597030324758013,121.33012816279393
14722,2012-09-10,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,107,233,340,460.0625,0.8791001795172274,0.47663704679009006,9.59709825261865,121.33424908079334
14723,2012-09-10,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,115,231,346,460.09375,0.07390360892386903,0.997265389246026,9.597166175865409,121.33836985883731
14724,2012-09-10,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488,460.125,0.7992395988901401,0.6010125319541415,9.597234094498912,121.3424904969401
14725,2012-09-10,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,127,744,871,460.15625,0.9375656053668086,0.3478084755050827,9.597302008519787,121.34661099511597
14726,2012-09-10,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,111,857,968,460.1875,0.2138981180745499,0.9768559745858987,9.597369917928662,121.35073135337916
14727,2012-09-10,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633,460.21875,0.7064263125337388,0.7077865956345771,9.597437822726162,121.35485157174394
14728,2012-09-10,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,34,356,390,460.25,0.9772656492503623,0.2120185152180534,9.597505722912913,121.35897165022452
14729,2012-09-10,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,29,256,285,460.28125,0.349611454937652,0.9368947809526842,9.597573618489543,121.36309158883519
14730,2012-09-10,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,15,144,159,460.3125,0.5994738987289051,0.8003943057910685,9.597641509456675,121.36721138759019
14731,2012-09-10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0,7,86,93,460.34375,0.9974057145196341,0.07198500290739775,9.597709395814938,121.37133104650373
14732,2012-09-11,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5,27,32,460.375,0.47832731615313057,0.878181631908652,9.597777277564957,121.37545056559007
14733,2012-09-11,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0,0,10,10,460.40625,0.48052301076512394,0.8769821184751834,9.597845154707354,121.37956994486346
14734,2012-09-11,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6,460.4375,0.9975826976313253,0.06948928972588338,9.59791302724276,121.38368918433811
14735,2012-09-11,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8,460.46875,0.5974694528836046,0.8018916715311153,9.597980895171796,121.38780828402827
14736,2012-09-11,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,1,8,9,460.5,0.3519544514737505,0.9360171280953204,9.598048758495088,121.39192724394815
14737,2012-09-11,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44,460.53125,0.9777930562672519,0.20957275375283568,9.598116617213263,121.39604606411199
14738,2012-09-11,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11,200,211,460.5625,0.7046532344523533,0.7095518438957346,9.598184471326945,121.40016474453401
14739,2012-09-11,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596,460.59375,0.21634152144315316,0.976317748532547,9.598252320836758,121.40428328522844
14740,2012-09-11,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750,460.625,0.9384328802338678,0.34546161768851696,9.598320165743328,121.40840168620952
14741,2012-09-11,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0,35,323,358,460.65625,0.797733376742524,0.6030103312804601,9.598388006047278,121.41251994749142
14742,2012-09-11,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0,54,142,196,460.6875,0.07639851438994155,0.9970773625948038,9.598455841749233,121.41663806908838
14743,2012-09-11,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247,460.71875,0.8802899637220953,0.4744360649973314,9.59852367284982,121.4207560510146
14744,2012-09-11,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0,62,254,316,460.75,0.8748468800733168,0.48439956278467433,9.59859149934966,121.42487389328431
14745,2012-09-11,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328,460.78125,0.06507360944822657,0.9978804664654879,9.598659321249377,121.42899159591173
14746,2012-09-11,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255,460.8125,0.8045280376012377,0.5939146712394816,9.598727138549595,121.43310915891102
14747,2012-09-11,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,460.84375,0.9344503171512628,0.3560935337462678,9.598794951250941,121.43722658229642
14748,2012-09-11,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536,460.875,0.20524328455084587,0.978710986015167,9.598862759354034,121.44134386608212
14749,2012-09-11,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0,168,802,970,460.90625,0.7126634773377173,0.701506071298683,9.598930562859502,121.4454610102823
14750,2012-09-11,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,460.9375,0.9753507247779967,0.22066029020881095,9.598998361767967,121.4495780149112
14751,2012-09-11,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,460.96875,0.3413050139177085,0.9399525985253899,9.599066156080049,121.45369487998296
14752,2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,461.0,0.6065349527298058,0.7950568225712249,9.599133945796375,121.45781160551181
14753,2012-09-11,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,461.03125,0.9967294810167829,0.08081052946253135,9.599201730917567,121.46192819151193
14754,2012-09-11,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,461.0625,0.47053552111043817,0.8823810533852868,9.599269511444248,121.4660446379975
14755,2012-09-11,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,461.09375,0.4882666269191099,0.8726945061343258,9.59933728737704,121.4701609449827
14756,2012-09-12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,461.125,0.9981586899161458,0.0606566545803804,9.599405058716567,121.47427711248172
14757,2012-09-12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,461.15625,0.5903482566489201,0.8071486454622722,9.59947282546345,121.47839314050874
14758,2012-09-12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,461.1875,0.36022564125085,0.9328652032236029,9.599540587618312,121.48250902907793
14759,2012-09-12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,461.21875,0.9796097458502472,0.20090979526945463,9.599608345181776,121.48662477820346
14760,2012-09-12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,461.25,0.6983451678167317,0.7157611519124385,9.599676098154463,121.49074038789952
14761,2012-09-12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,461.28125,0.22497473692374087,0.9743645969277074,9.599743846536997,121.49485585818027
14762,2012-09-12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,461.3125,0.9414539060606824,0.3371417250402031,9.599811590329997,121.49897118905987
14763,2012-09-12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0,24,533,557,461.34375,0.7923646957025664,0.6100476940405392,9.599879329534089,121.50308638055249
14764,2012-09-12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,461.375,0.08522096170747531,0.9963620765994925,9.59994706414989,121.50720143267229
14765,2012-09-12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,461.40625,0.8844548599402652,0.4666257608920086,9.600014794178023,121.51131634543344
14766,2012-09-12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,461.4375,0.8705250388165403,0.4921241274246376,9.60008251961911,121.51543111885009
14767,2012-09-12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,461.46875,0.05623851163679198,0.9984173625337645,9.600150240473774,121.51954575293638
14768,2012-09-12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,461.5,0.8097534437846384,0.586770278966921,9.600217956742634,121.5236602477065
14769,2012-09-12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,461.53125,0.9312618173598064,0.36435069305232637,9.600285668426311,121.52777460317456
14770,2012-09-12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,461.5625,0.1965723707882771,0.9804893181685745,9.600353375525426,121.53188881935473
14771,2012-09-12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,461.59375,0.7188448069460603,0.6951705859187954,9.6004210780406,121.53600289626115
14772,2012-09-12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,461.625,0.9733593842968653,0.22928477708131267,9.600488775972455,121.54011683390797
14773,2012-09-12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,461.65625,0.33297183260191787,0.9429367734337867,9.600556469321608,121.54423063230932
14774,2012-09-12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,461.6875,0.6135484864089524,0.7896570488669645,9.600624158088683,121.54834429147935
14775,2012-09-12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,461.71875,0.9959751565392458,0.08962972473808431,9.6006918422743,121.55245781143218
14776,2012-09-12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,461.75,0.46270686092211943,0.8865113427675917,9.600759521879075,121.55657119218195
14777,2012-09-12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,461.78125,0.4959719887447863,0.8683385206130968,9.600827196903634,121.56068443374281
14778,2012-09-12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,461.8125,0.9986564792517496,0.0518192671551791,9.600894867348593,121.56479753612885
14779,2012-09-12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,461.84375,0.5831808082749703,0.812342381548416,9.600962533214572,121.56891049935423
14780,2012-09-13,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,461.875,0.36846860835372564,0.9296401909652298,9.601030194502194,121.57302332343306
14781,2012-09-13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,461.90625,0.9813496857420553,0.19223109606400673,9.601097851212073,121.57713600837947
14782,2012-09-13,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0,0,9,9,461.9375,0.6919823877850878,0.7219143820393443,9.601165503344832,121.58124855420756
14783,2012-09-13,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0,2,9,11,461.96875,0.23359032626120685,0.9723351065744684,9.60123315090109,121.58536096093148
14784,2012-09-13,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0,0,6,6,462.0,0.9444011715999301,0.3287954182781131,9.601300793881466,121.58947322856531
14785,2012-09-13,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0,3,54,57,462.03125,0.786933935098823,0.6170372612653805,9.601368432286577,121.59358535712317
14786,2012-09-13,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0,9,186,195,462.0625,0.09403673220036393,0.9955687284146068,9.601436066117046,121.59769734661919
14787,2012-09-13,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0,22,549,571,462.09375,0.8885504615871458,0.4587788979598671,9.601503695373488,121.60180919706745
14788,2012-09-13,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0,33,725,758,462.125,0.8661349943511056,0.4998101355118864,9.601571320056523,121.60592090848209
14789,2012-09-13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,462.15625,0.04739900769483528,0.9988760353865463,9.601638940166769,121.61003248087717
14790,2012-09-13,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,462.1875,0.8149154080443433,0.5795799148796666,9.601706555704846,121.61414391426682
14791,2012-09-13,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,462.21875,0.9280003558025045,0.3725793064978583,9.60177416667137,121.61825520866512
14792,2012-09-13,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,462.25,0.18788605612875134,0.982190831718757,9.60184177306696,121.62236636408618
14793,2012-09-13,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0,60,223,283,462.28125,0.7249698170688343,0.6887806358625225,9.601909374892236,121.62647738054407
14794,2012-09-13,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,462.3125,0.9712917838229406,0.2378913001310682,9.601976972147813,121.63058825805291
14795,2012-09-13,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,462.34375,0.32461256387179266,0.9458470718760942,9.60204456483431,121.63469899662678
14796,2012-09-13,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,462.375,0.6205139502755439,0.7841954077354953,9.602112152952344,121.63880959627976
14797,2012-09-13,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,462.40625,0.9951428001862418,0.09844189777470591,9.602179736502535,121.64292005702592
14798,2012-09-13,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,462.4375,0.4548419489418638,0.890572176458914,9.602247315485496,121.64703037887936
14799,2012-09-13,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,462.46875,0.5036384925485464,0.8639145031908121,9.602314889901848,121.65114056185416
14800,2012-09-13,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,462.5,0.9990760266377309,0.04297781983493433,9.602382459752207,121.6552506059644
14801,2012-09-13,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,462.53125,0.5759676693113435,0.8174724728748112,9.60245002503719,121.65936051122412
14802,2012-09-13,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,462.5625,0.3766827069688967,0.9263423439909159,9.602517585757411,121.66347027764743
14803,2012-09-13,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,462.59375,0.9830127396232389,0.18353733608836748,9.602585141913492,121.66757990524839
14804,2012-09-14,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,462.625,0.6855653928634896,0.7280110521880345,9.602652693506046,121.67168939404104
14805,2012-09-14,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,462.65625,0.24218761444815776,0.9702294364777387,9.602720240535692,121.67579874403948
14806,2012-09-14,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0,7,23,30,462.6875,0.947274445941577,0.3204233513121016,9.602787783003043,121.67990795525776
14807,2012-09-14,3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0,5,9,14,462.71875,0.7814415204162392,0.6239784853418877,9.602855320908718,121.68401702770993
14808,2012-09-14,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0,1,11,12,462.75,0.10284513517757889,0.9946973801967639,9.602922854253334,121.68812596141005
14809,2012-09-14,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0,1,40,41,462.78125,0.892576447783772,0.4508960909807307,9.602990383037504,121.69223475637219
14810,2012-09-14,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0,8,144,152,462.8125,0.8616770906247515,0.5074569848691254,9.603057907261844,121.69634341261039
14811,2012-09-14,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0,17,437,454,462.84375,0.038555790172834524,0.9992564490880949,9.603125426926972,121.7004519301387
14812,2012-09-14,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,462.875,0.8200135259548502,0.5723441423226887,9.603192942033504,121.70456030897117
14813,2012-09-14,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,462.90625,0.9246661880057729,0.38077872939395196,9.603260452582052,121.70866854912184
14814,2012-09-14,3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0,75,171,246,462.9375,0.17918502112079362,0.9838153933568741,9.603327958573235,121.71277665060477
14815,2012-09-14,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,462.96875,0.7310380278285807,0.6823367217646279,9.603395460007665,121.71688461343398
14816,2012-09-14,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,463.0,0.9691480853469525,0.24647918506100258,9.603462956885961,121.72099243762351
14817,2012-09-14,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,463.03125,0.3162278626527215,0.9486832658385471,9.603530449208735,121.72510012318742
14818,2012-09-14,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,463.0625,0.6274307986049149,0.7786723270811662,9.603597936976602,121.72920767013971
