instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature0,feature1,feature2,feature3
12272,2012-05-31,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,62,230,292,383.5,0.5905185603228071,0.8070240578286865,9.415075523607037
12273,2012-05-31,2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,77,216,293,383.53125,0.3600287889044228,0.932941193838076,9.415157006597509
12274,2012-05-31,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,61,193,254,383.5625,0.9795673299707539,0.20111649871148865,9.415238482949043
12275,2012-05-31,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,81,209,290,383.59375,0.6984961853681676,0.7156137778341879,9.41531995266272
12276,2012-05-31,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,103,384,487,383.625,0.22476913078171284,0.9744120472611334,9.415401415739627
12277,2012-05-31,2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,85,742,827,383.65625,0.9413827446668415,0.33734037416758234,9.41548287218084
12278,2012-05-31,2,1,5,18,0,4,1,1,0.74,0.6515,0.3,0.194,85,700,785,383.6875,0.7924934045142324,0.6098804832108019,9.415564321987441
12279,2012-05-31,2,1,5,19,0,4,1,1,0.72,0.6515,0.34,0.1642,104,487,591,383.71875,0.08501071697817705,0.9963800369331254,9.415645765160512
12280,2012-05-31,2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,88,391,479,383.75,0.8843563773278582,0.46681237974109785,9.415727201701133
12281,2012-05-31,2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,41,318,359,383.78125,0.8706288627806957,0.4919404265693077,9.415808631610384
12282,2012-05-31,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,43,221,264,383.8125,0.05644918690367407,0.9984054733914043,9.415890054889344
12283,2012-05-31,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,26,114,140,383.84375,0.8096296110838224,0.586941132360187,9.415971471539095
12284,2012-06-01,2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,10,76,86,383.875,0.9313386784391029,0.36415417894527224,9.416052881560713
12285,2012-06-01,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,0,34,34,383.90625,0.19677925992584397,0.9804478175114865,9.41613428495528
12286,2012-06-01,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,3,13,16,383.9375,0.7186981026691839,0.6953222542244102,9.416215681723873
12287,2012-06-01,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,0,4,4,383.96875,0.9734077441162781,0.22907938295372315,9.416297071867572
12288,2012-06-01,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,1,5,6,384.0,0.33317079472267447,0.9428664918979046,9.416378455387454
12289,2012-06-01,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,4,41,45,384.03125,0.6133818468431147,0.78978649644276,9.416459832284596
12290,2012-06-01,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,5,136,141,384.0625,0.9959940471766605,0.08941956155481957,9.416541202560081
12291,2012-06-01,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.194,33,369,402,384.09375,0.46289391379786604,0.8864136870383341,9.416622566214981
12292,2012-06-01,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,19,675,694,384.125,0.49578874918203064,0.8684431565649634,9.416703923250376
12293,2012-06-01,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,24,274,298,384.15625,0.9986455226109299,0.052029992976577066,9.41678527366734
12294,2012-06-01,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155,204,384.1875,0.5833522080411271,0.812219306205868,9.416866617466955
12295,2012-06-01,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,42,193,235,384.21875,0.36827243633514645,0.9297179210038793,9.416947954650293
12296,2012-06-01,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,72,238,310,384.25,0.9813091011202417,0.19243816684478993,9.417029285218431
12297,2012-06-01,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,76,240,316,384.28125,0.6921347038741698,0.7217683504373237,9.417110609172447
12298,2012-06-01,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,55,199,254,384.3125,0.23338514817108977,0.972384374932649,9.417191926513414
12299,2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258,384.34375,0.9443317712986042,0.3289946894951962,9.41727323724241
12300,2012-06-01,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,36,186,222,384.375,0.7870641189032715,0.6168711962273947,9.417354541360508
12301,2012-06-01,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,25,202,227,384.40625,0.09382665467957767,0.9955885489857943,9.417435838868785
12302,2012-06-01,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,10,100,110,384.4375,0.8884536346538106,0.4589663811984854,9.417517129768314
12303,2012-06-01,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,4,41,45,384.46875,0.8662404402411895,0.4996273608307998,9.41759841406017
12304,2012-06-01,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,1,38,39,384.5,0.04760977994328383,0.9988660114618737,9.417679691745425
12305,2012-06-01,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,12,73,85,384.53125,0.8147930924707276,0.5797518576615244,9.417760962825156
12306,2012-06-01,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,1,22,23,384.5625,0.9280789532780168,0.3723834804101555,9.417842227300435
12307,2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73,384.59375,0.18809330449687642,0.9821511639271449,9.417923485172336
12308,2012-06-02,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,5,81,86,384.625,0.724824461001976,0.6889335967516718,9.418004736441933
12309,2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61,76,384.65625,0.9713419597548746,0.23768634209722603,9.418085981110297
12310,2012-06-02,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0,3,38,41,384.6875,0.32481214028209715,0.9457785541686612,9.4181672191785
12311,2012-06-02,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,8,18,26,384.71875,0.6203484630181091,0.7843263252186998,9.418248450647615
12312,2012-06-02,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,2,11,13,384.75,0.9951635503029787,0.09823191003116523,9.418329675518715
12313,2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12,384.78125,0.4550298588711385,0.8904761802180403,9.418410893792872
12314,2012-06-02,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.194,5,31,36,384.8125,0.5034561863291179,0.8640207569537554,9.418492105471156
12315,2012-06-02,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,9,77,86,384.84375,0.9990669356255429,0.04318863438205881,9.418573310554638
12316,2012-06-02,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,30,180,210,384.875,0.5761401517410764,0.8173509194659107,9.41865450904439
12317,2012-06-02,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,89,243,332,384.90625,0.376487230647696,0.9264218073638102,9.418735700941484
12318,2012-06-02,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,145,348,493,384.9375,0.982973989438797,0.1837447579844817,9.418816886246988
12319,2012-06-02,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,179,357,536,384.96875,0.6857189955566769,0.7278663745034126,9.418898064961974
12320,2012-06-02,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,250,418,668,385.0,0.24198288048508268,0.9702805190006353,9.41897923708751
12321,2012-06-02,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537,279,400,679,385.03125,0.9472068121700862,0.32062322900654455,9.419060402624668
12322,2012-06-02,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985,259,388,647,385.0625,0.7815731690139323,0.623813579106386,9.419141561574516
12323,2012-06-02,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,297,405,702,385.09375,0.10263524132429241,0.9947190594526196,9.419222713938122
12324,2012-06-02,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537,275,369,644,385.125,0.8924812841156285,0.45108442392008913,9.419303859716559
12325,2012-06-02,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0,248,338,586,385.15625,0.8617841501793725,0.5072751506821684,9.41938499891089
12326,2012-06-02,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0,171,341,512,385.1875,0.038766642889431775,0.9992482911664564,9.419466131522189
12327,2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369,554,385.21875,0.8198927370915191,0.5725171610219009,9.41954725755152
12328,2012-06-02,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,139,260,399,385.25,0.9247465157196082,0.38058360666802826,9.419628376999952
12329,2012-06-02,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220,316,385.28125,0.17939261248214536,0.9837775615385984,9.419709489868552
12330,2012-06-02,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,52,176,228,385.3125,0.7308940313599827,0.6824909632532526,9.41979059615839
12331,2012-06-02,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,53,185,238,385.34375,0.9692000734602635,0.246274679178798,9.41987169587053
12332,2012-06-03,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169,385.375,0.31642803771631883,0.9486165173277344,9.419952789006041
12333,2012-06-03,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,21,100,121,385.40625,0.6272664766213479,0.7788047042147601,9.420033875565988
12334,2012-06-03,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,22,67,89,385.4375,0.9942550851409145,0.10703656231135569,9.420114955551439
12335,2012-06-03,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,16,34,50,385.46875,0.44713015362417147,0.8944689070728087,9.420196028963456
12336,2012-06-03,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,1,12,13,385.5,0.5110841790882837,0.8595306637262309,9.42027709580311
12337,2012-06-03,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0,1,11,12,385.53125,0.9994100745324215,0.03434389207850167,9.420358156071465
12338,2012-06-03,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,6,16,22,385.5625,0.5688829564671496,0.8224184955612289,9.420439209769585
12339,2012-06-03,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,6,29,35,385.59375,0.3846725282358505,0.9230531111591785,9.420520256898534
12340,2012-06-03,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,30,110,140,385.625,0.9845618644870638,0.17503695323489996,9.42060129745938
12341,2012-06-03,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,70,230,300,385.65625,0.6792495630685405,0.7339073722692782,9.420682331453184
12342,2012-06-03,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,127,277,404,385.6875,0.2505616541153462,0.9681006442963364,9.420763358881013
12343,2012-06-03,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,199,312,511,385.71875,0.9500076420298541,0.3122266485822064,9.42084437974393
12344,2012-06-03,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985,276,408,684,385.75,0.7760209850468226,0.6307070879314415,9.420925394042996
12345,2012-06-03,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836,265,421,686,385.78125,0.11143578678412723,0.9937716364556811,9.42100640177928
12346,2012-06-03,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284,267,411,678,385.8125,0.8964390101582113,0.44316712543527687,9.421087402953841
12347,2012-06-03,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0,236,408,644,385.84375,0.8572603417331413,0.5148831969404107,9.421168397567744
12348,2012-06-03,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985,226,436,662,385.875,0.02992046857724013,0.9995522825546037,9.42124938562205
12349,2012-06-03,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537,192,386,578,385.90625,0.8249281454032652,0.5652376092596187,9.421330367117822
12350,2012-06-03,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,153,343,496,385.9375,0.9213416268510646,0.38875391526187064,9.421411342056123
12351,2012-06-03,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,116,337,453,385.96875,0.1706778655566015,0.9853268829221309,9.421492310438014
12352,2012-06-03,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194,84,230,314,386.0,0.7369063382092963,0.6759948584915171,9.421573272264558
12353,2012-06-03,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,66,180,246,386.03125,0.9669822530432616,0.25484372132618394,9.421654227536814
12354,2012-06-03,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,61,165,226,386.0625,0.30801914389639007,0.9513801590286267,9.421735176255844
12355,2012-06-03,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,26,82,108,386.09375,0.6341353456457618,0.7732220660345449,9.42181611842271
12356,2012-06-04,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0,11,38,49,386.125,0.9932687228661798,0.11583282857544339,9.421897054038473
12357,2012-06-04,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,4,10,14,386.15625,0.4391954169768366,0.898391554783627,9.42197798310419
12358,2012-06-04,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,1,10,11,386.1875,0.5186721298275719,0.8549732286686703,9.422058905620926
12359,2012-06-04,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,0,5,5,386.21875,0.9996749124475891,0.025496459026794708,9.422139821589736
12360,2012-06-04,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6,8,386.25,0.5615811908003542,0.8274216374613708,9.422220731011683
12361,2012-06-04,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0,2,33,35,386.28125,0.3928276878043749,0.9196120963179358,9.422301633887823
12362,2012-06-04,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0,4,135,139,386.3125,0.9860726018594611,0.16631543482825828,9.422382530219219
12363,2012-06-04,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,13,504,517,386.34375,0.6727269132717509,0.7398908704395953,9.422463420006927
12364,2012-06-04,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239,22,643,665,386.375,0.25912079693889495,0.9658449216068551,9.422544303252007
12365,2012-06-04,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,38,244,282,386.40625,0.9527340414407008,0.3038056060708375,9.422625179955517
12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187,386.4375,0.77040800200007,0.6375511826153726,9.422706050118514
12367,2012-06-04,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,71,168,239,386.46875,0.12022760156089247,0.992746354222928,9.422786913742057
12368,2012-06-04,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,62,220,282,386.5,0.9003265027047622,0.43521510604230146,9.422867770827203
12369,2012-06-04,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,85,189,274,386.53125,0.8526693693302695,0.5224509035363232,9.42294862137501
12370,2012-06-04,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,84,186,270,386.5625,0.021071950079791846,0.9997779618094383,9.423029465386534
12371,2012-06-04,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,77,215,292,386.59375,0.8298989228957697,0.5579137727072537,9.423110302862831
12372,2012-06-04,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,73,375,448,386.625,0.9178645534359317,0.3968937660707936,9.423191133804961
12373,2012-06-04,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,101,733,834,386.65625,0.16194974649635865,0.9867990066927333,9.423271958213975
12374,2012-06-04,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881,103,719,822,386.6875,0.7428609105024451,0.6694457914181537,9.423352776090933
12375,2012-06-04,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179,91,554,645,386.71875,0.9646886722639124,0.26339279717883296,9.423433587436891
12376,2012-06-04,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,71,390,461,386.75,0.2995861176356868,0.9540692627477192,9.423514392252901
12377,2012-06-04,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,40,225,265,386.78125,0.6409545319346217,0.7675788480621845,9.423595190540022
12378,2012-06-04,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,41,127,168,386.8125,0.9922045407575074,0.12462001966050171,9.423675982299306
12379,2012-06-04,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,8,78,86,386.84375,0.43122627059361807,0.9022438160219884,9.42375676753181
12380,2012-06-05,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,6,28,34,386.875,0.526219444052207,0.8503488088433983,9.423837546238587
12381,2012-06-05,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,2,18,20,386.90625,0.999861428621734,0.016647028398639616,9.423918318420691
12382,2012-06-05,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,0,8,8,386.9375,0.5542354268136636,0.8323599531841235,9.423999084079178
12383,2012-06-05,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194,0,5,5,386.96875,0.40095207041926395,0.916099032433997,9.424079843215099
12384,2012-06-05,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194,1,4,5,387.0,0.9875060831939296,0.15758088607119722,9.424160595829509
12385,2012-06-05,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,1,35,36,387.03125,0.6661515571977265,0.7458164002239721,9.42424134192346
12386,2012-06-05,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,7,177,184,387.0625,0.2676596383707625,0.9635135276617722,9.424322081498007
12387,2012-06-05,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985,29,540,569,387.09375,0.9553857967968373,0.29536076123763016,9.4244028145542
12388,2012-06-05,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239,30,680,710,387.125,0.7647346596352398,0.644345326942451,9.424483541093094
12389,2012-06-05,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,50,285,335,387.15625,0.1290099968404232,0.9916432930823633,9.424564261115739
12390,2012-06-05,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,58,118,176,387.1875,0.9041434571810839,0.4272289887597019,9.424644974623188
12391,2012-06-05,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,65,162,227,387.21875,0.8480115926606394,0.5299776775612024,9.424725681616493
12392,2012-06-05,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,45,202,247,387.25,0.012221780653830262,0.9999253112496201,9.424806382096705
12393,2012-06-05,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,66,201,267,387.28125,0.8348046801224812,0.5505462251669717,9.424887076064874
12394,2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276,387.3125,0.914315567893213,0.4050025213601904,9.424967763522053
12395,2012-06-05,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,54,218,272,387.34375,0.1532089391252001,0.9881938175136145,9.42504844446929
12396,2012-06-05,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194,91,382,473,387.375,0.7487572817152989,0.6628442751343008,9.42512911890764
12397,2012-06-05,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0,86,764,850,387.40625,0.9623195108178726,0.2719212369404978,9.425209786838147
12398,2012-06-05,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194,111,679,790,387.4375,0.2911296196382947,0.9566836178012362,9.425290448261865
12399,2012-06-05,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,68,445,513,387.46875,0.6477235012237025,0.7618754924280662,9.425371103179842
12400,2012-06-05,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,44,371,415,387.5,0.9910626221905972,0.13339744711461907,9.425451751593128
12401,2012-06-05,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,30,253,283,387.53125,0.42322333883490687,0.90602538897397,9.425532393502772
12402,2012-06-05,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,22,171,193,387.5625,0.5337255304511709,0.8456577665608094,9.425613028909824
12403,2012-06-05,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,20,93,113,387.59375,0.9999696084418341,0.007796293522242616,9.42569365781533
12404,2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,3,46,49,387.625,0.5468462400271967,0.8372330558262243,9.42577428022034
12405,2012-06-06,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0,6,21,27,387.65625,0.40904503955780097,0.9125141947461185,9.425854896125902
12406,2012-06-06,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0,4,7,11,387.6875,0.9888621961812053,0.14883399129124875,9.425935505533063
12407,2012-06-06,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0,0,8,8,387.71875,0.6595240100072749,0.7516834973736778,9.426016108442871
12408,2012-06-06,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,3,7,10,387.75,0.27617750941653985,0.9611066451193006,9.426096704856375
12409,2012-06-06,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0,1,37,38,387.78125,0.9579627003406277,0.286892775712622,9.42617729477462
12410,2012-06-06,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0,7,165,172,387.8125,0.759001402442882,0.6510889886104191,9.426257878198653
12411,2012-06-06,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0,16,531,547,387.84375,0.1377822845465457,0.9904625394557508,9.426338455129521
12412,2012-06-06,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0,31,637,668,387.875,0.9078895745394395,0.41920939927749185,9.42641902556827
12413,2012-06-06,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,35,268,303,387.90625,0.8432873766480612,0.5374629293132978,9.426499589515949
12414,2012-06-06,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,55,148,203,387.9375,0.003370653685444347,0.9999943193307314,9.426580146973597
12415,2012-06-06,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,65,161,226,387.96875,0.8396450327310042,0.5431355438655723,9.426660697942268
12416,2012-06-06,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0,80,235,315,388.0,0.9106949482760267,0.41307954583170176,9.426741242423
12417,2012-06-06,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,73,230,303,388.03125,0.1444561282610028,0.9895112061052369,9.426821780416843
12418,2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0,111,191,302,388.0625,0.7545949898836196,0.6561908268503454,9.426902311924838
12419,2012-06-06,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0,75,225,300,388.09375,0.9598749543223333,0.28042837243171126,9.426982836948033
12420,2012-06-06,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343,107,345,452,388.125,0.2826503124472443,0.9592230193617516,9.42706335548747
12421,2012-06-06,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343,72,652,724,388.15625,0.6544417231831408,0.7561124459741959,9.427143867544194
12422,2012-06-06,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,94,688,782,388.1875,0.9898430566315838,0.14216442325083703,9.427224373119248
12423,2012-06-06,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985,52,486,538,388.21875,0.4151872487080839,0.9097359773638787,9.427304872213677
12424,2012-06-06,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836,59,349,408,388.25,0.5411898009435308,0.8409004693509818,9.427385364828522
12425,2012-06-06,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642,38,260,298,388.28125,0.9999994434323023,0.0010550521720058507,9.427465850964829
12426,2012-06-06,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896,27,221,248,388.3125,0.5394142093631278,0.8420405635936737,9.42754633062364
12427,2012-06-06,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0,13,110,123,388.34375,0.4171059611584274,0.9088578641163338,9.427626803805994
12428,2012-06-07,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,9,50,59,388.375,0.9901408345736179,0.14007543578322143,9.427707270512938
12429,2012-06-07,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642,5,17,22,388.40625,0.6528447909502326,0.7574917022180158,9.42778773074551
12430,2012-06-07,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896,0,12,12,388.4375,0.28467374272478924,0.9586244625519738,9.427868184504756
12431,2012-06-07,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045,0,5,5,388.46875,0.960464550178867,0.27840231293885936,9.427948631791715
12432,2012-06-07,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,0,6,6,388.5,0.7532086796077057,0.6577816392721955,9.428029072607428
12433,2012-06-07,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896,0,34,34,388.53125,0.14654377739498659,0.9892041858518436,9.428109506952937
12434,2012-06-07,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045,5,165,170,388.5625,0.9115645612819829,0.4111569659081384,9.428189934829282
12435,2012-06-07,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,20,506,526,388.59375,0.8384970914216824,0.544906072344013,9.428270356237505
12436,2012-06-07,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0,20,661,681,388.625,0.005480737364256145,0.9999849806461816,9.428350771178645
12437,2012-06-07,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0,37,300,337,388.65625,0.8444196014932129,0.5356823094092649,9.42843117965374
